concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_total
3776,TRACHEITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4641A,1970-01-01,2099-12-31,NA,TRACHEITIS ACUTA,0,0
3777,LARYNGOTRACHEITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4642A,1970-01-01,2099-12-31,NA,LARYNGOTRACHEITIS ACUTA,0,0
3778,EPIGLOTTITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4643A,1970-01-01,2099-12-31,NA,EPIGLOTTITIS ACUTA,0,0
3779,LARYNGITIS PSEUDOCRUPOSA ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4644A,1970-01-01,2099-12-31,NA,LARYNGITIS PSEUDOCRUPOSA ACUTA,0,0
3780,INFECTIO RESPIRATORIA SUPERIORIS ACUTA ALIA,Condition,ICD9fi,3-char ICD9fi,NA,465,1970-01-01,2099-12-31,NA,INFECTIO RESPIRATORIA SUPERIORIS ACUTA ALIA,0,0
3781,LARYNGOPHARYNGITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4650A,1970-01-01,2099-12-31,NA,LARYNGOPHARYNGITIS ACUTA,0,0
3782,INFECTIO RESPIRATORIA SUPERIORIS ACUTA ALIA DEF,Condition,ICD9fi,5-char ICD9fi,NA,4658X,1970-01-01,2099-12-31,NA,INFECTIO RESPIRATORIA SUPERIORIS ACUTA ALIA DEF,0,0
3783,INFECTIO RESPIRATORIA SUPERIORIS ACUTA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4659X,1970-01-01,2099-12-31,NA,INFECTIO RESPIRATORIA SUPERIORIS ACUTA NUD,0,0
3784,BRONCHITIS ET BRONCHIOLITIS ACUTA,Condition,ICD9fi,3-char ICD9fi,NA,466,1970-01-01,2099-12-31,NA,BRONCHITIS ET BRONCHIOLITIS ACUTA,0,0
3785,BRONCHITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4660A,1970-01-01,2099-12-31,NA,BRONCHITIS ACUTA,0,0
3786,BRONCHIOLITIS ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,4661A,1970-01-01,2099-12-31,NA,BRONCHIOLITIS ACUTA,0,0
3787,DEFORMATIO SEPTI NASI,Condition,ICD9fi,3-char ICD9fi,NA,470,1970-01-01,2099-12-31,NA,DEFORMATIO SEPTI NASI,0,0
3788,DEFORMATIO SEPTI NASI,Condition,ICD9fi,5-char ICD9fi,NA,4700A,1970-01-01,2099-12-31,NA,DEFORMATIO SEPTI NASI,0,0
3789,POLYPUS NASALIS,Condition,ICD9fi,3-char ICD9fi,NA,471,1970-01-01,2099-12-31,NA,POLYPUS NASALIS,0,0
3790,POLYPUS CHOANAE,Condition,ICD9fi,5-char ICD9fi,NA,4710A,1970-01-01,2099-12-31,NA,POLYPUS CHOANAE,0,0
3791,POLYPUS ETHMOIDALIS,Condition,ICD9fi,5-char ICD9fi,NA,4711A,1970-01-01,2099-12-31,NA,POLYPUS ETHMOIDALIS,0,0
3792,POLYPUS NASALIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4718X,1970-01-01,2099-12-31,NA,POLYPUS NASALIS ALIA DEFINITA,0,0
3793,POLYPUS NASALIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,4719X,1970-01-01,2099-12-31,NA,POLYPUS NASALIS NUD,0,0
3794,NASOPHARYNGITIS ET PHARYNGITIS CHRONICA,Condition,ICD9fi,3-char ICD9fi,NA,472,1970-01-01,2099-12-31,NA,NASOPHARYNGITIS ET PHARYNGITIS CHRONICA,0,0
3795,RHINITIS CHRONICA HYPERTROPHICA,Condition,ICD9fi,5-char ICD9fi,NA,4720A,1970-01-01,2099-12-31,NA,RHINITIS CHRONICA HYPERTROPHICA,0,0
3796,RHINITIS CHRONICA ATROPHICANS (OZAENA),Condition,ICD9fi,5-char ICD9fi,NA,4720B,1970-01-01,2099-12-31,NA,RHINITIS CHRONICA ATROPHICANS (OZAENA),0,0
3797,RHINITIS VASOMOTORICA,Condition,ICD9fi,5-char ICD9fi,NA,4720C,1970-01-01,2099-12-31,NA,RHINITIS VASOMOTORICA,0,0
3798,PHARYNGITIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4721A,1970-01-01,2099-12-31,NA,PHARYNGITIS CHRONICA,0,0
3799,SINUITIS CHRONICA,Condition,ICD9fi,3-char ICD9fi,NA,473,1970-01-01,2099-12-31,NA,SINUITIS CHRONICA,0,0
3800,SINUITIS MAXILLARIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4730A,1970-01-01,2099-12-31,NA,SINUITIS MAXILLARIS CHRONICA,0,0
3801,SINUITIS FRONTALIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4731A,1970-01-01,2099-12-31,NA,SINUITIS FRONTALIS CHRONICA,0,0
3802,SINUITIS ETHMOIDALIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4732A,1970-01-01,2099-12-31,NA,SINUITIS ETHMOIDALIS CHRONICA,0,0
3803,SINUITIS SPHENOIDALIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4733A,1970-01-01,2099-12-31,NA,SINUITIS SPHENOIDALIS CHRONICA,0,0
3804,SINUITIS CHRONICA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4738X,1970-01-01,2099-12-31,NA,SINUITIS CHRONICA ALIA DEFINITA,0,0
3805,SINUITIS CHRONICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4739X,1970-01-01,2099-12-31,NA,SINUITIS CHRONICA NUD,0,0
3806,MORBI CHRONICI TONSILLAE,Condition,ICD9fi,3-char ICD9fi,NA,474,1970-01-01,2099-12-31,NA,MORBI CHRONICI TONSILLAE,0,0
3807,TONSILLITIS PALATINAE CHRONICA SEU RECIDIVANS,Condition,ICD9fi,5-char ICD9fi,NA,4740A,1970-01-01,2099-12-31,NA,TONSILLITIS PALATINAE CHRONICA SEU RECIDIVANS,0,0
3808,HYPERTROPHIA TONSILLAE PALATINAE,Condition,ICD9fi,5-char ICD9fi,NA,4741A,1970-01-01,2099-12-31,NA,HYPERTROPHIA TONSILLAE PALATINAE,0,0
3809,HYPERTROPHIA TONSILLAE PHARYNGICAE,Condition,ICD9fi,5-char ICD9fi,NA,4741B,1970-01-01,2099-12-31,NA,HYPERTROPHIA TONSILLAE PHARYNGICAE,0,0
3810,HYPERTROPHIA TONSILLAE LINGUALIS,Condition,ICD9fi,5-char ICD9fi,NA,4741C,1970-01-01,2099-12-31,NA,HYPERTROPHIA TONSILLAE LINGUALIS,0,0
3811,HYPERTROPHIA TONSILLAE PALATINAE ET PHARYNGICAE,Condition,ICD9fi,5-char ICD9fi,NA,4741D,1970-01-01,2099-12-31,NA,HYPERTROPHIA TONSILLAE PALATINAE ET PHARYNGICAE,0,0
3812,TONSILLITIS PHARYNGICA CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4742A,1970-01-01,2099-12-31,NA,TONSILLITIS PHARYNGICA CHRONICA,0,0
3813,MORBI CHRONICI TONSILLAE ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4748X,1970-01-01,2099-12-31,NA,MORBI CHRONICI TONSILLAE ALIA DEFINITA,0,0
3814,MORBI CHRONICI TONSILLAE NUD,Condition,ICD9fi,5-char ICD9fi,NA,4749X,1970-01-01,2099-12-31,NA,MORBI CHRONICI TONSILLAE NUD,0,0
3815,PERITONSILLITIS,Condition,ICD9fi,3-char ICD9fi,NA,475,1970-01-01,2099-12-31,NA,PERITONSILLITIS,0,0
3816,PERITONSILLITIS DIFFUSA,Condition,ICD9fi,5-char ICD9fi,NA,4750A,1970-01-01,2099-12-31,NA,PERITONSILLITIS DIFFUSA,0,0
3817,PERITONSILLITIS ABSCEDENS,Condition,ICD9fi,5-char ICD9fi,NA,4750B,1970-01-01,2099-12-31,NA,PERITONSILLITIS ABSCEDENS,0,0
3818,LARYNGITIS ET LARYNGOTRACHEITIS CHRONICA,Condition,ICD9fi,3-char ICD9fi,NA,476,1970-01-01,2099-12-31,NA,LARYNGITIS ET LARYNGOTRACHEITIS CHRONICA,0,0
3819,LARYNGITIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4760A,1970-01-01,2099-12-31,NA,LARYNGITIS CHRONICA,0,0
3820,LARYNGOTRACHEITIS CHRONICA,Condition,ICD9fi,5-char ICD9fi,NA,4761A,1970-01-01,2099-12-31,NA,LARYNGOTRACHEITIS CHRONICA,0,0
3821,RHINITIS ALLERGICA,Condition,ICD9fi,3-char ICD9fi,NA,477,1970-01-01,2099-12-31,NA,RHINITIS ALLERGICA,0,0
3822,RHINITIS ALLERGICA,Condition,ICD9fi,5-char ICD9fi,NA,4779A,1970-01-01,2099-12-31,NA,RHINITIS ALLERGICA,0,0
3823,ALII MORBI TRACTUS RESPIRATIONIS SUPERIORIS,Condition,ICD9fi,3-char ICD9fi,NA,478,1970-01-01,2099-12-31,NA,ALII MORBI TRACTUS RESPIRATIONIS SUPERIORIS,0,0
3824,MORBUS CAVI NASI ET SINUS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4781A,1970-01-01,2099-12-31,NA,MORBUS CAVI NASI ET SINUS ALIA DEFINITA,0,0
3825,RHINOLITHIASIS,Condition,ICD9fi,5-char ICD9fi,NA,4781B,1970-01-01,2099-12-31,NA,RHINOLITHIASIS,0,0
3826,CYSTA SINUS MAXILLARIS,Condition,ICD9fi,5-char ICD9fi,NA,4781C,1970-01-01,2099-12-31,NA,CYSTA SINUS MAXILLARIS,0,0
3827,ABSCESSUS PARAPHARYNGEALIS,Condition,ICD9fi,5-char ICD9fi,NA,4782A,1970-01-01,2099-12-31,NA,ABSCESSUS PARAPHARYNGEALIS,0,0
3828,ABSCESSUS RETROPHARYNGEALIS,Condition,ICD9fi,5-char ICD9fi,NA,4782B,1970-01-01,2099-12-31,NA,ABSCESSUS RETROPHARYNGEALIS,0,0
3829,ALII MORBI PHARYNGIS ET NASOPHARYNGIS DEFINITI,Condition,ICD9fi,5-char ICD9fi,NA,4782X,1970-01-01,2099-12-31,NA,ALII MORBI PHARYNGIS ET NASOPHARYNGIS DEFINITI,0,0
3830,PARALYSIS PLICAE VOCALIS UNILATERALIS,Condition,ICD9fi,5-char ICD9fi,NA,4783A,1970-01-01,2099-12-31,NA,PARALYSIS PLICAE VOCALIS UNILATERALIS,0,0
3831,PARALYSIS PLICAE VOCALIS BILATERALIS,Condition,ICD9fi,5-char ICD9fi,NA,4783B,1970-01-01,2099-12-31,NA,PARALYSIS PLICAE VOCALIS BILATERALIS,0,0
3832,PARALYSIS LARYNGIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4783X,1970-01-01,2099-12-31,NA,PARALYSIS LARYNGIS ALIA DEFINITA,0,0
3833,POLYPUS PLICAE VOCALIS,Condition,ICD9fi,5-char ICD9fi,NA,4784A,1970-01-01,2099-12-31,NA,POLYPUS PLICAE VOCALIS,0,0
3834,GRANULOMA LARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,4784B,1970-01-01,2099-12-31,NA,GRANULOMA LARYNGIS,0,0
3835,HAEMATOMA PLICAE VOCALIS,Condition,ICD9fi,5-char ICD9fi,NA,4784C,1970-01-01,2099-12-31,NA,HAEMATOMA PLICAE VOCALIS,0,0
3836,NODULAE PLICAE VOCALIS,Condition,ICD9fi,5-char ICD9fi,NA,4785A,1970-01-01,2099-12-31,NA,NODULAE PLICAE VOCALIS,0,0
3837,LEUKOPLAKIA PLICAE VOCALIS,Condition,ICD9fi,5-char ICD9fi,NA,4785B,1970-01-01,2099-12-31,NA,LEUKOPLAKIA PLICAE VOCALIS,0,0
3838,OEDEMA LARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,4786A,1970-01-01,2099-12-31,NA,OEDEMA LARYNGIS,0,0
3839,ALII MORBI LARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,4787A,1970-01-01,2099-12-31,NA,ALII MORBI LARYNGIS,0,0
3840,MB TRACTUS RESPIRATIONIS SUPERIORIS ALIA DEF/NUD,Condition,ICD9fi,5-char ICD9fi,NA,4789X,1970-01-01,2099-12-31,NA,MB TRACTUS RESPIRATIONIS SUPERIORIS ALIA DEF/NUD,0,0
3841,PNEUMONIA VIROSA,Condition,ICD9fi,3-char ICD9fi,NA,480,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA,0,0
3842,PNEUMONIA VIROSA E ADENOVIRUS,Condition,ICD9fi,5-char ICD9fi,NA,4800A,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA E ADENOVIRUS,0,0
3843,PNEUMONIA VIROSA E RESPIRATORY SYNCYTIAL VIRUS (RSV,Condition,ICD9fi,5-char ICD9fi,NA,4801A,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA E RESPIRATORY SYNCYTIAL VIRUS (RSV,0,0
3844,PNEUMONIA VIROSA E PARAINFLUENZA,Condition,ICD9fi,5-char ICD9fi,NA,4802A,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA E PARAINFLUENZA,0,0
3845,PNEUMONIA VIROSA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4808X,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA ALIA DEFINITA,0,0
3846,PNEUMONIA VIROSA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4809X,1970-01-01,2099-12-31,NA,PNEUMONIA VIROSA NUD,0,0
3847,PNEUMONIA PNEUMOCOCCICA,Condition,ICD9fi,3-char ICD9fi,NA,481,1970-01-01,2099-12-31,NA,PNEUMONIA PNEUMOCOCCICA,0,0
3848,PNEUMONIA PNEUMOCOCCICA,Condition,ICD9fi,5-char ICD9fi,NA,4810A,1970-01-01,2099-12-31,NA,PNEUMONIA PNEUMOCOCCICA,0,0
3849,PNEUMONIAE BACTERICAE ALIAE,Condition,ICD9fi,3-char ICD9fi,NA,482,1970-01-01,2099-12-31,NA,PNEUMONIAE BACTERICAE ALIAE,0,0
3850,PNEUMONIA E KLEBSIELLA,Condition,ICD9fi,5-char ICD9fi,NA,4820A,1970-01-01,2099-12-31,NA,PNEUMONIA E KLEBSIELLA,0,0
3851,PNEUMONIA E PSEUDOMONAS,Condition,ICD9fi,5-char ICD9fi,NA,4821A,1970-01-01,2099-12-31,NA,PNEUMONIA E PSEUDOMONAS,0,0
3852,PNEUMONIA E HAEMOPHILUS INFLUENZAE,Condition,ICD9fi,5-char ICD9fi,NA,4822A,1970-01-01,2099-12-31,NA,PNEUMONIA E HAEMOPHILUS INFLUENZAE,0,0
3853,PNEUMONIA E STREPTOCOCCUS,Condition,ICD9fi,5-char ICD9fi,NA,4823A,1970-01-01,2099-12-31,NA,PNEUMONIA E STREPTOCOCCUS,0,0
3854,PNEUMONIA E STAPHYLOCOCCUS,Condition,ICD9fi,5-char ICD9fi,NA,4824A,1970-01-01,2099-12-31,NA,PNEUMONIA E STAPHYLOCOCCUS,0,0
3855,PNEUMONIA BACTERICA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4828X,1970-01-01,2099-12-31,NA,PNEUMONIA BACTERICA ALIA DEFINITA,0,0
3856,PNEUMONIA BACTERICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4829X,1970-01-01,2099-12-31,NA,PNEUMONIA BACTERICA NUD,0,0
3857,PNEUMONIAE ALIAE,Condition,ICD9fi,3-char ICD9fi,NA,483,1970-01-01,2099-12-31,NA,PNEUMONIAE ALIAE,0,0
3858,PNEUMONIA E MYCOPLASMA PNEUMONIAE,Condition,ICD9fi,5-char ICD9fi,NA,4830A,1970-01-01,2099-12-31,NA,PNEUMONIA E MYCOPLASMA PNEUMONIAE,0,0
3859,PNEUMONIA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4830X,1970-01-01,2099-12-31,NA,PNEUMONIA ALIA DEFINITA,0,0
3860,PNEUMONIA NUD,Condition,ICD9fi,3-char ICD9fi,NA,485,1970-01-01,2099-12-31,NA,PNEUMONIA NUD,0,0
3861,PNEUMONIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4859X,1970-01-01,2099-12-31,NA,PNEUMONIA NUD,0,0
3862,INFLUENZA,Condition,ICD9fi,3-char ICD9fi,NA,487,1970-01-01,2099-12-31,NA,INFLUENZA,0,0
3863,INFLUENZA CUM PNEUMONIA,Condition,ICD9fi,5-char ICD9fi,NA,4870A,1970-01-01,2099-12-31,NA,INFLUENZA CUM PNEUMONIA,0,0
3864,INFLUENZA CUM SYMPTOMATE RESPIRATORIO ALIO,Condition,ICD9fi,5-char ICD9fi,NA,4871A,1970-01-01,2099-12-31,NA,INFLUENZA CUM SYMPTOMATE RESPIRATORIO ALIO,0,0
3865,INFLUENZA ALIA DEFINITA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,4878X,1970-01-01,2099-12-31,NA,INFLUENZA ALIA DEFINITA SEU NUD,0,0
3866,BRONCHITIS NUD,Condition,ICD9fi,3-char ICD9fi,NA,490,1970-01-01,2099-12-31,NA,BRONCHITIS NUD,0,0
3867,BRONCHITIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,4900A,1970-01-01,2099-12-31,NA,BRONCHITIS NUD,0,0
3868,BRONCHITIS CHRONICA,Condition,ICD9fi,3-char ICD9fi,NA,491,1970-01-01,2099-12-31,NA,BRONCHITIS CHRONICA,0,0
3869,BRONCHITIS CHRONICA NON PURULENTA,Condition,ICD9fi,5-char ICD9fi,NA,4910A,1970-01-01,2099-12-31,NA,BRONCHITIS CHRONICA NON PURULENTA,0,0
3870,BRONCHITIS CHRONICA MUCOPURULENTA,Condition,ICD9fi,5-char ICD9fi,NA,4911A,1970-01-01,2099-12-31,NA,BRONCHITIS CHRONICA MUCOPURULENTA,0,0
3871,BRONCHITIS CHRONICA OBSTRUCTIVA,Condition,ICD9fi,5-char ICD9fi,NA,4912A,1970-01-01,2099-12-31,NA,BRONCHITIS CHRONICA OBSTRUCTIVA,0,0
3872,BRONCHITIS OBSTRUCTIVA CUM EMPHYSEMATE,Condition,ICD9fi,5-char ICD9fi,NA,4912B,1970-01-01,2099-12-31,NA,BRONCHITIS OBSTRUCTIVA CUM EMPHYSEMATE,0,0
3873,BRONCHITIS CHRONICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4919X,1970-01-01,2099-12-31,NA,BRONCHITIS CHRONICA NUD,0,0
3874,EMPHYSEMA,Condition,ICD9fi,3-char ICD9fi,NA,492,1970-01-01,2099-12-31,NA,EMPHYSEMA,0,0
3875,EMPHYSEMA BULLOSUM,Condition,ICD9fi,5-char ICD9fi,NA,4920A,1970-01-01,2099-12-31,NA,EMPHYSEMA BULLOSUM,0,0
3876,EMPHYSEMA SINE BRONCHITIDE,Condition,ICD9fi,5-char ICD9fi,NA,4928A,1970-01-01,2099-12-31,NA,EMPHYSEMA SINE BRONCHITIDE,0,0
3877,EMPHYSEMA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4928X,1970-01-01,2099-12-31,NA,EMPHYSEMA ALIA DEFINITA,0,0
3878,ASTHMA BRONCHIALE,Condition,ICD9fi,3-char ICD9fi,NA,493,1970-01-01,2099-12-31,NA,ASTHMA BRONCHIALE,0,0
3879,EXTRINSIC ASTHMA SINE EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4930A,1970-01-01,2099-12-31,NA,EXTRINSIC ASTHMA SINE EXACERBATIONE,0,0
3880,EXTRINSIC ASTHMA CUM EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4930B,1970-01-01,2099-12-31,NA,EXTRINSIC ASTHMA CUM EXACERBATIONE,0,0
3881,INTRINSIC ASTHMA SINE EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4931A,1970-01-01,2099-12-31,NA,INTRINSIC ASTHMA SINE EXACERBATIONE,0,0
3882,INTRINSIC ASTHMA CUM EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4931B,1970-01-01,2099-12-31,NA,INTRINSIC ASTHMA CUM EXACERBATIONE,0,0
3883,ASTHMA ALIA DEFINITA SINE EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4939A,1970-01-01,2099-12-31,NA,ASTHMA ALIA DEFINITA SINE EXACERBATIONE,0,0
3884,ASTHMA ALIA DEFINITA CUM EXACERBATIONE,Condition,ICD9fi,5-char ICD9fi,NA,4939B,1970-01-01,2099-12-31,NA,ASTHMA ALIA DEFINITA CUM EXACERBATIONE,0,0
3885,ASPERGILLOSIS BRONCHOPULMONALIS ALLERGICA,Condition,ICD9fi,5-char ICD9fi,NA,4939C,1970-01-01,2099-12-31,NA,ASPERGILLOSIS BRONCHOPULMONALIS ALLERGICA,0,0
3886,ASTHMA BRONCHIALE NUD,Condition,ICD9fi,5-char ICD9fi,NA,4939X,1970-01-01,2099-12-31,NA,ASTHMA BRONCHIALE NUD,0,0
3887,BRONCHIECTASIAE,Condition,ICD9fi,3-char ICD9fi,NA,494,1970-01-01,2099-12-31,NA,BRONCHIECTASIAE,0,0
3888,BRONCHIECTASIAE,Condition,ICD9fi,5-char ICD9fi,NA,4940A,1970-01-01,2099-12-31,NA,BRONCHIECTASIAE,0,0
3889,ALVEOLITIS ALLERGICA,Condition,ICD9fi,3-char ICD9fi,NA,495,1970-01-01,2099-12-31,NA,ALVEOLITIS ALLERGICA,0,0
3890,FARMER'S LUNG,Condition,ICD9fi,5-char ICD9fi,NA,4950A,1970-01-01,2099-12-31,NA,FARMER'S LUNG,0,0
3891,ALVEOLITIS ALLERGICA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,4958X,1970-01-01,2099-12-31,NA,ALVEOLITIS ALLERGICA ALIA DEFINITA,0,0
3892,ALLERGITIS ALVEOLARIS NUD 4959Z,Condition,ICD9fi,5-char ICD9fi,NA,4959X,1970-01-01,2099-12-31,NA,ALLERGITIS ALVEOLARIS NUD 4959Z,0,0
3893,BRONCHO-OBSTRUCTIO CHRONICA NUD,Condition,ICD9fi,3-char ICD9fi,NA,496,1970-01-01,2099-12-31,NA,BRONCHO-OBSTRUCTIO CHRONICA NUD,0,0
3894,BRONCHO-OBSTRUCTIO CHRONICA NUD,Condition,ICD9fi,5-char ICD9fi,NA,4960A,1970-01-01,2099-12-31,NA,BRONCHO-OBSTRUCTIO CHRONICA NUD,0,0
3895,COAL WORKER'S PNEUMOCONIOSIS,Condition,ICD9fi,3-char ICD9fi,NA,500,1970-01-01,2099-12-31,NA,COAL WORKER'S PNEUMOCONIOSIS,0,0
3896,COAL WORKER'S PNEUMOCONIOSIS,Condition,ICD9fi,5-char ICD9fi,NA,5000A,1970-01-01,2099-12-31,NA,COAL WORKER'S PNEUMOCONIOSIS,0,0
3897,ASBESTOSIS,Condition,ICD9fi,3-char ICD9fi,NA,501,1970-01-01,2099-12-31,NA,ASBESTOSIS,0,0
3898,ASBESTOSIS,Condition,ICD9fi,5-char ICD9fi,NA,5010A,1970-01-01,2099-12-31,NA,ASBESTOSIS,0,0
3899,SILICOSIS,Condition,ICD9fi,3-char ICD9fi,NA,502,1970-01-01,2099-12-31,NA,SILICOSIS,0,0
3900,SILICOSIS,Condition,ICD9fi,5-char ICD9fi,NA,5020A,1970-01-01,2099-12-31,NA,SILICOSIS,0,0
3901,PNEUMOCONIOSIS ALIA DEFINITA,Condition,ICD9fi,3-char ICD9fi,NA,503,1970-01-01,2099-12-31,NA,PNEUMOCONIOSIS ALIA DEFINITA,0,0
3902,PNEUMOCONIOSIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,5030A,1970-01-01,2099-12-31,NA,PNEUMOCONIOSIS ALIA DEFINITA,0,0
3903,PNEUMONOPATHIA EX INHALATIONE ALIA,Condition,ICD9fi,3-char ICD9fi,NA,504,1970-01-01,2099-12-31,NA,PNEUMONOPATHIA EX INHALATIONE ALIA,0,0
3904,PNEUMONOPATHIA EX INHALATIONE ALIA,Condition,ICD9fi,5-char ICD9fi,NA,5040A,1970-01-01,2099-12-31,NA,PNEUMONOPATHIA EX INHALATIONE ALIA,0,0
3905,PNEUMOCONIOSIS NUD,Condition,ICD9fi,3-char ICD9fi,NA,505,1970-01-01,2099-12-31,NA,PNEUMOCONIOSIS NUD,0,0
3906,PNEUMOCONIOSIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,5050A,1970-01-01,2099-12-31,NA,PNEUMOCONIOSIS NUD,0,0
3907,MORBI ORGANORUM RESPIRATIONIS CAUSA FUMI TOXICI,Condition,ICD9fi,3-char ICD9fi,NA,506,1970-01-01,2099-12-31,NA,MORBI ORGANORUM RESPIRATIONIS CAUSA FUMI TOXICI,0,0
3908,BRONCHITIS ET PNEUMONITIS E FUMI TOXICI,Condition,ICD9fi,5-char ICD9fi,NA,5060A,1970-01-01,2099-12-31,NA,BRONCHITIS ET PNEUMONITIS E FUMI TOXICI,0,0
3909,OEDEMA PULMONUM ACUTUM E FUMI TOXICI,Condition,ICD9fi,5-char ICD9fi,NA,5061A,1970-01-01,2099-12-31,NA,OEDEMA PULMONUM ACUTUM E FUMI TOXICI,0,0
3910,INFLAMMATIO VIARUM RESP SUPERIORUM E FUMI TOXICI,Condition,ICD9fi,5-char ICD9fi,NA,5062A,1970-01-01,2099-12-31,NA,INFLAMMATIO VIARUM RESP SUPERIORUM E FUMI TOXICI,0,0
3911,ALII MORBI ACUTA ORG RESP CAUSA FUMI TOXICI,Condition,ICD9fi,5-char ICD9fi,NA,5063A,1970-01-01,2099-12-31,NA,ALII MORBI ACUTA ORG RESP CAUSA FUMI TOXICI,0,0
3912,ALII MORBI CHRONICI ORG RESP CAUSA FUMI TOXICI,Condition,ICD9fi,5-char ICD9fi,NA,5064A,1970-01-01,2099-12-31,NA,ALII MORBI CHRONICI ORG RESP CAUSA FUMI TOXICI,0,0
3913,MORBI ORGANORUM RESPIRATIONIS CAUSA FUMI TOX NUD,Condition,ICD9fi,5-char ICD9fi,NA,5069X,1970-01-01,2099-12-31,NA,MORBI ORGANORUM RESPIRATIONIS CAUSA FUMI TOX NUD,0,0
3914,PNEUMONITIS E SUBSTANTIA LIQUIDA ET SOLIDA,Condition,ICD9fi,3-char ICD9fi,NA,507,1970-01-01,2099-12-31,NA,PNEUMONITIS E SUBSTANTIA LIQUIDA ET SOLIDA,0,0
3915,PNEUMONITIS ASPIRATORIA,Condition,ICD9fi,5-char ICD9fi,NA,5070A,1970-01-01,2099-12-31,NA,PNEUMONITIS ASPIRATORIA,0,0
3916,PNEUMONIA LIPOIDES,Condition,ICD9fi,5-char ICD9fi,NA,5071A,1970-01-01,2099-12-31,NA,PNEUMONIA LIPOIDES,0,0
3917,"PNEUMONITIS E SUBST SOLIDA ET LIQUIDA ALIA, NUD",Condition,ICD9fi,5-char ICD9fi,NA,5078X,1970-01-01,2099-12-31,NA,"PNEUMONITIS E SUBST SOLIDA ET LIQUIDA ALIA, NUD",0,0
3918,MB ORGANORUM RESPIRATIONIS E CAUSA EXTERNA ALIA,Condition,ICD9fi,3-char ICD9fi,NA,508,1970-01-01,2099-12-31,NA,MB ORGANORUM RESPIRATIONIS E CAUSA EXTERNA ALIA,0,0
3919,MORBI ORGANORUM RESP E RADIATIONE MANIF ACUTA,Condition,ICD9fi,5-char ICD9fi,NA,5080A,1970-01-01,2099-12-31,NA,MORBI ORGANORUM RESP E RADIATIONE MANIF ACUTA,0,0
