concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_tays,freq_total
6706,Reoperation for deep haemorrhage in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWE00,1900-01-01,2030-12-31,NA,Raskaus- tai synnytysleikkauksen uusintaleikkaus haava(ontelo)n vuodon vuoksi,0,0,0
6707,Other reoperation in obstetric surgery,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,MWW96,1900-01-01,2030-12-31,NA,Muu uusintaleikkaus raskaus- tai synnytysleikkauksen komplikaation vuoksi,0,0,0
6708,Other procedures in obstetrics,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,MX,1900-01-01,2030-12-31,NA,Muut raskauteen ja synnytykseen liittyvät toimenpiteet,0,0,0
6709,Other minor surgical procedure in obstetrics,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,TMW99,1900-01-01,2030-12-31,NA,Muu raskauteen tai synnytykseen liittyvä pientoimenpide,0,0,0
6710,Musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,N,1900-01-01,2030-12-31,NA,Tuki- ja liikuntaelimet,0,0,0
6711,Diagnostic radiology of spine and neck,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NA_,1900-01-01,2030-12-31,NA,Selän ja kaulan diagnostinen radiologia,0,0,0
6712,Cervical spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AA,1999-01-01,2030-12-31,NA,Kaularangan röntgen,0,0,0
6713,Cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AD,1999-01-01,2030-12-31,NA,Kaularangan tietokonetomografiatutkimus,0,0,0
6714,Restricted MRI of cervical spine (less than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AF,2014-01-01,2016-12-31,NA,"Kaularangan suppea magneettitutkimus (alle 1,5T)",0,0,0
6715,Restricted MRI of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AG,2014-01-01,2030-12-31,NA,Kaularangan suppea magneettitutkimus,0,0,0
6716,Cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AI,2013-01-01,2030-12-31,NA,Kaularangan kartiokeilatutkimus,0,0,0
6717,Restricted MRI of cervical spine (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1AM,2014-01-01,2016-12-31,NA,"Kaularangan suppea magneettitutkimus (yli 1,5T)",0,0,0
6718,Cervical spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BA,1999-01-01,2030-12-31,NA,Kaularangan laaja röntgen,0,0,0
6719,Extensive cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BD,1999-01-01,2030-12-31,NA,Kaularangan laaja tietokonetomografiatutkimus,0,0,0
6720,Cervical spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BF,1999-01-01,2016-12-31,NA,Kaularangan magneettitutkimus keskikenttälaitteella,0,0,0
6721,Cervical spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BG,1999-01-01,2030-12-31,NA,Kaularangan magneettitutkimus,0,0,0
6722,Extensive cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BI,2013-01-01,2030-12-31,NA,Kaularangan laaja kartiokeilatutkimus,0,0,0
6723,Cervical spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1BM,2009-01-01,2016-12-31,NA,Kaularangan 3 Teslan MT,0,0,0
6724,Very extensive cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CD,1999-01-01,2030-12-31,NA,Kaularangan erittäin laaja tietokonetomografiatutkimus,0,0,0
6725,Cervical spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CF,1999-01-01,2016-12-31,NA,Kaularangan laaja magneettitutkimus keskikenttälaitteella,0,0,0
6726,Cervical spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CG,1999-01-01,2030-12-31,NA,Kaularangan laaja magneettitutkimus,0,0,0
6727,Very extensive cone beam CT of cervical spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CI,2013-01-01,2030-12-31,NA,Kaularangan erittäin laaja kartiokeilatutkimus,0,0,0
6728,Cervical spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1CM,2009-01-01,2016-12-31,NA,Kaularangan laaja 3 Teslan MT,0,0,0
6729,Cervical spine extensive MRI very examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DF,1999-01-01,2016-12-31,NA,Kaularangan erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
6730,Cervical spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DG,1999-01-01,2030-12-31,NA,Kaularangan erittäin laaja magneettitutkimus,0,0,0
6731,Cervical spine very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1DM,2009-01-01,2016-12-31,NA,Kaularangan erittäin laaja 3 Teslan MT,0,0,0
6732,Cervical spine X-ray examination with flexion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1EA,1999-01-01,2030-12-31,NA,Kaularangan taivutusröntgen,0,0,0
6733,Myelography of cervical spine with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1FD,1999-01-01,2002-11-12,NA,Kaularangan TT-myelografia,0,0,0
6734,Cervical spine CT examination with rotation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1HD,1999-01-01,2002-11-12,NA,Kaularangan rotaation TT,0,0,0
6735,Other cervical spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA1XD,1999-01-01,2002-11-12,NA,Kaularangan muu TT,0,0,0
6736,Thoracal spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AA,1999-01-01,2030-12-31,NA,Rintarangan röntgen,0,0,0
6737,Thoracic spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AD,1999-01-01,2030-12-31,NA,Rintarangan tietokonetomografiatutkimus,0,0,0
6738,Restricted MRI of thoracic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2AG,2017-07-01,2030-12-31,NA,Rintarangan suppea magneettitutkimus,0,0,0
6739,Thoracal spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BA,1999-01-01,2030-12-31,NA,Rintarangan laaja röntgen,0,0,0
6740,Extensive thoracic spine CT examimantion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BD,1999-01-01,2030-12-31,NA,Rintarangan laaja tietokonetomografiatutkimus,0,0,0
6741,Thoracal spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BF,1999-01-01,2016-12-31,NA,Rintarangan magneettitutkimus keskikenttälaitteella,0,0,0
6742,Thoracal spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BG,1999-01-01,2030-12-31,NA,Rintarangan magneettitutkimus,0,0,0
6743,Thoracal spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2BM,2009-01-01,2016-12-31,NA,Rintarangan 3 Teslan MT,0,0,0
6744,Very extensive thoracic spine CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CD,1999-01-01,2030-12-31,NA,Rintarangan erittäin laaja tietokonetomografiatutkimus,0,0,0
6745,Thoracal spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CF,1999-01-01,2016-12-31,NA,Rintarangan laaja magneettitutkimus keskikenttälaitteella,0,0,0
6746,Thoracal spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CG,1999-01-01,2030-12-31,NA,Rintarangan laaja magneettitutkimus,0,0,0
6747,Thoracal spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2CM,2009-01-01,2016-12-31,NA,Rintarangan laaja 3 Teslan MT,0,0,0
6748,Thoracal spine very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DF,1999-01-01,2016-12-31,NA,Rintarangan erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
6749,Thoracal spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DG,1999-01-01,2030-12-31,NA,Rintarangan erittäin laaja magneettitutkimus,0,0,0
6750,Thoracal spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2DM,2009-01-01,2016-12-31,NA,Rintarangan erittäin laaja 3 Teslan MT,0,0,0
6751,Thoracal spine myelography with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2FD,1999-01-01,2003-08-27,NA,Rintarangan TT-myelografia,0,0,0
6752,Other CT examination of thoracal spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA2XD,1999-01-01,2002-11-12,NA,Rintarangan muu TT,0,0,0
6753,Lumbar spine X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AA,1999-01-01,2030-12-31,NA,Lannerangan röntgen,0,0,0
6754,Lumbar spine and sacrum CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AD,1999-01-01,2030-12-31,NA,Lannerangan ja ristiluun tietokonetomografiatutkimus,0,0,0
6755,Restricted MRI of lumbar spine (less than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AF,2014-01-01,2016-12-31,NA,"Lannerangan suppea magneettitutkimus (alle 1,5T)",0,0,0
6756,Restricted MRI of lumbar spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AG,2014-01-01,2030-12-31,NA,Lannerangan suppea magneettitutkimus,0,0,0
6757,Restricted MRI of lumbar spine (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3AM,2014-01-01,2016-12-31,NA,"Lannerangan suppea magneettitutkimus (yli 1,5T)",0,0,0
6758,Lumbar spine extensive X-ray examination without contrast,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BA,1999-01-01,2030-12-31,NA,Lannerangan laaja röntgen,0,0,0
6759,Extensive lumbar spine and sacrum CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BD,1999-01-01,2030-12-31,NA,Lannerangan ja ristiluun laaja tietokonetomografiatutkimus,0,0,0
6760,Lumbar spine MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BF,1999-01-01,2016-12-31,NA,Lannerangan magneettitutkimus keskikenttälaitteella,0,0,0
6761,Lumbar spine MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BG,1999-01-01,2030-12-31,NA,Lannerangan magneettitutkimus,0,0,0
6762,Lumbar spine MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3BM,2009-01-01,2016-12-31,NA,Lannerangan 3 Teslan MT,0,0,0
6763,Lumbar spine X-ray examination with oblique projection,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CA,1999-01-01,2016-12-31,NA,Lannerangan röntgen viistokuvaus *,0,0,0
6764,Very extensive lumbar spien and sacrum CT-examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CD,1999-01-01,2030-12-31,NA,Lannerangan ja ristiluun erittäin laaja tietokonetomografiatutkimus,0,0,0
6765,Lumbar spine extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CF,1999-01-01,2016-12-31,NA,Lannerangan laaja magneettitutkimus keskikenttälaitteella,0,0,0
6766,Lumbar spine extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CG,1999-01-01,2030-12-31,NA,Lannerangan laaja magneettitutkimus,0,0,0
6767,Lumbar spine extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3CM,2009-01-01,2016-12-31,NA,Lannerangan laaja 3 Teslan MT,0,0,0
6768,Lumbar spine very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DF,1999-01-01,2016-12-31,NA,Lannerangan erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
6769,Lumbar spine very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DG,1999-01-01,2030-12-31,NA,Lannerangan erittäin laaja magneettitutkimus,0,0,0
6770,Lumbar spine very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3DM,2009-01-01,2016-12-31,NA,Lannerangan erittäin laaja 3 Teslan MT,0,0,0
6771,Lumbar spine X-ray examination with flexion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3EA,1999-01-01,2030-12-31,NA,Lannerangan taivutusröntgen,0,0,0
6772,LUmbar spine X-ray examination with load (Friberg),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3FA,1999-01-01,2010-12-31,NA,Lannerangan röntgen kuormituskuvaus (Friberg),0,0,0
6773,Lumbar spine and sacrum myelography with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3FD,1999-01-01,2002-11-12,NA,Lannerangan ja ristiluun TT-myelografia,0,0,0
6774,Lumbar spine comression CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3HD,1999-01-01,2002-11-12,NA,Lannerangan kompressio TT,0,0,0
6775,Restricted scout scan of lumbar spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3RA,2018-12-01,2030-12-31,NA,Lannerangan suppea pyyhkäisykuvaus,0,0,0
6776,Lumbar spine X-ray examination in standing position,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3SA,1999-01-01,2010-12-31,NA,Lannerangan röntgen seisten *,0,0,0
6777,Other CT-exmination of lumbar spine and sacrum,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA3XD,1999-01-01,2002-11-12,NA,Lannerangan ja ristiluun muu TT,0,0,0
6778,Sacrum X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA4AA,1999-01-01,2030-12-31,NA,Ristiluun röntgen,0,0,0
6779,Coccyx X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA5AA,1999-01-01,2030-12-31,NA,Häntäluun röntgen,0,0,0
6780,Sacro-iliac joint X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6AA,1999-01-01,2030-12-31,NA,SI-nivelten röntgen,0,0,0
6781,CT of sacroiliac joints,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6AD,2003-01-01,2030-12-31,NA,SI-nivelten tietokonetomografiatutkimus,0,0,0
6782,Extensive CT of sacroiliac joints,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BD,2003-01-01,2030-12-31,NA,SI-nivelten laaja tietokonetomografiatutkimus,0,0,0
6783,Sacro-iliac joint MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BF,1999-01-01,2016-12-31,NA,Ristinivelten magneettitutkimus keskikenttälaiteella,0,0,0
6784,Sacro-iliac joint MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BG,1999-01-01,2030-12-31,NA,Ristiluun nivelten magneettitutkimus,0,0,0
6785,Sacro-iliac joint MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BM,2009-01-01,2016-12-31,NA,Ristiluun nivelten 3 Teslan MT,0,0,0
6786,SI-joint injection with X-ray guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6BT,2009-01-01,2030-12-31,NA,Ristinivelinjektio LPV-ohjauksessa,0,0,0
6787,Sacro-iliac joint extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CF,1999-01-01,2016-12-31,NA,Ristinivelten laaja magneettitutkimus keskikenttälaitteella,0,0,0
6788,Sacro-iliac joint extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CG,1999-01-01,2030-12-31,NA,Ristiluun nivelten laaja magneettitutkimus,0,0,0
6789,Sacro-iliac joint extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6CM,2009-01-01,2016-12-31,NA,Ristiluun nivelten laaja 3 Teslan MT,0,0,0
6790,Sacro-iliac joint very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DF,1999-01-01,2016-12-31,NA,Ristinivelten erittäin laaja magneettitutkimus keskikentälaitteella,0,0,0
6791,Sacro-iliac joint very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DG,1999-01-01,2030-12-31,NA,Ristiluun nivelten erittäin laaja magneettitutkimus,0,0,0
6792,Sacro-iliac joint very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DM,2009-01-01,2016-12-31,NA,Ristiluun nivelten erittäin laaja 3 Teslan MT,0,0,0
6793,Sacro-iliac joint injection with MR guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6DT,2009-01-01,2030-12-31,NA,Ristinivelinjektio MT-ohjauksessa,0,0,0
6794,Sacroiliac joint load test (Chamberlain),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6FA,1999-01-01,2030-12-31,NA,Ristinivelten kuormitustutkimus (Chamberlain),0,0,0
6795,Sacro-iliac joint artrogaphy with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA6FD,2000-01-01,2002-11-12,NA,Ristinivelen (SI-nivelen) TT nivelen sisäisellä varjoaineella,0,0,0
6796,Spine CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7AD,2004-01-01,2030-12-31,NA,Selkärangan tietokonetomografiatutkimus,0,0,0
6797,Spine extensive CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BD,2004-01-01,2030-12-31,NA,Selkärangan laaja tietokonetomografiatutkimus,0,0,0
6798,Spine and spinal cord MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BF,1999-01-01,2016-12-31,NA,Selkärangan ja selkäytimen magneettitutkimus keskikenttälaitteella,0,0,0
6799,Spine and spinal cord MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BG,1999-01-01,2030-12-31,NA,Selkärangan ja selkäytimen magneettitutkimus,0,0,0
6800,Spine and spinal cord MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7BM,2009-01-01,2016-12-31,NA,Selkärangan ja selkäytimen 3 Teslan MT,0,0,0
6801,Slot scanning of scoliosis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CA,2018-12-01,2030-12-31,NA,Skolioosin suppea pyyhkäisykuvaus (slot scanning),0,0,0
6802,Spine very extensive CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CD,2004-01-01,2030-12-31,NA,Selkärangan erittäin laaja tietokonetomografiatutkimus,0,0,0
6803,Spine and spinal cord extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CF,1999-01-01,2016-12-31,NA,Selkärangan ja selkäytimen laaja magneettitutkimus keskikenttälaitteella,0,0,0
6804,Spine and spinal cord extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CG,1999-01-01,2030-12-31,NA,Selkärangan ja selkäytimen laaja magneettitutkimus,0,0,0
6805,Spine and spinal cord extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7CM,2009-01-01,2016-12-31,NA,Selkärangan ja selkäytimen laaja 3 Teslan MT,0,0,0
6806,Spine and spinal cord very extensive MRI examination with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DF,1999-01-01,2016-12-31,NA,Selkärangan ja selkäytimen erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
6807,Spine and spinal cord very extensive MRI examination with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DG,1999-01-01,2030-12-31,NA,Selkärangan ja selkäytimen erittäin laaja magneettitutkimus,0,0,0
6808,Spine and spinal cord very extensive MRI examination with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7DM,2009-01-01,2016-12-31,NA,Selkärangan ja selkäytimen eritt.laaja 3 Teslan MT,0,0,0
6809,Scoliosis X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7EA,1999-01-01,2030-12-31,NA,Skolioosin röntgen,0,0,0
6810,Other X-ray examination of spine with load,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7FA,1999-01-01,2030-12-31,NA,Selkärangan kuormitusröntgen,0,0,0
6811,Transcutaneous vertebroplasty under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7MT,2010-01-01,2030-12-31,NA,Selkänikamien korjaus ihon läpi (vertebroplastia) radiologisessa ohjauksessa,0,0,0
6812,3D modelling based on scoliosis slot scanning,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7TW,2018-12-01,2030-12-31,NA,Skolioosin pyyhkäisykuvauksen 3D-mallinnus,0,0,0
6813,Other spinal CT examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA7XD,1999-01-01,2002-11-12,NA,Selkärangan muu TT,0,0,0
6814,CT discography,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8AD,2009-01-01,2030-12-31,NA,Selkärangan välilevyn tietokonetomografiatutkimus (diskografia),0,0,0
6815,Discography with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8CB,1999-01-01,2016-12-31,NA,Selkärangan välilevyn varjoainetutkimus (diskografia),0,0,0
6816,MRI of scoliotic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8CG,2014-01-01,2030-12-31,NA,Skolioosiselän magneettitutkimus,0,0,0
6817,Extensive MRI of scoliotic spine,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8DG,2014-01-01,2030-12-31,NA,Skolioosiselän laaja magneettitutkimus,0,0,0
6818,Very extensive MRI of scoliotic spine and spinal cord (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NA8DM,2016-01-01,2017-06-30,NA,"Skolioosiselkärangan ja selkäytimen erittäin laaja magneettitutkimus (yli 1,5T)",0,0,0
6819,Exploratory procedures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAA,1900-01-01,2030-12-31,NA,Selän ja kaulan tutkimusleikkaukset,0,0,0
6820,"Exploration of soft tissue of spine or neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA19,1900-01-01,2003-09-25,NA,Selän tai kaulan tutkimusleikkaus,0,0,0
6821,"Exploration of soft tissues of back and neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA22,2004-01-01,2030-12-31,NA,Selän tai kaulan pehmytkudosten tutkimusleikkaus,0,0,0
6822,"Biopsy of vertebra, percutaneous",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA30,2004-01-01,2030-12-31,NA,Neulakudosnäytteen otto nikamasta,0,0,0
6823,"Exploration of spine, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA32,2004-01-01,2030-12-31,NA,Selkärangan tutkimusleikkaus,0,0,0
6824,"Exploration of joint of spine or neck, open",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAA39,1900-01-01,2003-09-25,NA,Selkärangan tutkimusleikkaus,0,0,0
6825,Primary prosthetic operations of spine,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAB,2004-01-01,2030-12-31,NA,Selkärangan primaariset proteesileikkaukset,0,0,0
6826,Replacement of nucleus bulbosus with prosthetic material,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAB90,2004-01-01,2030-12-31,NA,Nukleusproteesin asettaminen selkärankaan,0,0,0
6827,Replacement of intervertebral disc with prosthesis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAB92,2004-01-01,2030-12-31,NA,Tekovälilevyn asettaminen selkärankaan,0,0,0
6828,Secondary prosthetic operations of spine,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAC,2004-01-01,2030-12-31,NA,Selkärangan sekundaariset proteesileikkaukset,0,0,0
6829,Reoperation of intervertebral disc prosthesis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAC92,2004-01-01,2030-12-31,NA,Selkärangan tekovälilevyn uusintaleikkaus,0,0,0
6830,"Excision, reconstruction and fusion of joints of spine",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NAG,1900-01-01,2030-12-31,NA,Selkärangan luudutusleikkaukset ja vastaavat,0,0,0
6831,Anterior fusion of cervical spine without fixation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NAG40,1900-01-01,2030-12-31,NA,"Kaularangan luudutus etukautta, ei kiinnitystä",0,0,0
