code,name_fi,name_en,ICPC_version,main_icd10fi,concept_id,mappingStatus
X71,"Tippuri, naisen",Gonorrhoea female,ICPC2,A54.9,45566260,AUTO_MAPPED
X72,"Hiiva sukuelimissä, naisen",Genital candidiasis female,ICPC2,B37.4,45756447,AUTO_MAPPED
X73,"Trikomonas sukuelimissä, naisen",Genital trichomoniasis female,ICPC2,A59.0,45756448,AUTO_MAPPED
X74,Sisäsynnytintulehdus,Pelvic inflammatory disease,ICPC2,N70.9,45551949,AUTO_MAPPED
X75,"Pahanlaatuinen kasvain, kohdunkaulan",Malignant neoplasm cervix,ICPC2,C53.99&,45561468,AUTO_MAPPED
X76,"Pahanlaatuinen kasvain, naisen rinnan",Malignant neoplasm breast female,ICPC2,C50.99&,45551953,AUTO_MAPPED
X77,"Pahanlaatuinen kasvain, naisen sukuelimen, muu",Malignant neopl genital female other,ICPC2,C57.9&,45756449,AUTO_MAPPED
X78,"Lihaskasvain, kohdun",Fibromyoma uterus,ICPC2,D25.9&,45756450,AUTO_MAPPED
X79,"Hyvänlaatuinen kasvain, naisen rintarauhasen",Benign neoplasm breast female,ICPC2,D24&,45756451,AUTO_MAPPED
X80,"Hyvänlaatuinen kasvain, naisen sukuelinten",Benign neoplasm female genital,ICPC2,D28.9&,45590551,AUTO_MAPPED
X81,"Kasvain, naisen sukuelinten, muu/määrittämätön",Genital neopl female other/unspecif,ICPC2,D39.9&,45547154,AUTO_MAPPED
X82,"Sukuelinvamma, naisen",Injury genital female,ICPC2,S30.2,45756452,AUTO_MAPPED
X83,"Synnynnäinen epämuodostuma, naisen sukuelinten",Congenital anomaly genital female,ICPC2,Q51.9,45590555,AUTO_MAPPED
X84,"Emättimen/ulkosynnyttymien tulehdus, määrittämätön",Vaginitis/vulvitis NOS,ICPC2,N76.8,45585673,AUTO_MAPPED
X85,"Kohdunsuun sairaus, määrittämätön",Cervical disease NOS,ICPC2,N88.9,45756453,AUTO_MAPPED
X86,Poikkeava irtosolunäyte,Abnormal cervix smear,ICPC2,R87.6,45756454,AUTO_MAPPED
X87,Kohdun ja emättimen laskeuma,Uterovaginal prolapse,ICPC2,N81.9,45756455,AUTO_MAPPED
X88,Rintarauhasen rakkulatauti,Fibrocystic disease breast,ICPC2,N60.9,45756456,AUTO_MAPPED
X89,Premenstruaalisyndrooma,Premenstrual tension syndrome,ICPC2,N94.3,45756457,AUTO_MAPPED
X90,"Sukuelinherpes, naisen",Genital herpes female,ICPC2,A60.0,45756458,AUTO_MAPPED
X91,"Visvasyylä, naisen",Condylomata acuminata female,ICPC2,A63.0,45756459,AUTO_MAPPED
X92,"Sukuelinklamydia, naisen",Chlamydia infection genital female,ICPC2,A56.2,45756460,AUTO_MAPPED
X99,Muu naisen sukuelinsairaus,Genital disease female other,ICPC2,N94.9,45756467,AUTO_MAPPED
Y,Miehen sukuelimet sisältäen rinnan,Male Genital,ICPC2,NA,NA,NOT_MAPPED
Y01,Siittimen kipu,Pain in penis,ICPC2,N48.8,45561485,AUTO_MAPPED
Y02,Kiveksen/kivespussin kipu,Pain in testis/scrotum,ICPC2,R10.2,45756469,AUTO_MAPPED
Y03,Vuoto virtsaputkesta,Urethral discharge male,ICPC2,R36,45756470,AUTO_MAPPED
Y04,"Siittimen oire/vaiva, muu",Penis symptom/complaint other,ICPC2,N48.9,45756471,AUTO_MAPPED
Y05,Kiveksen/kivespussin oire/vaiva,Scrotum/testis sympt/compl other,ICPC2,L29.1,45756472,AUTO_MAPPED
Y06,Eturauhasen oire/vaiva,Prostate symptom/complaint,ICPC2,N42.9,45756473,AUTO_MAPPED
Y07,"Potenssiongelma, määrittämätön",Impotence NOS,ICPC2,N48.4,45595356,AUTO_MAPPED
Y08,"Seksuaaliseen toimintaan liittyvä oire/vaiva, miehen",Sexual function sympt/compl male,ICPC2,N48.3,45756474,AUTO_MAPPED
Y10,"Alentunut hedelmällisyys / hedelmättömyys, miehen",Infertility/subfertility male,ICPC2,N46,45756475,AUTO_MAPPED
Y13,"Sterilisaatio, miehen",Sterilization male,ICPC2,Z30.2,45756478,AUTO_MAPPED
Y14,"Ehkäisyneuvonta, miehen",Family planning male other,ICPC2,Z30.0,45756479,AUTO_MAPPED
Y16,"Rintarauhasen oire/vaiva, miehen",Breast symptom/complaint male,ICPC2,N63,45756481,AUTO_MAPPED
Y24,"Huoli/pelko seksuaalisesta toimintahäiriöstä, miehen",Fear of sexual dysfunction male,ICPC2,Z71.1,45756507,AUTO_MAPPED
Y25,"Huoli/pelko sukupuolitaudista, miehen",Fear sexually transm disease male,ICPC2,Z71.1,45756508,AUTO_MAPPED
Y26,"Huoli/pelko sukuelinten syövästä, miehen",Fear of genital cancer male,ICPC2,Z71.1,45756509,AUTO_MAPPED
Y27,"Huoli/pelko muusta sukuelinsairaudesta, miehen",Fear of genital disease male other,ICPC2,Z71.1,45756510,AUTO_MAPPED
Y28,"Toiminnanvajaus, sukuelinten, miehen",Limited function/disability (Y),ICPC2,Z73.6,45756511,AUTO_MAPPED
Y29,Muu miehen sukuelinten oire,Genital symptom/complaint male other,ICPC2,N50.9,45756512,AUTO_MAPPED
Y30,"Miehen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval complete",ICPC2,NA,45756513,AUTO_MAPPED
Y31,"Miehen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus","Male Genital, Medical examin/health eval partial",ICPC2,NA,45756514,AUTO_MAPPED
Y32,"Miehen sukuelimet sisältäen rinnan, Allergiatutkimus","Male Genital, Sensitivity test",ICPC2,NA,45756515,AUTO_MAPPED
Y33,"Miehen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe","Male Genital, Microbiological/immunological test",ICPC2,NA,45756516,AUTO_MAPPED
Y34,"Miehen sukuelimet sisältäen rinnan, Veritutkimus","Male Genital, Blood test",ICPC2,NA,45756517,AUTO_MAPPED
Y35,"Miehen sukuelimet sisältäen rinnan, Virtsatutkimus","Male Genital, Urine test",ICPC2,NA,45600230,AUTO_MAPPED
Y36,"Miehen sukuelimet sisältäen rinnan, Ulostetutkimus","Male Genital, Faeces test",ICPC2,NA,45566315,AUTO_MAPPED
Y37,"Miehen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus","Male Genital, Histological/exfoliative cytology",ICPC2,NA,NA,NOT_MAPPED
Y38,"Miehen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus","Male Genital, Other laboratory test NEC",ICPC2,NA,NA,NOT_MAPPED
Y39,"Miehen sukuelimet sisältäen rinnan, Kliininen toimintakoe","Male Genital, Physical function test",ICPC2,NA,NA,NOT_MAPPED
Y40,"Miehen sukuelimet sisältäen rinnan, Diagnostinen endoskopia","Male Genital, Diagnostic endoscopy",ICPC2,NA,45756526,AUTO_MAPPED
Y41,"Miehen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen","Male Genital, Diagnostic radiology/imaging",ICPC2,NA,45756527,AUTO_MAPPED
Y42,"Miehen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus","Male Genital, Electrical tracing",ICPC2,NA,45756528,AUTO_MAPPED
Y43,"Miehen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide","Male Genital, Other diagnostic procedure",ICPC2,NA,45756549,AUTO_MAPPED
Y44,"Miehen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys","Male Genital, Preventive immunization/medic",ICPC2,NA,45756550,AUTO_MAPPED
Y45,"Miehen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta","Male Genital, Observ/health educat/advice/diet",ICPC2,NA,45756551,AUTO_MAPPED
Y46,"Miehen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio","Male Genital, Consultation primary care provider",ICPC2,NA,45756552,AUTO_MAPPED
Y47,"Miehen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio","Male Genital, Consultation with specialist",ICPC2,NA,45756553,AUTO_MAPPED
Y48,"Miehen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen","Male Genital, Clarification/discussion RFE/demand",ICPC2,NA,45756579,AUTO_MAPPED
Y49,"Miehen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide","Male Genital, Other preventive procedure",ICPC2,NA,45756580,AUTO_MAPPED
Y50,"Miehen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio","Male Genital, Medication/prescr/renewal",ICPC2,NA,45756581,AUTO_MAPPED
Y51,"Miehen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Male Genital, I&d/flush/aspiration",ICPC2,NA,45756582,AUTO_MAPPED
Y52,"Miehen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Male Genital, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756583,AUTO_MAPPED
Y53,"Miehen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen","Male Genital, Instrument/catheter/intubate/dilate",ICPC2,NA,45756584,AUTO_MAPPED
Y54,"Miehen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Male Genital, Repair/fix-suture/cast/prosth device",ICPC2,NA,45756615,AUTO_MAPPED
Y55,"Miehen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio","Male Genital, Local injection/infiltration",ICPC2,NA,45756616,AUTO_MAPPED
Y56,"Miehen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi","Male Genital, Dressing/pressure/compress/tamponade",ICPC2,NA,45756617,AUTO_MAPPED
Y57,"Miehen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus","Male Genital, Physical medicine/rehabilitation",ICPC2,NA,45756618,AUTO_MAPPED
Y58,"Miehen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu","Male Genital, Therapeutic counselling/listening",ICPC2,NA,45756619,AUTO_MAPPED
Y59,"Miehen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Male Genital, Other therap proced/minor surg NEC",ICPC2,NA,45756621,AUTO_MAPPED
Y60,"Miehen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen","Male Genital, Result test/procedure",ICPC2,NA,45756642,AUTO_MAPPED
Y61,"Miehen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Male Genital, Result examination/test/record/letter from other provider",ICPC2,NA,45561576,AUTO_MAPPED
Y62,"Miehen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide","Male Genital, Administrative procedure",ICPC2,NA,45552028,AUTO_MAPPED
Y63,"Miehen sukuelimet sisältäen rinnan, Muu seurantakäynti","Male Genital, Follow-up encounter unspecified",ICPC2,NA,45595440,AUTO_MAPPED
Y64,"Miehen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma","Male Genital, Encounter/prob initiated by provider",ICPC2,NA,45580974,AUTO_MAPPED
Y65,"Miehen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma","Male Genital, Enc/prob init by other than pt/prov",ICPC2,NA,45756644,AUTO_MAPPED
Y66,"Miehen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle","Male Genital, Referral to non-MD provider",ICPC2,NA,45585755,AUTO_MAPPED
Y67,"Miehen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan","Male Genital, Referral to physician/hospital",ICPC2,NA,NA,NOT_MAPPED
Y68,"Miehen sukuelimet sisältäen rinnan, Muu lähete","Male Genital, Other referral NEC",ICPC2,NA,NA,NOT_MAPPED
Y69,"Miehen sukuelimet sisältäen rinnan, Muu käynnin syy","Male Genital, Other reason for encounter NEC",ICPC2,NA,45605058,AUTO_MAPPED
Y70,"Kuppa, miehen",Syphilis male,ICPC2,A53.9,45756681,AUTO_MAPPED
Y71,"Tippuri, miehen",Gonorrhoea male,ICPC2,A54.9,45756682,AUTO_MAPPED
Y72,"Sukuelinherpes, miehen",Genital herpes male,ICPC2,A60.0,45756683,AUTO_MAPPED
Y73,Eturauhastulehdus/siemenrakkulatulehdus,Prostatitis/seminal vesiculitis,ICPC2,N41.9,45756684,AUTO_MAPPED
Y74,Kivestulehdus/lisäkivestulehdus,Orchitis/epididymitis,ICPC2,N45.9,45756685,AUTO_MAPPED
Y75,Esinahan tulehdus,Balanitis,ICPC2,N48.1,45756686,AUTO_MAPPED
Y76,"Visvasyylä, miehen",Condylomata acuminata male,ICPC2,A63.0,45756687,AUTO_MAPPED
Y77,"Pahanlaatuinen kasvain, eturauhasen",Malignant neoplasm prostate,ICPC2,C61,45756716,AUTO_MAPPED
Y78,"Pahanlaatuinen kasvain, miehen sukuelinten,  muu",Malign neopl male genital other,ICPC2,C63.9&,45756717,AUTO_MAPPED
Y79,"Hyvänlaatuinen/muu kasvain, miehen sukuelinten",Benign/unspecif neopl male genital,ICPC2,D29.9&,45756718,AUTO_MAPPED
Y80,"Sukuelinvamma, miehen",Injury male genital,ICPC2,S30.2,45756719,AUTO_MAPPED
Y81,Ahdas/liiallinen esinahka,Phimosis/redundant prepuce,ICPC2,N47,45756720,AUTO_MAPPED
Y82,Siittimen alahalkio,Hypospadias,ICPC2,Q54.9,45756721,AUTO_MAPPED
Y83,Kiveksen laskeutumattomuus/piilokiveksisyys,Undescended testicle,ICPC2,Q53.9,45552036,AUTO_MAPPED
Y84,"Synnynnäinen epämuodostuma, miehen sukuelinten muu",Congenital genital anom male other,ICPC2,Q55.9,45605063,AUTO_MAPPED
Y85,"Eturauhasen liikakasvu, hyvänlaatuinen",Benign prostatic hypertrophy,ICPC2,N40,45755972,AUTO_MAPPED
Y86,Hydroseele,Hydrocoele,ICPC2,N43.3,45547254,AUTO_MAPPED
Y99,"Muu sukuelinten sairaus, miehen",Genital disease male other,ICPC2,N50.9,NA,NOT_MAPPED
Z,Sosiaaliset ongelmat,Social Problems,ICPC2,NA,NA,NOT_MAPPED
Z01,Köyhyys/taloudellinen ongelma,Poverty/financial problem,ICPC2,Z59.5,45755978,AUTO_MAPPED
Z02,Ruokaan/veteen liittyvä ongelma,Food/water problem,ICPC2,Z58.6,45566394,AUTO_MAPPED
Z03,Asumiseen/naapurustoon liittyvä ongelma,Housing/neighbourhood problem,ICPC2,Z59.2,45552058,AUTO_MAPPED
Z04,Sosiaaliseen yhteisöön / kulttuuriin liittyvä ongelma,Social cultural problem,ICPC2,Z60.9,45609904,AUTO_MAPPED
Z05,Työhön liittyvä ongelma,Work problem,ICPC2,Z57.9,NA,NOT_MAPPED
Z06,Työttömyyteen liittyvä ongelma,Unemployment problem,ICPC2,Z56.0,NA,NOT_MAPPED
Z07,Koulutukseen liittyvät ongelma,Education problem,ICPC2,Z55.9,NA,NOT_MAPPED
Z08,Toimeentuloon/sosiaaliturvaan liittyvä ongelma,Social welfare problem,ICPC2,Z59.7,45571319,AUTO_MAPPED
Z09,Oikeudellinen ongelma,Legal problem,ICPC2,Z65.3,45581005,AUTO_MAPPED
Z10,Terveydenhuoltojärjestelmään  liittyvä ongelma,Health care system problem,ICPC2,Z75.9,45756005,AUTO_MAPPED
Z11,Hoitomyönteisyyteen/sairastamiseen liittyvä ongelma,Compliance/being ill problem,ICPC2,Z75.9,45537615,AUTO_MAPPED
Z12,Parisuhdeongelma,Relationship problem with partner,ICPC2,Z63.0,45556814,AUTO_MAPPED
Z13,Kumppanin käytökseen liittyvä ongelma,Partner's behaviour problem,ICPC2,Z63.0,45585802,AUTO_MAPPED
Z14,Kumppanin sairastamiseen liittyvä ongelma,Partner illness problem,ICPC2,Z63.6,NA,NOT_MAPPED
Z15,Kumppanin menetykseen/kuolemaan liittyvä ongelma,Loss/death of partner problem,ICPC2,Z63.4,NA,NOT_MAPPED
Z16,Ongelma lapsisuhteessa,Relationship problem with child,ICPC2,Z62.9,NA,NOT_MAPPED
Z18,Lapsen sairastamiseen liittyvä ongelma,Illness problem with child,ICPC2,Z63.6,NA,NOT_MAPPED
Z19,Lapsen menetyksestä/kuolemasta aiheutuva ongelma,Loss/death of child problem,ICPC2,Z63.4,NA,NOT_MAPPED
Z20,Ihmissuhdeongelma liittyen  vanhempaan/perheenjäseneen,Relationship problem parent/fam memb,ICPC2,Z63.8,45756045,AUTO_MAPPED
Z21,Vanhemman/perheenjäsenen käyttäytymiseen liittyvä ongelma,Behaviour problem parent/fam memb,ICPC2,Z63.9,45566407,AUTO_MAPPED
Z22,Vanhemman/perheenjäsenen sairastamiseen liittyvä ongelma,Illness problem parent/family memb,ICPC2,Z63.7,45595490,AUTO_MAPPED
Z23,Vanhemman/perheenjäsenen menetykseen/kuolemaan liittyvä ongelma,Loss/death parent/fam memb problem,ICPC2,Z63.4,45556822,AUTO_MAPPED
Z24,Ystäviin liittyvä ihmissuhdeongelma,Relationship problem friend,ICPC2,Z63.9,45756046,AUTO_MAPPED
Z25,Väkivaltaan/vahingolliseen tapahtumaan liittyvä ongelma,Assault/harmful event problem,ICPC2,T74.9,45756047,AUTO_MAPPED
Z27,Huoli/pelko sosiaalisesta ongelmasta,Fear of a social problem,ICPC2,Z71.1,45756048,AUTO_MAPPED
Z28,"Toiminnanvajaus, sosiaalinen",Limited function/disability (Z),ICPC2,Z73.6,45756071,AUTO_MAPPED
Z29,"Muu sosiaalinen ongelma, määrittämätön",Social problem NOS,ICPC2,Z65.9,45756072,AUTO_MAPPED
Z30,"Sosiaaliset ongelmat, Laaja terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval complete",ICPC2,NA,45756073,AUTO_MAPPED
Z31,"Sosiaaliset ongelmat, Suppea terveydentilan arviointi/tarkastus","Social Problems, Medical examin/health eval partial",ICPC2,NA,45756074,AUTO_MAPPED
Z32,"Sosiaaliset ongelmat, Allergiatutkimus","Social Problems, Sensitivity test",ICPC2,NA,45756075,AUTO_MAPPED
Z33,"Sosiaaliset ongelmat, Mikrobiologinen/immunologinen koe","Social Problems, Microbiological/immunological test",ICPC2,NA,45547302,AUTO_MAPPED
Z34,"Sosiaaliset ongelmat, Veritutkimus","Social Problems, Blood test",ICPC2,NA,45566419,AUTO_MAPPED
Z35,"Sosiaaliset ongelmat, Virtsatutkimus","Social Problems, Urine test",ICPC2,NA,45756076,AUTO_MAPPED
Z36,"Sosiaaliset ongelmat, Ulostetutkimus","Social Problems, Faeces test",ICPC2,NA,45566421,AUTO_MAPPED
Z37,"Sosiaaliset ongelmat, Histologinen/sytologinen tutkimus","Social Problems, Histological/exfoliative cytology",ICPC2,NA,45581024,AUTO_MAPPED
Z38,"Sosiaaliset ongelmat, Muu laboratoriotutkimus","Social Problems, Other laboratory test NEC",ICPC2,NA,45756077,AUTO_MAPPED
Z39,"Sosiaaliset ongelmat, Kliininen toimintakoe","Social Problems, Physical function test",ICPC2,NA,45756078,AUTO_MAPPED
Z40,"Sosiaaliset ongelmat, Diagnostinen endoskopia","Social Problems, Diagnostic endoscopy",ICPC2,NA,45756167,AUTO_MAPPED
Z41,"Sosiaaliset ongelmat, Diagnostinen kuvantaminen","Social Problems, Diagnostic radiology/imaging",ICPC2,NA,45756168,AUTO_MAPPED
Z42,"Sosiaaliset ongelmat, Elektrofysiologinen tutkimus","Social Problems, Electrical tracing",ICPC2,NA,45756169,AUTO_MAPPED
Z43,"Sosiaaliset ongelmat, Muu tutkimustoimenpide","Social Problems, Other diagnostic procedure",ICPC2,NA,45756170,AUTO_MAPPED
Z44,"Sosiaaliset ongelmat, Rokotus / ennaltaehkäisevä lääkitys","Social Problems, Preventive immunization/medic",ICPC2,NA,45756171,AUTO_MAPPED
Z45,"Sosiaaliset ongelmat, Seuranta/terveysneuvonta/ruokavalioneuvonta","Social Problems, Observ/health educat/advice/diet",ICPC2,NA,45556835,AUTO_MAPPED
Z46,"Sosiaaliset ongelmat, Perusterveydenhuollon asiantuntijan konsultaatio","Social Problems, Consultation primary care provider",ICPC2,NA,45547317,AUTO_MAPPED
Z47,"Sosiaaliset ongelmat, Erikoislääkärin konsultaatio","Social Problems, Consultation with specialist",ICPC2,NA,45756172,AUTO_MAPPED
Z48,"Sosiaaliset ongelmat, Potilaan tarpeiden/tulosyyn selvittäminen","Social Problems, Clarification/discussion RFE/demand",ICPC2,NA,45756173,AUTO_MAPPED
Z49,"Sosiaaliset ongelmat, Muu ennaltaehkäisevä toimenpide","Social Problems, Other preventive procedure",ICPC2,NA,45756174,AUTO_MAPPED
Z50,"Sosiaaliset ongelmat, Lääkitys/lääkemääräys/uusinta/injektio","Social Problems, Medication/prescr/renewal",ICPC2,NA,45590736,AUTO_MAPPED
Z51,"Sosiaaliset ongelmat, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto","Social Problems, I&d/flush/aspiration",ICPC2,NA,45756211,AUTO_MAPPED
Z52,"Sosiaaliset ongelmat, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto","Social Problems, Exc/remov/biopsy/destruc/debrid/caut",ICPC2,NA,45756212,AUTO_MAPPED
Z53,"Sosiaaliset ongelmat, Katetrointi/intubointi/laajentaminen","Social Problems, Instrument/catheter/intubate/dilate",ICPC2,NA,45590739,AUTO_MAPPED
Z54,"Sosiaaliset ongelmat, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)","Social Problems, Repair/fix-suture/cast/prosth device",ICPC2,NA,45571368,AUTO_MAPPED
Z55,"Sosiaaliset ongelmat, Paikallinen lääkeaineinjektio","Social Problems, Local injection/infiltration",ICPC2,NA,45552089,AUTO_MAPPED
Z56,"Sosiaaliset ongelmat, Sidos/kompressi tamponointi","Social Problems, Dressing/pressure/compress/tamponade",ICPC2,NA,45561637,AUTO_MAPPED
Z57,"Sosiaaliset ongelmat, Fysikaalinen hoito /kuntoutus","Social Problems, Physical medicine/rehabilitation",ICPC2,NA,45581048,AUTO_MAPPED
Z58,"Sosiaaliset ongelmat, Terapeuttinen neuvonta/kuuntelu","Social Problems, Therapeutic counselling/listening",ICPC2,NA,45756213,AUTO_MAPPED
Z59,"Sosiaaliset ongelmat, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia","Social Problems, Other therap proced/minor surg NEC",ICPC2,NA,45556849,AUTO_MAPPED
Z60,"Sosiaaliset ongelmat, Tutkimustulosten kuuleminen","Social Problems, Result test/procedure",ICPC2,NA,45547330,AUTO_MAPPED
Z61,"Sosiaaliset ongelmat, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta","Social Problems, Result examination/test/record/letter from other provider",ICPC2,NA,45600338,AUTO_MAPPED
Z62,"Sosiaaliset ongelmat, Hallinnollinen toimenpide","Social Problems, Administrative procedure",ICPC2,NA,45542446,AUTO_MAPPED
Z63,"Sosiaaliset ongelmat, Muu seurantakäynti","Social Problems, Follow-up encounter unspecified",ICPC2,NA,45576168,AUTO_MAPPED
Z64,"Sosiaaliset ongelmat, Hoidonantajan käynnistämä tapahtuma","Social Problems, Encounter/prob initiated by provider",ICPC2,NA,45605143,AUTO_MAPPED
Z65,"Sosiaaliset ongelmat, Muun henkilön käynnistämä tapahtuma","Social Problems, Enc/prob init by other than pt/prov",ICPC2,NA,45566447,AUTO_MAPPED
Z66,"Sosiaaliset ongelmat, Lähete muulle perusterveydenhuollon ammattihenkilölle","Social Problems, Referral to non-MD provider",ICPC2,NA,NA,NOT_MAPPED
Z67,"Sosiaaliset ongelmat, Lähete erikoislääkärille/sairaalaan","Social Problems, Referral to physician/hospital",ICPC2,NA,NA,NOT_MAPPED
Z68,"Sosiaaliset ongelmat, Muu lähete","Social Problems, Other referral NEC",ICPC2,NA,NA,NOT_MAPPED
Z69,"Sosiaaliset ongelmat, Muu käynnin syy","Social Problems, Other reason for encounter NEC",ICPC2,NA,NA,NOT_MAPPED
A12,ALLERGIA / ALLERGINEN REAKTIO NUD,ALLERGY/ALLERGIC REACTION,ICPC1,NA,NA,NOT_MAPPED
A14,VAUVAN VATSAKIVUT,INFANTILE COLIC,ICPC1,NA,NA,NOT_MAPPED
A15,ITKUINEN VAUVA,EXCESSIVE CRYING INFANT,ICPC1,NA,45605190,AUTO_MAPPED
A17,MUUT VAUVOJEN YLEISOIREET,OTHER GEN SYMPT INFANT,ICPC1,NA,45552156,AUTO_MAPPED
B03,MUUT IMUSOLMUKKEIDEN OIREET,OTHER SYMPT LYMPH GLANDS,ICPC1,NA,45537751,AUTO_MAPPED
B85,SELITTÄMÄTÖN POIKKEAVUUS VERIKOKEESSA,UNEXPLAINED ABNORMAL BLOOD TEST,ICPC1,NA,45755310,AUTO_MAPPED
B86,MUU HEMATOLOGINEN POIKKEAVUUS,OTHER HAEMATOLOGICAL ABNORMALITY,ICPC1,NA,45561769,AUTO_MAPPED
D22,MADOT / KIHOMADOT / MUUT LOISET,WORMS/PINWORMS/OTHER PARASITES,ICPC1,NA,45595739,AUTO_MAPPED
L06,KAINALON OIREET / VAIVAT,AXILLA SYMPTOMS/COMPLAINTS,ICPC1,NA,NA,NOT_MAPPED
N02,LIHASJÄNNITYSPÄÄNSÄRKY,TENSION HEADACHE,ICPC1,NA,45596847,AUTO_MAPPED
P21,YLIAKTIIVINEN / HYPER- KINEETTINEN LAPSI,"OVERACTIVE CHILD, HYPERKINETIC",ICPC1,NA,45755593,AUTO_MAPPED
R22,NIELURISOJEN OIRE / VAIVA,SYMPTOM/COMPLAINT TONSILS,ICPC1,NA,45573018,AUTO_MAPPED
R70,HENGITYSELINTEN TUBERKULOOSI,TUBERCULOSIS,ICPC1,NA,45755635,AUTO_MAPPED
R91,KROON. KEUHKOPUTKTUL / BRONKIEKTASIAT,CHRONIC BRONCHITIS,ICPC1,NA,45548995,AUTO_MAPPED
R93,KEUHKOPUSSIN (PLEURAN) NESTEKERTYMÄ NUD,PLEURAL EFFUSION,ICPC1,NA,45563332,AUTO_MAPPED
T06,ANOREXIA NERVOSA / BULIMIA,ANOREXIA NERVOSA W/WO BULIMIA,ICPC1,NA,45755875,AUTO_MAPPED
T15,KILPIRAUHASEN KYHMY,THYROID LUMP/MASS,ICPC1,NA,45536466,AUTO_MAPPED
T88,MUNUAISPER SOKERI- VIRTSAISUUS,RENAL GLYCOSURIA,ICPC1,NA,45585336,AUTO_MAPPED
W20,MUU RINT OIRE / VAIVA RASK AIKANA,OTHER SYMPTOMS/COMPLAINTS OF BREAST,ICPC1,NA,45756258,AUTO_MAPPED
W77,MUUT RASKAUT LIITTYMÄTTÖMÄT TILAT,OTHER NON-OBSTETRICAL CONDITION,ICPC1,NA,45756323,AUTO_MAPPED
