concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_main_icd10fi,tmp_name_fi,tmp_name_en_source
907,"Skin, Physical function test",Condition,ICPC,ICPC2,NA,S39,1970-01-01,2099-12-31,NA,NA,"Iho, Kliininen toimintakoe",THL
908,"Skin, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,S40,1970-01-01,2099-12-31,NA,NA,"Iho, Diagnostinen endoskopia",THL
909,"Skin, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,S41,1970-01-01,2099-12-31,NA,NA,"Iho, Diagnostinen kuvantaminen",THL
910,"Skin, Electrical tracing",Condition,ICPC,ICPC2,NA,S42,1970-01-01,2099-12-31,NA,NA,"Iho, Elektrofysiologinen tutkimus",THL
911,"Skin, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,S43,1970-01-01,2099-12-31,NA,NA,"Iho, Muu tutkimustoimenpide",THL
912,"Skin, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,S44,1970-01-01,2099-12-31,NA,NA,"Iho, Rokotus / ennaltaehkäisevä lääkitys",THL
913,"Skin, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,S45,1970-01-01,2099-12-31,NA,NA,"Iho, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
914,"Skin, Consultation primary care provider",Condition,ICPC,ICPC2,NA,S46,1970-01-01,2099-12-31,NA,NA,"Iho, Perusterveydenhuollon asiantuntijan konsultaatio",THL
915,"Skin, Consultation with specialist",Condition,ICPC,ICPC2,NA,S47,1970-01-01,2099-12-31,NA,NA,"Iho, Erikoislääkärin konsultaatio",THL
916,"Skin, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,S48,1970-01-01,2099-12-31,NA,NA,"Iho, Potilaan tarpeiden/tulosyyn selvittäminen",THL
917,"Skin, Other preventive procedure",Condition,ICPC,ICPC2,NA,S49,1970-01-01,2099-12-31,NA,NA,"Iho, Muu ennaltaehkäisevä toimenpide",THL
918,"Skin, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,S50,1970-01-01,2099-12-31,NA,NA,"Iho, Lääkitys/lääkemääräys/uusinta/injektio",THL
919,"Skin, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,S51,1970-01-01,2099-12-31,NA,NA,"Iho, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
920,"Skin, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,S52,1970-01-01,2099-12-31,NA,NA,"Iho, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
921,"Skin, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,S53,1970-01-01,2099-12-31,NA,NA,"Iho, Katetrointi/intubointi/laajentaminen",THL
922,"Skin, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,S54,1970-01-01,2099-12-31,NA,NA,"Iho, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
923,"Skin, Local injection/infiltration",Condition,ICPC,ICPC2,NA,S55,1970-01-01,2099-12-31,NA,NA,"Iho, Paikallinen lääkeaineinjektio",THL
924,"Skin, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,S56,1970-01-01,2099-12-31,NA,NA,"Iho, Sidos/kompressi/tamponointi",THL
925,"Skin, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,S57,1970-01-01,2099-12-31,NA,NA,"Iho, Fysikaalinen hoito /kuntoutus",THL
926,"Skin, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,S58,1970-01-01,2099-12-31,NA,NA,"Iho, Terapeuttinen neuvonta/kuuntelu",THL
927,"Skin, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,S59,1970-01-01,2099-12-31,NA,NA,"Iho, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",THL
928,"Skin, Result test/procedure",Condition,ICPC,ICPC2,NA,S60,1970-01-01,2099-12-31,NA,NA,"Iho, Tutkimustulosten kuuleminen",THL
929,"Skin, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,S61,1970-01-01,2099-12-31,NA,NA,"Iho, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
930,"Skin, Administrative procedure",Condition,ICPC,ICPC2,NA,S62,1970-01-01,2099-12-31,NA,NA,"Iho, Hallinnollinen toimenpide",THL
931,"Skin, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,S63,1970-01-01,2099-12-31,NA,NA,"Iho, Muu seurantakäynti",THL
932,"Skin, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,S64,1970-01-01,2099-12-31,NA,NA,"Iho, Hoidonantajan käynnistämä tapahtuma",THL
933,"Skin, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,S65,1970-01-01,2099-12-31,NA,NA,"Iho, Muun henkilön käynnistämä tapahtuma",THL
934,"Skin, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,S66,1970-01-01,2099-12-31,NA,NA,"Iho, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
935,"Skin, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,S67,1970-01-01,2099-12-31,NA,NA,"Iho, Lähete erikoislääkärille/sairaalaan",THL
936,"Skin, Other referral NEC",Condition,ICPC,ICPC2,NA,S68,1970-01-01,2099-12-31,NA,NA,"Iho, Muu lähete",THL
937,"Skin, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,S69,1970-01-01,2099-12-31,NA,NA,"Iho, Muu käynnin syy",THL
938,Herpes zoster,Condition,ICPC,ICPC2,NA,S70,1970-01-01,2099-12-31,NA,B02.9,Vyöruusu,THL
939,Herpes simplex,Condition,ICPC,ICPC2,NA,S71,1970-01-01,2099-12-31,NA,B00.10,Herpes simplex,THL
940,Scabies/other acariasis,Condition,ICPC,ICPC2,NA,S72,1970-01-01,2099-12-31,NA,B86,Syyhy / muu punkkitauti,THL
941,Pediculosis/skin infestation other,Condition,ICPC,ICPC2,NA,S73,1970-01-01,2099-12-31,NA,B88.9,Täi- / muu ihosyöpäläistartunta,THL
942,Dermatophytosis,Condition,ICPC,ICPC2,NA,S74,1970-01-01,2099-12-31,NA,B35.9,Sieni-ihottuma,THL
943,Moniliasis/candidiasis skin,Condition,ICPC,ICPC2,NA,S75,1970-01-01,2099-12-31,NA,B37.2,Hiivasieni iholla,THL
944,Skin infection other,Condition,ICPC,ICPC2,NA,S76,1970-01-01,2099-12-31,NA,L08.9,"Ihotulehdus, muu",THL
945,Malignant neoplasm of skin,Condition,ICPC,ICPC2,NA,S77,1970-01-01,2099-12-31,NA,C44.99,"Pahanlaatuinen kasvain, ihon",THL
946,Lipoma,Condition,ICPC,ICPC2,NA,S78,1970-01-01,2099-12-31,NA,D17.9&,Rasvakasvain,THL
947,Neoplasm skin benign/unspecified,Condition,ICPC,ICPC2,NA,S79,1970-01-01,2099-12-31,NA,D23.9&,"Hyvänlaatuinen/määrittämätön kasvain, ihon, muu",THL
948,Solar keratosis/sunburn,Condition,ICPC,ICPC2,NA,S80,1970-01-01,2099-12-31,NA,L55.9,Auringonpolttama / auringon aiheuttama sarveistuma,THL
949,Haemangioma/lymphangioma,Condition,ICPC,ICPC2,NA,S81,1970-01-01,2099-12-31,NA,D18.0&,Verisuonikasvain/imusuonikasvain,THL
950,Naevus/mole,Condition,ICPC,ICPC2,NA,S82,1970-01-01,2099-12-31,NA,D22.9&,Luomi,THL
951,Congenital skin anomaly other,Condition,ICPC,ICPC2,NA,S83,1970-01-01,2099-12-31,NA,Q82.9,"Synnynnäinen poikkeavuus, ihon, muu",THL
952,Impetigo,Condition,ICPC,ICPC2,NA,S84,1970-01-01,2099-12-31,NA,L01.0,Märkärupi,THL
953,Pilonidal cyst/fistula,Condition,ICPC,ICPC2,NA,S85,1970-01-01,2099-12-31,NA,L05.9,Pilonidaalikysta/fisteli,THL
954,Dermatitis seborrhoeic,Condition,ICPC,ICPC2,NA,S86,1970-01-01,2099-12-31,NA,L21.9,Seborrooinen ihottuma,THL
955,Dermatitis/atopic eczema,Condition,ICPC,ICPC2,NA,S87,1970-01-01,2099-12-31,NA,L20.9,Atooppinen ihottuma/ekseema,THL
956,Dermatitis contact/allergic,Condition,ICPC,ICPC2,NA,S88,1970-01-01,2099-12-31,NA,L25.9,Allerginen ihottuma / kosketusihottuma,THL
957,Diaper rash,Condition,ICPC,ICPC2,NA,S89,1970-01-01,2099-12-31,NA,L22,Vaippaihottuma,THL
958,Pityriasis rosea,Condition,ICPC,ICPC2,NA,S90,1970-01-01,2099-12-31,NA,L42,Punatäplähilseily,THL
959,Psoriasis,Condition,ICPC,ICPC2,NA,S91,1970-01-01,2099-12-31,NA,L40.9,Psoriasis,THL
960,Sweat gland disease,Condition,ICPC,ICPC2,NA,S92,1970-01-01,2099-12-31,NA,L73.2,Hikirauhasten sairaus,THL
961,Sebaceous cyst,Condition,ICPC,ICPC2,NA,S93,1970-01-01,2099-12-31,NA,L72.1,Talirauhasen tukkeuma,THL
962,Ingrowing nail,Condition,ICPC,ICPC2,NA,S94,1970-01-01,2099-12-31,NA,L60.0,Sisäänkasvanut kynsi,THL
963,Molluscum contagiosum,Condition,ICPC,ICPC2,NA,S95,1970-01-01,2099-12-31,NA,B08.1,Ontelosyylä,THL
964,Acne,Condition,ICPC,ICPC2,NA,S96,1970-01-01,2099-12-31,NA,L70.9,Akne,THL
965,Chronic ulcer skin,Condition,ICPC,ICPC2,NA,S97,1970-01-01,2099-12-31,NA,L98.4,"Ihohaavauma, krooninen",THL
966,Urticaria,Condition,ICPC,ICPC2,NA,S98,1970-01-01,2099-12-31,NA,L50.9,Nokkosrokko,THL
967,Skin disease other,Condition,ICPC,ICPC2,NA,S99,1970-01-01,2099-12-31,NA,L98.9,Muu ihon sairaus,THL
968,Metabolic,Condition,ICPC,ICPC2,NA,T,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus",THL
969,Excessive thirst,Condition,ICPC,ICPC2,NA,T01,1970-01-01,2099-12-31,NA,R63.1,Ylenmääräinen jano,THL
970,Excessive appetite,Observation,ICPC,ICPC2,NA,T02,1970-01-01,2099-12-31,NA,R63.2,Ylenmääräinen ruokahalu,THL
971,Loss of appetite,Observation,ICPC,ICPC2,NA,T03,1970-01-01,2099-12-31,NA,R63.0,Ruokahaluttomuus,THL
972,Feeding problem of infant/child,Observation,ICPC,ICPC2,NA,T04,1970-01-01,2099-12-31,NA,R63.3,"Syöttämisongelma, vauvan/lapsen",THL
973,Feeding problem of adult,Observation,ICPC,ICPC2,NA,T05,1970-01-01,2099-12-31,NA,R63.3,"Ruokailun ongelma, aikuisen",THL
974,Weight gain,Observation,ICPC,ICPC2,NA,T07,1970-01-01,2099-12-31,NA,R63.5,Painonnousu,THL
975,Weight loss,Observation,ICPC,ICPC2,NA,T08,1970-01-01,2099-12-31,NA,R63.4,Painon lasku,THL
976,Growth delay,Condition,ICPC,ICPC2,NA,T10,1970-01-01,2099-12-31,NA,R62.8,Kasvun viivästymä,THL
977,Dehydration,Condition,ICPC,ICPC2,NA,T11,1970-01-01,2099-12-31,NA,E86,Dehydraatio/kuivuminen,THL
978,Fear of cancer of endocrine system,Condition,ICPC,ICPC2,NA,T26,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko umpieritysrauhasten syövästä,THL
979,Fear endocrine/metabol disease other,Condition,ICPC,ICPC2,NA,T27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko aineenvaihduntaan/sisäeritykseen liittyvästä muusta sairaudesta,THL
980,Limited function/disability (T),Observation,ICPC,ICPC2,NA,T28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, aineenvaihduntaan/umpieritykseen/ravitsemukseen liittyvä",THL
981,Endocr/metab/nutr sympt/compl other,Observation,ICPC,ICPC2,NA,T29,1970-01-01,2099-12-31,NA,R63.8,Muu aineenvaihduntaan/umpieritykseen/ravitsemukseen liittyvä oire/vaiva,THL
982,"Metabolic, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,T30,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Laaja terveydentilan arviointi/tarkastus",THL
983,"Metabolic, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,T31,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Suppea terveydentilan arviointi/tarkastus",THL
984,"Metabolic, Sensitivity test",Condition,ICPC,ICPC2,NA,T32,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Allergiatutkimus",THL
985,"Metabolic, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,T33,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Mikrobiologinen/immunologinen koe",THL
986,"Metabolic, Blood test",Condition,ICPC,ICPC2,NA,T34,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Veritutkimus",THL
987,"Metabolic, Urine test",Condition,ICPC,ICPC2,NA,T35,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Virtsatutkimus",THL
988,"Metabolic, Faeces test",Condition,ICPC,ICPC2,NA,T36,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Ulostetutkimus",THL
989,"Metabolic, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,T37,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Histologinen/sytologinen tutkimus",THL
990,"Metabolic, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,T38,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu laboratoriotutkimus",THL
991,"Metabolic, Physical function test",Condition,ICPC,ICPC2,NA,T39,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Kliininen toimintakoe",THL
992,"Metabolic, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,T40,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Diagnostinen endoskopia",THL
993,"Metabolic, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,T41,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Diagnostinen kuvantaminen",THL
994,"Metabolic, Electrical tracing",Condition,ICPC,ICPC2,NA,T42,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Elektrofysiologinen tutkimus",THL
995,"Metabolic, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,T43,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu tutkimustoimenpide",THL
996,"Metabolic, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,T44,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Rokotus / ennaltaehkäisevä lääkitys",THL
997,"Metabolic, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,T45,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
998,"Metabolic, Consultation primary care provider",Condition,ICPC,ICPC2,NA,T46,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Perusterveydenhuollon asiantuntijan konsultaatio",THL
999,"Metabolic, Consultation with specialist",Condition,ICPC,ICPC2,NA,T47,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Erikoislääkärin konsultaatio",THL
1000,"Metabolic, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,T48,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Potilaan tarpeiden/tulosyyn selvittäminen",THL
1001,"Metabolic, Other preventive procedure",Condition,ICPC,ICPC2,NA,T49,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu ennaltaehkäisevä toimenpide",THL
1002,"Metabolic, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,T50,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Lääkitys/lääkemääräys/uusinta/injektio",THL
1003,"Metabolic, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,T51,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
1004,"Metabolic, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,T52,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
1005,"Metabolic, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,T53,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Katetrointi/intubointi/laajentaminen",THL
1006,"Metabolic, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,T54,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
1007,"Metabolic, Local injection/infiltration",Condition,ICPC,ICPC2,NA,T55,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Paikallinen lääkeaineinjektio",THL
1008,"Metabolic, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,T56,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Sidos/kompressi/tamponointi",THL
1009,"Metabolic, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,T57,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Fysikaalinen hoito /kuntoutus",THL
1010,"Metabolic, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,T58,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Terapeuttinen neuvonta/kuuntelu",THL
1011,"Metabolic, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,T59,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",THL
1012,"Metabolic, Result test/procedure",Condition,ICPC,ICPC2,NA,T60,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Tutkimustulosten kuuleminen",THL
1013,"Metabolic, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,T61,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
1014,"Metabolic, Administrative procedure",Condition,ICPC,ICPC2,NA,T62,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Hallinnollinen toimenpide",THL
1015,"Metabolic, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,T63,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu seurantakäynti",THL
1016,"Metabolic, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,T64,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Hoidonantajan käynnistämä tapahtuma",THL
1017,"Metabolic, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,T65,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muun henkilön käynnistämä tapahtuma",THL
1018,"Metabolic, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,T66,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
1019,"Metabolic, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,T67,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Lähete erikoislääkärille/sairaalaan",THL
1020,"Metabolic, Other referral NEC",Condition,ICPC,ICPC2,NA,T68,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu lähete",THL
1021,"Metabolic, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,T69,1970-01-01,2099-12-31,NA,NA,"Aineenvaihdunta, umpieritys ja ravitsemus, Muu käynnin syy",THL
1022,Endocrine infection,Condition,ICPC,ICPC2,NA,T70,1970-01-01,2099-12-31,NA,E06.0,Umpierityselimen infektio,THL
1023,Malignant neoplasm thyroid,Condition,ICPC,ICPC2,NA,T71,1970-01-01,2099-12-31,NA,C73.99&,"Pahanlaatuinen kasvain, kilpirauhasen",THL
1024,Benign neoplasm thyroid,Condition,ICPC,ICPC2,NA,T72,1970-01-01,2099-12-31,NA,D34&,"Hyvänlaatuinen kasvain, kilpirauhasen",THL
1025,Neoplasm endocrine other/unspecified,Condition,ICPC,ICPC2,NA,T73,1970-01-01,2099-12-31,NA,D44.9&,"Kasvain, endokrinologinen, muu/määrittämätön",THL
1026,Thyroglossal duct/cyst,Condition,ICPC,ICPC2,NA,T78,1970-01-01,2099-12-31,NA,Q89.23,"Kilpirauhas-kielitiehyt/rakkula, pysyväksi jäänyt",THL
1027,Congen  anomaly endocrine/metabolic,Condition,ICPC,ICPC2,NA,T80,1970-01-01,2099-12-31,NA,E25.01,"Synnynnäinen epämuodostuma,  sisäeriterauhasten, muu",THL
1028,Goitre,Condition,ICPC,ICPC2,NA,T81,1970-01-01,2099-12-31,NA,E04.9,Struuma,THL
1029,Obesity,Condition,ICPC,ICPC2,NA,T82,1970-01-01,2099-12-31,NA,E66.8,"Lihavuus, merkittävä/vaikea",THL
1030,Overweight,Condition,ICPC,ICPC2,NA,T83,1970-01-01,2099-12-31,NA,E66.9,"Ylipaino / lihavuus, lievä",THL
1031,Hyperthyroidism/thyrotoxicosis,Condition,ICPC,ICPC2,NA,T85,1970-01-01,2099-12-31,NA,E05.9,Kilpirauhasen liikatoiminta / tyreotoksikoosi,THL
1032,Hypothyroidism/myxoedema,Condition,ICPC,ICPC2,NA,T86,1970-01-01,2099-12-31,NA,E03.9,Kilpirauhasen vajaatoiminta / myksedeema,THL
1033,Hypoglycaemia,Condition,ICPC,ICPC2,NA,T87,1970-01-01,2099-12-31,NA,E16.2,Hypoglykemia / matala verensokeri,THL
1034,Diabetes insulin dependent,Condition,ICPC,ICPC2,NA,T89,1970-01-01,2099-12-31,NA,E10.9,"Diabetes, tyyppi 1",THL
1035,Diabetes non-insulin dependent,Condition,ICPC,ICPC2,NA,T90,1970-01-01,2099-12-31,NA,E14.9,"Diabetes, tyyppi 2",THL
1036,Vitamin/nutritional deficiency,Condition,ICPC,ICPC2,NA,T91,1970-01-01,2099-12-31,NA,E56.9,Vitamiinin puute / ravitsemuksellinen  puutos,THL
1037,Gout,Condition,ICPC,ICPC2,NA,T92,1970-01-01,2099-12-31,NA,M10.9,Kihti,THL
1038,Lipid disorder,Condition,ICPC,ICPC2,NA,T93,1970-01-01,2099-12-31,NA,E78.9,Dyslipidemia,THL
1039,Endocr/metab/nutrit disease other,Condition,ICPC,ICPC2,NA,T99,1970-01-01,2099-12-31,NA,E34.9,Muu endokriininen/aineenvaihdunnan/ravitsemuksen sairaus,THL
1040,Urological,Condition,ICPC,ICPC2,NA,U,1970-01-01,2099-12-31,NA,NA,Virtsaelimet,THL
1041,Dysuria/painful urination,Condition,ICPC,ICPC2,NA,U01,1970-01-01,2099-12-31,NA,R30.9,Kipu virtsatessa,THL
1042,Urinary frequency/urgency,Condition,ICPC,ICPC2,NA,U02,1970-01-01,2099-12-31,NA,R35,Tihentynyt virtsaamistarve,THL
1043,Incontinence urine,Condition,ICPC,ICPC2,NA,U04,1970-01-01,2099-12-31,NA,N39.4,Virtsankarkailu,THL
1044,Urination problems other,Condition,ICPC,ICPC2,NA,U05,1970-01-01,2099-12-31,NA,R39.1,"Virtsaamisongelma, muu",THL
1045,Haematuria,Condition,ICPC,ICPC2,NA,U06,1970-01-01,2099-12-31,NA,R31,Verivirtsaisuus,THL
1046,Urine symptom/complaint other,Condition,ICPC,ICPC2,NA,U07,1970-01-01,2099-12-31,NA,R39.8,Virtsaamiseen liittyvä muu oire/vaiva,THL
1047,Urinary retention,Condition,ICPC,ICPC2,NA,U08,1970-01-01,2099-12-31,NA,R33,Virtsaumpi,THL
1048,Bladder symptom/complaint other,Condition,ICPC,ICPC2,NA,U13,1970-01-01,2099-12-31,NA,R39.8,"Rakkoon liittyvä oire/vaiva, muu",THL
1049,Kidney symptom/complaint,Condition,ICPC,ICPC2,NA,U14,1970-01-01,2099-12-31,NA,N23,Munuaiseen liittyvä oire/vaiva,THL
1050,Fear of cancer of urinary system,Condition,ICPC,ICPC2,NA,U26,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko virtsateiden syövästä,THL
1051,Fear of urinary disease other,Condition,ICPC,ICPC2,NA,U27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko muusta virtsatiesairaudesta,THL
1052,Limited function/disability (U),Observation,ICPC,ICPC2,NA,U28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, virtsaelinten",THL
1053,Urinary symptom/complaint other,Condition,ICPC,ICPC2,NA,U29,1970-01-01,2099-12-31,NA,R39.8,Muu virtsaelinten vaiva/oire,THL
1054,"Urological, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,U30,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Laaja terveydentilan arviointi/tarkastus",THL
1055,"Urological, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,U31,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Suppea terveydentilan arviointi/tarkastus",THL
1056,"Urological, Sensitivity test",Condition,ICPC,ICPC2,NA,U32,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Allergiatutkimus",THL
1057,"Urological, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,U33,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Mikrobiologinen/immunologinen koe",THL
1058,"Urological, Blood test",Condition,ICPC,ICPC2,NA,U34,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Veritutkimus",THL
1059,"Urological, Urine test",Condition,ICPC,ICPC2,NA,U35,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Virtsatutkimus",THL
1060,"Urological, Faeces test",Condition,ICPC,ICPC2,NA,U36,1970-01-01,2099-12-31,NA,NA,"Virtsaelimet, Ulostetutkimus",THL
