CodeId,LongName,English_name,freq_finngen,freq_tays,freq_total,ICD10who_match_level
G11.02,Epätasapaino-oireyhtymä,Dysequilibrium syndrome,75,0,0,match_first_code_parent
G11.08,Muu synnynnäinen ei-etenevä ataksia,Congenital nonprogressive ataxia,0,0,0,match_first_code_parent
G11.10,"Varhain alkava pikkuaivoataksia, jossa jännerefleksit säilyvät",Early-onset cerebellar ataxia with retained tendon reflexes,0,0,0,match_first_code_parent
G11.11,[Autosomissa peittyvästi periytyvä] Friedreichin ataksia,Friedreich's ataxia (autosomal recessive),0,1,0,match_first_code_parent
G11.12,Varhain alkava pikkuaivoataksia ja myoklonia (Huntin ataksia),Early-onset cerebellar ataxia with myoclonus [Hunt's ataxia],0,0,0,match_first_code_parent
G11.13,Marinesco-Sjögrenin oireyhtymä,Marinesco-Sjögren syndrome,0,0,0,match_first_code_parent
G11.14,Varhain alkava pikkuaivoataksia ja essentiaalinen vapina,Early-onset cerebellar ataxia with essential tremor,0,0,0,match_first_code_parent
G11.18,Muu varhain alkava pikkuaivoataksia,Early-onset cerebellar ataxia,29,2,31,match_first_code_parent
G13.2*E00.1,"Jodinpuutteen aiheuttamaan myksödeemaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",Systemic atrophy primarily affecting central nervous system in myxoedema,0,0,0,match_first_code
G13.2*E03.9,"Määrittämättömään kilpirauhasen vajaatoimintaan liittyvä, ensisijaisesti keskushermostoon kohdistuva systeeminen atrofia",Systemic atrophy primarily affecting central nervous system in myxoedema,0,5,0,match_first_code
G20+F02.39,Parkinsonin tautiin liittyvä dementia ei tietoa liitännäisoireista,NA,0,0,0,match_first_code
G22*A52.1,Kupan aiheuttama parkinsonismi,Syphilitic parkinsonism+,0,1,0,match_first_code
G30.0+F00.00,Alzheimerin tautiin liittyvä varhain alkava dementia ilman lisäoireita,NA,0,0,0,match_first_code
G30.1+F00.10,Alzheimerin tautiin liittyvä myöhään alkava dementia ilman lisäoireita,NA,0,0,0,match_first_code
G30.8+F00.20,Alzheimerin tautiin liittyvä epätyypillinen tai sekatyyppinen dementia ilman lisäoireita,NA,0,0,0,match_first_code
G31.0+F02.09,Pickin tautiin liittyvä dementia ei tietoa liitännäisoireista,NA,0,0,0,match_first_code
G32.0*E53.8,B12-vitamiinin puutteeseen liittyvä selkäytimen subakuutti yhdistelmätyyppinen rappeuma,NA,0,1,0,match_first_code
G35+F02.89,Pesäkekovettumatautiin liittyvä dementia,NA,0,0,0,match_first_code
G35+H48.1,Pesäkekovettumatautiin liittyvä näköhermon silmäntakaisen osan tulehdus,Retrobulbar neuritis in multiple sclerosis,0,0,0,match_first_code
G40.00,"Hyvänlaatuinen lasten epilepsia, jossa esiintyy sentrotemporaalisia EEG-piikkejä",NA,465,74,539,match_first_code_parent
G40.01,"Lasten epilepsia, jossa esiintyy takaraivolohkon paroksysmeja EEG:ssä",NA,0,4,0,match_first_code_parent
G40.09,Muu tai määrittämätön paikallinen tai paikallisalkuinen (pesäkkeellinen tai osittainen) idiopaattinen epilepsia,NA,626,225,851,match_first_code_parent
G40.10,Yksikertainen partiaalinen epileptinen kohtaus,Simple partial seizures,2348,961,3309,match_first_code_parent
G40.11,Monimutkaiseksi kehittyvä paikallinen epileptinen kohtaus,NA,1054,286,1340,match_first_code_parent
G40.12,Yksinkertainen osittainen mutta sekundaarisesti yleiseksi laajeneva epileptinen kohtaus,NA,3727,1534,5261,match_first_code_parent
G40.19,Muu tai määrittämätön paikallinen tai paikallisalkuinen yksinkertaisina paikallisina kohtauksina ilmenevä epilepsia tai epileptinen oireyhtymä,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,2528,1032,3560,match_first_code_parent
G40.20,Monimutkainen paikallinen vain tajunnanmuutoksena ilmenevä epileptinen kohtaus,Complex partial seizures with only alteration of consciousness,3404,635,4039,match_first_code_parent
G40.21,Tajunnan muutoksin ja automatismeina ilmenevä monimutkainen paikallinen epileptinen kohtaus,NA,2488,2299,4787,match_first_code_parent
G40.22,Monimutkainen osittainen mutta sekundaarisesti yleistyvä epileptinen kohtaus,NA,13356,6778,20134,match_first_code_parent
G40.29,Muu tai määrittämätön paikallinen (osittainen tai pesäkkeittäinen) monimutkaisin osittaisin kohtauksin ilmenevä epilepsia tai epileptinen oireyhtymä,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures,7665,10007,17672,match_first_code_parent
G40.30,Hyvänlaatuinen imeväisiän myoklonusepilepsia,Benign myoclonic eplilepsy in infancy,495,6,501,match_first_code_parent
G40.31,Suvuittain esiintyvät hyvänlaatuiset vastasyntyneen kouristukset,Benign neonatal convulsions (familial),38,1,39,match_first_code_parent
G40.33,Lapsuusiän poissaolokohtausepilepsia,Juvenile absence epilepsy,153,51,204,match_first_code_parent
G40.34,Heräämisvaiheessa yleistyneitä toonis-kloonisia kohtauksia aiheuttava epilepsia,Epilepsy with grand mal seizures on awakening,41,0,0,match_first_code_parent
G40.35,Nuoruusiän poissaolokohtausepilepsia,Juvenile absence epilepsy,113,224,337,match_first_code_parent
G40.36,Nuoruusiän myoklooninen epilepsia,Juvenile myoclonic epilepsy [impulsive petit mal],671,137,808,match_first_code_parent
G40.37,Baltian myoklonia,Baltic myoclonus,212,0,0,match_first_code_parent
G40.39,"Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia","Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures",2707,459,3166,match_first_code_parent
G40.50,Eplepsia partialis continua (Kojevnikof),Epilepsia partialis continua [Kozhevnikof],76,7,83,match_first_code_parent
G40.51,Alkoholin käyttöön liittyvät epileptiset kohtaukset,Epileptic seizures related to alcohol,185,24,209,match_first_code_parent
G40.52#,Lääkeaineiden käyttöön liittyvät epileptiset kohtaukset,Epileptic seizures related to drugs,256,10,266,match_first_code_parent
G40.59,Muu erityinen epileptinen oireyhtymä,Other special epileptic syndromes,119,5,124,match_first_code_parent
G40.80,Jatkuvina syvän unen aikaisina aivosähkötoiminnan purkauksina ilmenevä epilepsia,Epilepsy with continuous EEG spike-waves during slow wave sleep,328,81,409,match_first_code_parent
G40.89,Muu epilepsia,Other epilepsy,774,945,1719,match_first_code_parent
G40.9+F02.89,Epilepsiaan liittyvä dementia,NA,0,0,0,match_first_code
G46.8*I67.9,Muu aivojen verisuonisairauksiin liittyvä verisuoniperäinen oireyhtymä,Other vascular syndromes of brain in cerebrovascular diseases,147,29,176,match_first_code
G53.0*B02.20,Vyöruusun jälkeinen kolmoishermosärky,NA,133,69,202,match_first_code
G53.0*B02.21,Vyöruusun jälkeinen muun aivohermon neuralgia,Postherpetic geniculate ganglionitis,59,44,103,match_first_code
G55.1*M51.1,Nikamavälilevysairauden aiheuttama hermojuuren puristustila,NA,3368,825,4193,match_first_code
G55.1*M51.9,Nikamavälilevyhäiriöön liittyvä hermojuuren tai hermopunoksen puristustila,Nerve root and plexus compressions in intervertebral disc disorders (M50-M51+),1045,56,1101,match_first_code
G55.2*M47.9,Spondyloosiin liittyvä hermojuuren tai hermopunoksen puristustila,Nerve root and plexus compressions in spondylosis,1366,1399,2765,match_first_code
G59.0*E10.4,Diabeteksen mononeuropatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic mononeuropathy,91,7,98,match_first_code
G59.0*E11.4,Diabeteksen mononeuropatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic mononeuropathy,80,21,101,match_first_code
G63.0*A17.8,Tuberkuloottinen monihermosairaus,Tuberculous polyneuropathy,0,0,0,match_first_code
G63.0*A30.9,Lepraan liittyvä monihermosairaus,Polyneuropathy (in) leprosy,0,0,0,match_first_code
G63.0*A36.8,Kurkkumädän aiheuttama monihermotulehdus,Diphtheritic polyneuritis+,0,0,0,match_first_code
G63.0*A50.4,Myöhäisen synnynnäisen kupan aiheuttama monihermosairaus,Late congenital syphilitic polyneuropathy+,0,0,0,match_first_code
G63.0*A52.1,Myöhäiskuppaan liittyvä monihermosairaus,Late syphilitic polyneuropathy,0,0,0,match_first_code
G63.0*A69.2,Lymen borrelioosiin liittyvä monihermosairaus,Polyneuropathy (in) Lyme disease,202,18,220,match_first_code
G63.0*B02.29,Vyöruusun jälkeinen monihermotulehdus,Postherpetic polyneuropathy,41,36,77,match_first_code
G63.0*B26.8,Sikotaudin monihermosairaus,Mumps polyneuropathy+,0,0,0,match_first_code
G63.0*B27.9,Mononukleoosiin liittyvä monihermosairaus,Polyneuropathy (in) infectious mononucleosis,0,3,0,match_first_code
G63.2*E10.4,Diabeteksen polyneuropatia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic polyneuropathy,955,160,1115,match_first_code
G63.2*E11.4,Diabeteksen polyneuropatia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic polyneuropathy,1002,852,1854,match_first_code
G63.6*M05.3,Reumatoidi monihermosairaus,Rheumatoid polyneuropathy,24,3,27,match_first_code
G63.8*N18.8,Ureeminen hermosairaus,Uraemic neuropathy,114,104,218,match_first_code
G70.20,Synnynnäinen familiaalinen myastenia,Congenital and developmental myasthenia,0,7,0,match_first_code_parent
G70.21,Lantion ja raajojen myastenia,Limb girdle myasthenia,15,0,0,match_first_code_parent
G70.28,Muu synnynnäinen tai kehityksellinen myastenia,Other congenital and developmental myasthenia,0,4,0,match_first_code_parent
G71.00,Hyvänlaatuinen lihasdystrofia (Becker),Muscular dystrophy benign [Becker],229,39,268,match_first_code_parent
G71.01,"Hyvänlaatuinen skapuloperoneaalinen lihasdystrofia, jolle ovat ominaisia varhain ilmenevät kontraktuurat (Emery-Dreifuss)",Muscular dystrophy benign scapuloperoneal with early contractures [Emery-Dreifuss],0,2,0,match_first_code_parent
G71.02,Kasvo-hartiaseudun lihasdystrofia (Landouzy-Déjerine),Muscular dystrophy facioscapulohumeral,93,3,96,match_first_code_parent
G71.03,"Autosomissa peittyvästi periytyvä , Duchennen tai Beckerin dystrofiaa muistuttava lapsuuden lihasdystrofia","Muscular dystrophy autosomal recessive, childhood type, resembling Duchenne or Becker",40,5,45,match_first_code_parent
G71.04,Okulofaryngeaalinen lihasdystrofia,Muscular dystrophy oculopharyngeal,0,57,0,match_first_code_parent
G71.05,Skapuloperoneaalinen lihasdystrofia,Muscular dystrophy scapuloperoneal,0,0,0,match_first_code_parent
G71.06,Vaikea lihasdystrofia (Duchenne),Muscular dystrophy severe [Duchenne],821,304,1125,match_first_code_parent
G71.10#,Lääkeaineen laukaisema myotonia,Myotonia drug-induced,0,1,0,match_first_code_parent
G71.11,Myotoninen dystrofia (Steinert),Dystrophia myotonica [Steinert],723,474,1197,match_first_code_parent
G71.11+H28.2,Myotoniseen dystrofiaan liittyvä kaihi,Myotonic cataract,0,0,0,match_first_code_parent
G71.12,Synnynnäinen myotonia,Myotonia congenita,191,83,274,match_first_code_parent
G71.13,Neuromyotonia (Isaacs),Neuromyotonia [Isaacs],0,2,0,match_first_code_parent
G71.14,Synnynnäinen paramyotonia,Paramyotonia congenita,0,6,0,match_first_code_parent
G71.15,Pseudomyotonia,Pseudomyotonia,0,0,0,match_first_code_parent
G71.21,Synnynnäinen lihassairaus - lihassyiden tyyppien välinen epäsuhta,Fibre type disproportion,0,3,0,match_first_code_parent
G71.22,Synnynnäinen lihassairaus - monitumaiset (pienitumaiset) lihassolut,Disease multicore (minicore),0,0,0,match_first_code_parent
G71.23,Synnynnäinen myotubulaarinen [sentronukleaarinen] lihassairaus,Disease central core,0,1,0,match_first_code_parent
G71.24,Synnynnäinen nemaliini-lihassairaus,Nemaline myopathy,0,189,0,match_first_code_parent
G71.25,Tarkemmin määrittämätön synnynnäinen lihasdystrofia,Congenital muscular dystrophy NOS,113,2,115,match_first_code_parent
G73.0*E05.9,Tyreotoksikoottiset myasteeniset oireyhtymät,Myasthenic syndromes in thyrotoxicosis [hyperthyroidism],13,5,18,match_first_code
G73.0*E10.4,Diabeteksen amyotrofia nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic amyotrophy,20,3,23,match_first_code
G73.0*E11.4,Diabeteksen amyotrofia aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic amyotrophy,9,3,12,match_first_code
G73.5*E05.9,Tyreotoksikoottinen lihassairaus,Thyrotoxic myopathy,0,0,0,match_first_code
G73.5*E20.9,Lisäkilpirauhasten vajaatoimintaan liittyvä lihassairaus,Myopathy in hypoparathyroidism,0,1,0,match_first_code
G73.6*E74.0,Glykogeenin kertymäsairauteen liittyvä lihassairaus,Myopathy in glycogen storage disease,0,2,0,match_first_code
G73.6*E75.6,Rasvankertymätauteihin liittyvä lihassairaus,Myopathy in lipid storage disorders,0,0,0,match_first_code
G73.7*M05.3,Reumatoidi lihassairaus,Rheumatoid myopathy,0,0,0,match_first_code
G73.7*M32.1,LED-tautiin liittyvä lihassairaus,Myopathy in systemic lupus erythematosus,78,2,80,match_first_code
G73.7*M34.8,Sklerodermaan liittyvä lihassairaus,Myopathy in scleroderma,65,5,70,match_first_code
G73.7*M35.0,Sjögrenin oireyhtymään (sicca-oireyhtymä) liittyvä lihassairaus,Myopathy in sicca syndrome [Sjögren],107,108,215,match_first_code
G93.90,Aivokuolema,Brain death,12,6,18,match_first_code_parent
G93.99,Määrittämätön aivosairaus,"Disorder of brain, unspecified",73,58,131,match_first_code_parent
G95.0+M49.4,Syringomyeliasta johtuva nikamasairaus,Neuropathic spondylopathy in syringomyelia and syringobulbia,0,0,0,match_first_code
G99.0*E10.4,Diabetekseen liittyvä autonomisen hermoston sairaus nuoruustyypin diabetes,Insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,76,12,88,match_first_code
G99.0*E11.4,Diabetekseen liittyvä autonomisen hermoston sairaus aikuistyypin diabetes,Non-insulin-dependent diabetes mellitus - Diabetic autonomic neuropathy,47,43,90,match_first_code
G99.0*E85.9,Amyloidoosiin liittyvä autonomisen hermoston sairaus,Amyloid autonomic neuropathy,0,2,0,match_first_code
G99.2*M47.0,Etumaisen selkäydinvaltimon ja/tai nikamavaltimon puristusoireyhtymä,Anterior spinal and vertebral artery compression syndromes,131,62,193,match_first_code
G99.2*M47.1,Nikamasairauden aiheuttama selkäytimen puristuminen,Spondylogenic compression of spinal cord+,709,927,1636,match_first_code
G99.2*M47.9,Spondyloosiin liittyvä selkäydinsairaus,Myelopathy in spondylosis,381,638,1019,match_first_code
G99.2*M50.0,Kaularangan välilevysairaus ja selkäydinsairaus,Cervical disc disorder with myelopathy,535,261,796,match_first_code
G99.2*M51.0,Nikamavälilevysairaus ja selkäydinsairaus,Lumbar and other intervertebral disc disorders with myelopathy,276,89,365,match_first_code
H00.00,Näärännäppy,Hordeolum,2402,138,2540,match_first_code_parent
H00.01,Silmäluomen paise,NA,134,11,145,match_first_code_parent
H00.02,Silmäluomen furunkkeli,NA,22,4,26,match_first_code_parent
H00.03,Silmäluomen preseptaalinen selluliitti,NA,341,141,482,match_first_code_parent
H00.09,Silmäluomen muu syvä infektio,NA,13,1,14,match_first_code_parent
H01.80,Silmäluomen reunan pitkäkestoinen tulehdus,NA,308,279,587,match_first_code_parent
H03.0*B55.9,Silmäluomen leishmaniaasi,Parasitic infestation of eyelid in leishmaniasis,0,0,0,match_first_code
H03.0*B73,Jokisokeuteen liittyvä silmäluomen loistartunta,Parasitic infestation of eyelid in onchocerciasis,0,0,0,match_first_code
H03.0*B74.3,Silmäluomen loiaasi,Parasitic infestation of eyelid in loiasis,0,0,0,match_first_code
H03.0*B85.0,Silmäluomen täitauti,NA,0,0,0,match_first_code
H03.0*B85.3,Silmäluomen satiaistauti,Parasitic infestation of eyelid in phthiriasis,0,0,0,match_first_code
H03.0*B88.0,Talipunkin (Demodex) aiheuttama luomitulehdus,Dermatitis of eyelid due to Demodex species,0,0,0,match_first_code
H03.1*A18.4,Silmäluomen lupus vulgaris,Lupus vulgaris: of eyelid+,0,0,0,match_first_code
H03.1*A66.9,Silmäluomen vaapukkasyylätauti,Involvement of eyelid in yaws,0,0,0,match_first_code
H03.1*B00.5,Herpesviruksen aiheuttama silmäluomi-ihottuma,Herpesviral dermatitis of eyelid,257,109,366,match_first_code
H03.1*B02.3,Vesirokkoviruksen aiheuttama silmäluomitulehdus,Zoster blepharitis,323,125,448,match_first_code
H03.1*B08.1,Silmäluomen ontelosyylätauti,Involvement of eyelid in molluscum contagiosum,23,0,0,match_first_code
H03.8*L01.0,Märkärupeen liittyvät silmäluomimuutokset,Involvement of eyelid in impetigo,18,6,24,match_first_code
H04.10,Kuivasilmäisyys,NA,11425,5943,17368,match_first_code_parent
H04.11,Kyynelrauhastiehyen laajentuma,NA,0,9,0,match_first_code_parent
H04.12,Kyynelrauhasrakkula,NA,17,0,0,match_first_code_parent
H04.13,Kyynelrauhasen surkastuma,NA,0,16,0,match_first_code_parent
H04.19,Muu kyynelrauhassairaus,Other disorders of lacrimal gland,64,10,74,match_first_code_parent
H06.1*B67.9,Silmäkuopan ekinokokkoosi,Echinococcus infection of orbit,0,0,0,match_first_code
H06.1*B87.2,Silmäkuopan myiaasi,Myiasis of orbit,0,0,0,match_first_code
H13.1*A36.8,Kurkkumädän aiheuttama sidekalvotulehdus,Diphtheritic conjunctivitis+,0,0,0,match_first_code
H13.1*A39.8,Meningokokin aiheuttama sidekalvotulehdus,Meningococcal conjunctivitis+,0,0,0,match_first_code
H13.1*A54.3,Gonokokin aiheuttama sidekalvotulehdus,Gonococcal conjunctivitis+,0,0,0,match_first_code
H13.1*A69.2,Lymen borrelioosiin liittyvä sidekalvotulehdus,NA,0,0,0,match_first_code
H13.1*A74.0,Klamydian aiheuttama sidekalvotulehdus,Chlamydial conjunctivitis,24,3,27,match_first_code
H13.1*B00.5,Herpesviruksen aiheuttama sidekalvotulehdus,Herpesviral conjunctivitis,104,13,117,match_first_code
H13.1*B02.3,Vesirokkoviruksen aiheuttama sidekalvotulehdus,Zoster conjunctivitis,88,15,103,match_first_code
H13.1*B30.1,Adenoviruksen aiheuttama sidekalvotulehdus,Conjunctivitis due to adenovirus,142,13,155,match_first_code
H13.1*B30.3,Enteroviruksen aiheuttama akuutti epideeminen verenvuotoinen sidekalvotulehdus,Acute epidemic haemorrhagic conjunctivitis (enteroviral),0,0,0,match_first_code
H13.1*B30.8,Muu viruksen aiheuttama sidekalvotulehdus,Other viral conjunctivitis,34,6,40,match_first_code
H13.1*B60.1,Acanthameban aiheuttama sidekalvotulehdus,Conjunctivitis due to Acanthamoeba+,0,0,0,match_first_code
H13.2*B08.1,Molluskan aiheuttama sidekalvotulehdus,NA,0,0,0,match_first_code
H19.0*A18.5,Tuberkuloottinen episkleriitti,Lupus episcleritis,0,0,0,match_first_code
H19.0*A52.79,Myöhäiskupan aiheuttama episkleriitti,Late syphilitic episcleritis+,0,0,0,match_first_code
H19.0*A69.2,Lymen borrelioosiin liittyvä episkleriitti,Scleritis and episcleritis caused by Lyme disease,0,0,0,match_first_code
H19.0*B02.3,Vesirokkoviruksen aiheuttama kovakalvotulehdus,Zoster scleritis,0,15,0,match_first_code
H19.2*A18.5,Tuberkuloosiin liittyvä sarveiskalvotulehdus,Keratitis and keratoconjunctivitis (interstitial) in tuberculosis,0,2,0,match_first_code
