sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:Pitkä.nimi,matchScore,mappingStatus,conceptId,comment
S -Aldol,S-Aldolase Serum,116,,S -Aldolaasi,0.684330403804779,UNCHECKED,42539604,
-HSVNhO,"-Herpes simplex virus, nucleic acid (quat) NA",3189,,"-Herpes simplex -virus, nukleiinihappo (kval)",0.5891886353492737,APPROVED,4162405,
S -Klobat,S -Clobazam Serum,5,,S -Klobatsaami,0.6592727899551392,UNCHECKED,37393686,
S -All-E5,,116,,NA Serum,0.0,UNCHECKED,0,
B -HHV6Nh,"B -Human herpesvirus-6 (HHV-6), nucleic acid (quantum) Blood",476,,"B -Human herpesvirus-6 (HHV-6), nukleiinihappo (kvant)",0.4627388119697571,UNCHECKED,44790045,
S -EvirAbG,"S -Enterovirus, IgG antibodies Serum",21,,"S -Enterovirus, IgG-vasta-aineet",0.5011080503463745,UNCHECKED,4227856,
S -VehnäE,"S-Wheat flour (f4), IgE antibodies Serum",89,,"S -Vehnäjauho (f4), IgE-vasta-aineet",0.4020218849182129,UNCHECKED,4044740,
S -SilliE,"S-Herring (f205), IgE antibodies Serum",1,,"S -Silli (f205), IgE-vasta-aineet",0.35718056559562683,UNCHECKED,4189879,
Se-Amyl,Se-Amylase Secretion,3132,,Se-Amylaasi,0.5670626163482666,APPROVED,4043072,
Ln-PADSenF,,475,,NA Lymph node,0.0,UNCHECKED,0,
U -IgLcL,,89,,NA Urine,0.0,UNCHECKED,0,
S -TilliE,,1,,NA Serum,0.0,UNCHECKED,0,
B -MPADP,,88,,NA Blood,0.0,UNCHECKED,0,
S -Kyhemag,S - Cold hemagglutinins Serum,116,,S -Kylmähemagglutiniinit,0.7337518334388733,UNCHECKED,4160887,
Pt-Insu-R,Pt-Insulin Test Patient,8,,Pt-Insuliini-koe,0.49942532181739807,UNCHECKED,45878945,
5 -SHBG,,115,,NA NA,0.0,UNCHECKED,0,
S-GABAB1Ab,,8,,NA NA,0.0,UNCHECKED,0,
S -All-F20,,8,,NA Serum,0.0,UNCHECKED,0,
S -All-F55,,8,,NA Serum,0.0,UNCHECKED,0,
S -Klotsa,S-Clozapine Serum,115,,S -Klotsapiini,0.7306845784187317,UNCHECKED,37392481,
P -BKVNh,"P -BK virus, nucleic acid (quantum) Plasma",473,,"P -BK-virus, nukleiinihappo (kvant)",0.513637125492096,UNCHECKED,37394267,
S -TestoVL,"S -Testosterone, Free, Calculated Serum",47,,"S -Testosteroni, vapaa, laskettu",0.5961233377456665,UNCHECKED,44788957,
Bo-PAD-4,"Bo-Histological examination of a bone or soft tissue sample, extensive surgical preparation Bone",903,,"Bo-Luu- tai pehmytkudosnäytteen histologinen tutkimus, laaja leikkauspreparaatti",0.4008307158946991,APPROVED,4056556,
Bo-PAD-4,"Bo-Histological examination of a bone or soft tissue sample, extensive surgical preparation Bone",903,,"Bo-Luu- tai pehmytkudosnäytteen histologinen tutkimus, laaja leikkauspreparaatti",0.4008307158946991,APPROVED,4123176,
Bo-PAD-4,"Bo-Histological examination of a bone or soft tissue sample, extensive surgical preparation Bone",903,,"Bo-Luu- tai pehmytkudosnäytteen histologinen tutkimus, laaja leikkauspreparaatti",0.4008307158946991,APPROVED,4205805,
S -CCPAb,"S-Citrulline peptide, antibodies Serum",3127,,"S -Sitrulliinipeptidi, vasta-aineet",0.5085619688034058,APPROVED,3041391,
Tu-FISH,,903,,NA NA,0.0,APPROVED,42530672,
Tu-FISH,,903,,NA NA,0.0,APPROVED,4122248,
S -TrpaAb,"S -Treponema pallidum, antibodies Serum",1,,"S -Treponema pallidum, vasta-aineet",0.662165641784668,UNCHECKED,4025988,
S -Klotsa,S-Clozapine Serum,115,,S -Klotsapiini,0.7306845784187317,UNCHECKED,37392481,
S -Voricon,,1,,NA Serum,0.0,UNCHECKED,0,
S -C-Pept,S -C-peptides Serum,465,,S -C-peptidi,0.5970807075500488,UNCHECKED,4229110,
S -ZikaAbM,,1,,NA Serum,0.0,UNCHECKED,0,
U -Urea,U-Urea Urine,115,,U -Urea,0.5105687379837036,UNCHECKED,41979175,
S -HDVAb,"S -Hepatitis D virus, antibodies Serum",8,,"S -Hepatiitti D -virus, vasta-aineet",0.6416299939155579,UNCHECKED,4200395,
B -HLACD,"B-HLA-C, DNA study Blood",899,,"B -HLA-C, DNA-tutkimus",0.40045782923698425,APPROVED,4095325,
S -hs-CRP,,8,,NA Serum,0.0,UNCHECKED,0,
Se-Urea,Se-Urea Secretion,1,,Se-Urea,0.4944538176059723,UNCHECKED,4303137,
S -TurskaE,"S-Cod (f3), IgE antibodies Serum",47,,"S -Turska (f3), IgE-vasta-aineet",0.44246602058410645,UNCHECKED,4090745,
Sikiöluku,,1,,NA NA,0.0,UNCHECKED,0,
S -InhibB,S-Inhibin B Serum,899,,S -Inhibiini B,0.6256184577941895,APPROVED,3038854,
Li-HHV6Nh,"Li -Human herpesvirus-6 (HHV-6), nucleic acid (quantum) Liquor cerebrospinalis",88,,"Li -Human herpesvirus-6 (HHV-6), nukleiinihappo (kvant)",0.3492668569087982,UNCHECKED,45769599,
S -All-E1,,88,,NA Serum,0.0,UNCHECKED,0,
S -PemfiAb,"S-Pemphigoid, BP180 antigen, antibodies Serum",464,,"S -Pemfigoidi, BP180-antigeeni, vasta-aineet",0.5945990085601807,UNCHECKED,46284869,
cB-VeKaas,"cB-Blood gas analysis (pO2, pCO2, pH, calculation) capillary Blood",67198,,"cB-Verikaasuanalyysi (pO2,pCO2,pH,laskenta)",0.36676260828971863,APPROVED,3022313,
cB-VeKaas,"cB-Blood gas analysis (pO2, pCO2, pH, calculation) capillary Blood",67198,,"cB-Verikaasuanalyysi (pO2,pCO2,pH,laskenta)",0.36676260828971863,APPROVED,3009343,
P -PTHrP,P-Parathyroid hormone-like peptide Plasma,114,,P -Parathormonin kaltainen peptidi,0.5936185121536255,UNCHECKED,37398076,
B-tHKR,,66494,,NA NA,0.0,APPROVED,4151358,
Sk-Para-O,Sk-Parasites (Qual) Skin,1,,Sk-Parasiitit (kval),0.44231224060058594,UNCHECKED,4140832,
Sp-Pesu,,1,,"NA Sperm, semen",0.0,UNCHECKED,0,
Sp-PICSI,,1,,"NA Sperm, semen",0.0,UNCHECKED,0,
U -ImmFix,U -Immunofixation Urine,88,,U -Immunofiksaatiotutkimus,0.6950494647026062,UNCHECKED,37392246,
Sp-TESE,,1,,"NA Sperm, semen",0.0,UNCHECKED,0,
S -ICTP,S-Collagen I carboxy-terminal telopeptide Serum,8,,S -Kollageeni I:n karboksiterminaalinen telopeptidi,0.8192373514175415,UNCHECKED,37392427,
Li-BAm42,Li-Beta-amyloid 42 protein Liquor cerebrospinalis,46,,Li-Beeta-amyloidi 42 proteiini,0.4612683951854706,UNCHECKED,45768724,
Bm-ASOAL-D,,87,,NA Bone marrow,0.0,UNCHECKED,0,
S -AFOS,S - Alkaline phosphatase Serum,458,,S -Alkalinen fosfataasi,0.8493256568908691,UNCHECKED,4210900,
Sy-CRP,,1,,NA Synovial fluid,0.0,UNCHECKED,0,
S -IGF1SDS,,8,,NA Serum,0.0,UNCHECKED,0,
Bu-Kide-O,,87,,NA NA,0.0,UNCHECKED,0,
-SC-%,,456,,NA NA,0.0,UNCHECKED,0,
Sy-RF,,1,,NA Synovial fluid,0.0,UNCHECKED,0,
S -MaatAbE,,8,,NA Serum,0.0,UNCHECKED,0,
S -All-F2,,87,,NA Serum,0.0,UNCHECKED,0,
-SC-abs,,456,,NA NA,0.0,UNCHECKED,0,
P -ASAT,P-Aspartate aminotransferase Plasma,63522,,P -Aspartaattiaminotransferaasi,0.7944803237915039,APPROVED,3010587,
S -GangAbM,"S-Ganglioside (Gm1), IgM antibodies Serum",114,,"S -Gangliosidi(Gm1), IgM-vasta-aineet",0.5135382413864136,UNCHECKED,4234069,
T -NäytKäs,,1,,NA Thrombocyte,0.0,UNCHECKED,0,
S -MifaAbE,,8,,NA Serum,0.0,UNCHECKED,0,
-SC/kg,,456,,NA NA,0.0,UNCHECKED,0,
PSVS,,61106,,NA NA,0.0,UNCHECKED,0,Red blood cells (No white blood cells)
B -BCR-QR,"B -BCR / ABL gene fusion RNAs (9:22), (quantum) Blood",897,,"B -BCR/ABL-geenien fuusio-RNA: t(9:22), (kvant)",0.30677294731140137,APPROVED,3028956,
Tau+BAm42,,1,,NA NA,0.0,UNCHECKED,0,
Pt-Paino,,456,,NA Patient,0.0,UNCHECKED,0,
E -ABO/XKo,,60664,,NA Erythrocyte,0.0,APPROVED,4152673,
-InABRSV,,896,,NA NA,0.0,APPROVED,44811857,
-InABRSV,,896,,NA NA,0.0,APPROVED,44811858,
-InABRSV,,896,,NA NA,0.0,APPROVED,44811921,
Titteri,,1,,NA NA,0.0,UNCHECKED,0,
Li-FosTau,Li-Phospho-tau protein Liquor cerebrospinalis,46,,Li-Fosfo-tau proteiini,0.5009565949440002,UNCHECKED,4260896,
-Legi-O,-Legionella (quin) NA,452,,-Legionella (kval),0.48765239119529724,UNCHECKED,4326728,
Bm-FISH2,,452,,NA Bone marrow,0.0,UNCHECKED,0,
S -HistAb,"S -Histone, antibodies Serum",87,,"S -Histoni, vasta-aineet",0.46815919876098633,UNCHECKED,35624341,
S -GangAb,"S-Ganglioside, Antibodies Serum",113,,"S -Gangliosidi, vasta-aineet",0.5975057482719421,UNCHECKED,4230917,
B -HLADQAD,"B-HLA-DQA, DNA study, advanced Blood",885,,"B -HLA-DQA, DNA-tutkimus, tarkennettu",0.41812554001808167,APPROVED,4094298,
S -MunakeE,"S -Egg yolk (f75), IgE antibodies Serum",8,,"S -Munankeltuainen (f75), IgE-vasta-aineet",0.45982825756073,UNCHECKED,4103921,
Ts-Vi,,87,,NA Tissue,0.0,UNCHECKED,0,
S -EstdioL,,86,,NA Serum,0.0,UNCHECKED,0,
P -PSA,P -Prostate-specific antigen Plasma,59707,,P -Prostataspesifinen antigeeni,0.6721723079681396,APPROVED,4272032,
U -Huum-O,U -Drug Screening (Qual) Urine,451,,U -Huumeseulonta (kval),0.45285284519195557,UNCHECKED,37393256,
B -HLAAB,B - Tissue Antigen Blood,884,,B -Kudosantigeeni,0.47396349906921387,APPROVED,4101791,
P -Renin,P-Renin Plasma,449,,P -Reniini,0.4205859303474426,UNCHECKED,37208686,
S -HibAb,"S-Haemophilus influenzae (b), antibodies Serum",112,,"S -Haemophilus influenzae (b), vasta-aineet",0.6713575124740601,UNCHECKED,4044274,
Li-TPHA,"Li-Treponema pallidum, hemagglutination in Liquor cerebrospinalis",46,,"Li-Treponema pallidum, hemagglutinaatio",0.5719965696334839,UNCHECKED,4247368,
fS-Sappih,,447,,NA Serum from fasting patient,0.0,UNCHECKED,0,
U -IgLcL,,112,,NA Urine,0.0,UNCHECKED,0,
S -OmenaE,"S -Apple (f49), IgE antibodies Serum",8,,"S -Omena (f49), IgE-vasta-aineet",0.3164953589439392,UNCHECKED,4306214,
fP-Ca,fP-Calcium Plasma from fasting patient,59405,,fP-Kalsium,0.41039255261421204,APPROVED,4193029,
fP-Ca,fP-Calcium Plasma from fasting patient,59405,,fP-Kalsium,0.41039255261421204,APPROVED,37111339,
S -SeitiE,,8,,NA Serum,0.0,UNCHECKED,0,
B -HLA2FrK,,111,,NA Blood,0.0,UNCHECKED,0,
Bm-DNAFc,,111,,NA Bone marrow,0.0,UNCHECKED,0,
Ts-APECED,"Ts-APECED Syndrome, DNA Study of AIRE Gene Power Mutations Tissue",1,,"Ts-APECED-oireyhtymä, AIRE-geenin valtamutaatioiden DNA-tutkimus",0.31128638982772827,UNCHECKED,3025976,
P -FVIIIRe,,111,,NA Plasma,0.0,UNCHECKED,0,
Ts-CADA-D,,1,,NA Tissue,0.0,UNCHECKED,0,
S -IhotAb,S - Skin epithelial basement membrane antibodies Serum,86,,S -Ihon epiteelin tyvikalvon vasta-aineet,0.6329275369644165,UNCHECKED,4013115,
Ts-IHTek,,1,,NA Tissue,0.0,UNCHECKED,0,
P -T4-V,"P -Tyroxine, Plasma Free",58603,,"P -Tyroksiini, vapaa",0.5274593830108643,APPROVED,4195336,
Bo-PAD,Bo-Bone or Hard Tissue Histological Examination Bone,881,,Bo-Luun tai kovakudoksen histologinen tutkimus,0.46438145637512207,APPROVED,4056556,
Bo-PAD,Bo-Bone or Hard Tissue Histological Examination Bone,881,,Bo-Luun tai kovakudoksen histologinen tutkimus,0.46438145637512207,APPROVED,4123176,
fS-A-Vit,fS-Vitamin A Serum from fasting patient,446,,fS-A-vitamiini,0.3781743049621582,UNCHECKED,4048854,
P -vWFCB,"P -von Willebrand factor, collagen binding ability Plasma",46,,"P -von Willebrand -tekijä, kollageenin sitomiskyky",0.67279052734375,UNCHECKED,37393171,
S -TattarE,"S Buckwheat (f11), IgE antibodies Serum",8,,"S -Tattari (f11), IgE-vasta-aineet",0.5338510274887085,UNCHECKED,4024027,
S -CobuAb,"S -Coxiella burnetii, antibodies Serum",111,,"S -Coxiella burnetii, vasta-aineet",0.7117174863815308,UNCHECKED,4013866,
S -ThcaAbE,,8,,NA Serum,0.0,UNCHECKED,0,
S -StrDNAb,"S-Streptococcus DNAse, antibodies Serum",86,,"S -Streptococcus DNAasi, vasta-aineet",0.6452057957649231,UNCHECKED,45769736,
-PoVNh,,109,,NA NA,0.0,UNCHECKED,0,
S -WaseAbE,,8,,NA Serum,0.0,UNCHECKED,0,
-RSVNhO,"-RS virus, nucleic acid (qual) NA",879,,"-RS-virus, nukleiinihappo (kval)",0.4785122573375702,APPROVED,44811921,
U -CaKre,,86,,NA Urine,0.0,UNCHECKED,0,
P -APTT,"P -Thromboplastin time, activated, partial Plasma",55299,,"P -Tromboplastiiniaika, aktivoitu, partiaalinen",0.7579693794250488,APPROVED,4175016,
S -ChpnAbG,"S -Chlamydia pneumoniae, IgG antibodies Serum",446,,"S -Chlamydia pneumoniae, IgG-vasta-aineet",0.6968033909797668,UNCHECKED,4026384,
S -Zuklop,S-Zuclopenthixol Serum,8,,S -Zuklopentiksoli,0.6677674055099487,UNCHECKED,4165840,
S -DengAbG,"S-Dengue virus, IgG antibodies Serum",46,,"S -Denguevirus, IgG-vasta-aineet",0.5605687499046326,UNCHECKED,4044271,
B -Kromos,B - Chromosome study Blood,876,,B -Kromosomitutkimus,0.6450084447860718,APPROVED,42531012,
As-Eryt,As-Erythrocytes Ascitic fluid,85,,As-Erytrosyytit,0.5643128156661987,UNCHECKED,45881234,
TSH-JATKO,,8,,NA NA,0.0,UNCHECKED,0,
Ts-MERRF-D,"Ts-MERRF syndrome, study of mitochondrial DNA major mutations Tissue",1,,"Ts-MERRF-oireyhtymä, mitokondriaalisen DNA:n valtamutaatioiden tutkimus",0.4145983159542084,UNCHECKED,4029107,
B -TPMT-D,,85,,NA Blood,0.0,UNCHECKED,0,
U-Varasto,,8,,NA NA,0.0,UNCHECKED,0,
S -GangAbG,"S-Ganglioside (Gm1), IgG antibodies Serum",109,,"S -Gangliosidi(Gm1), IgG-vasta-aineet",0.5165317058563232,UNCHECKED,4234068,
P -LD,P -Lactate dehydrogenase Plasma,54335,,P -Laktaattidehydrogenaasi,0.7555614709854126,APPROVED,4198886,
U -Amyl,U-Amylase Urine,109,,U -Amylaasi,0.6111324429512024,UNCHECKED,4152457,
S -DengAbM,"S-Dengue virus, IgM antibodies Serum",46,,"S -Denguevirus, IgM-vasta-aineet",0.5626158118247986,UNCHECKED,4252865,
P -Amyl,P-Amylase Plasma,53133,,P -Amylaasi,0.6152718663215637,APPROVED,4193026,
S -ChpnAbM,"S -Chlamydia pneumoniae, IgM antibodies Serum",446,,"S -Chlamydia pneumoniae, IgM-vasta-aineet",0.692950427532196,UNCHECKED,4026384,
S -rCora14,,46,,NA Serum,0.0,UNCHECKED,0,
U -GHBCt,"U -Gammahydroxybutyrate, confirmation Urine",8,,"U -Gammahydroksibutyraatti, varmistus",0.6204145550727844,UNCHECKED,4122023,
B -FV-D,"B -Coagulation factor V gene, DNA study Blood",873,,"B -Hyytymistekijä V geeni, DNA-tutkimus",0.4518837630748749,APPROVED,4252068,
Ts-PAD-EH,"Ts-Tissue Sample, Enzyme Histochemical Study Tissue",1,,"Ts-Kudosnäyte, entsyymihistokemiallinen tutkimus",0.4130873382091522,UNCHECKED,4311278,
Am-DNAmut,,7,,NA Amniotic fluid,0.0,UNCHECKED,0,
fP-C-Pept,"fP-C peptide, proinsulin Plasma from fasting patient",85,,"fP-C-peptidi, proinsuliinin",0.327666312456131,UNCHECKED,37395412,
-VirVi,"-Virus, culture NA",871,,"-Virus, viljely",0.48229900002479553,APPROVED,4130349,
Pd-Prot,Pd Protein Peritoneal Dialysis,445,,Pd-Proteiini,0.7607404589653015,UNCHECKED,4324124,
KiireSPR1,,85,,NA NA,0.0,UNCHECKED,0,
B -DNAex2,,864,,NA Blood,0.0,APPROVED,45771306,
B -DNAex2,,864,,NA Blood,0.0,APPROVED,45878416,
S -Ruok5Er,"S- Food Specification (fx5), IgE Antibodies Serum",108,,"S- Ruoka-aine-erittely (fx5), IgE-vasta-aineet",0.36244526505470276,UNCHECKED,4304624,
fP-Gluk,fP-Glucose Plasma from fasting patient,50858,,fP-Glukoosi,0.5192053914070129,APPROVED,4041725,
NäytKäs,,444,,NA NA,0.0,UNCHECKED,0,
S -AdenAb,,862,,NA Serum,0.0,APPROVED,4017925,
S -EVirAb,,862,,NA Serum,0.0,APPROVED,4014641,
U -Gluk,U -Glucose Urine,108,,U -Glukoosi,0.5230048894882202,UNCHECKED,4282459,
S -InfAAb,,862,,NA Serum,0.0,APPROVED,4201049,
S -AckiAbE,,107,,NA Serum,0.0,UNCHECKED,0,
S -rCora8E,"S-Hazelnut, recombinant (RCor a 8 LTP, f425), IgE antibodies Serum",46,,"S -Hasselpähkinä, rekombinantti (rCor a 8 LTP, f425), IgE vasta-aineet",0.4726594090461731,UNCHECKED,37398439,
P -CK,P -Creatine kinase Plasma,48190,,P -Kreatiinikinaasi,0.6427658200263977,APPROVED,4161692,
Ts-PADKert,"Ts-Tissue Sample, Suspected Accumulation Tissue",1,,"Ts-Kudosnäyte, kertymätautiepäily",0.4530720114707947,UNCHECKED,4204946,
S -AsfuAbE,,107,,NA Serum,0.0,UNCHECKED,0,
B -HemaFc,"B -Immunophenotyping, Hematology Blood",443,,"B -Immunofenotyypitys, veritauti",0.5885582566261292,UNCHECKED,37393598,
S -AsveAbE,,107,,NA Serum,0.0,UNCHECKED,0,
S -HBeAb,"S -Hepatitis B virus, e-antigen, antibodies Serum",85,,"S -Hepatiitti B -virus, e-antigeeni, vasta-aineet",0.5372702479362488,UNCHECKED,4121997,
S -ClclAbE,,107,,NA Serum,0.0,UNCHECKED,0,
U -Cr,U-Chrome Urine,1,,U -Kromi,0.40405264496803284,UNCHECKED,4137838,
S -FumoAbE,,107,,NA Serum,0.0,UNCHECKED,0,
P -Angap,P -Anionic Plasma,47402,,P -Anionivaje,0.36747676134109497,APPROVED,4153005,
S -Bil,S-Bilirubin Serum,442,,S -Bilirubiini,0.7095954418182373,UNCHECKED,4196330,
S -InfBAb,"S-Influenza B virus, antibodies Serum",862,,"S -Influenssa B -virus, vasta-aineet",0.7259716987609863,APPROVED,4196405,
S -KoLaIgE,,107,,NA Serum,0.0,UNCHECKED,0,
TB1,,440,,NA NA,0.0,UNCHECKED,0,
S -HIVAg,"S-HI virus, antigen Serum",85,,"S -HI-virus, antigeeni",0.4111844003200531,UNCHECKED,4023246,
B -DM2MUTD,"B -Dystrophy myotonica type 2 (DM2), DNA study of ZNF9 gene repeat mutation Blood",7,,"B -Dystrofia myotonica tyyppi 2 (DM2), ZNF9-geenin toistojaksomutaation DNA-tutkimus",0.3619380295276642,UNCHECKED,37395761,
TB2,,440,,NA NA,0.0,UNCHECKED,0,
S -TestoVL,"S -Testosterone, Free, Calculated Serum",46,,"S -Testosteroni, vapaa, laskettu",0.5961233377456665,UNCHECKED,44788957,
U -Dxpro-O,"U-Dextropropoxyphene, Screening (Qual) Urine",1,,"U -Dekstropropoksifeeni, seulonta (kval)",0.5894007086753845,UNCHECKED,4297695,
S -LegiAb,"S -Legionella, antibodies Serum",107,,"S -Legionella, vasta-aineet",0.47599169611930847,UNCHECKED,4044276,
U -Fenol,U-Phenol Urine,1,,U -Fenoli,0.4872771203517914,UNCHECKED,4020626,
S -ParvNhO,"S-Parvovirus, Nucleic Acid (Qual) Serum",85,,"S -Parvovirus, nukleiinihappo (kval)",0.5228905081748962,UNCHECKED,45769277,
U -OpiaaCt,"U -Opiates, confirmation Urine",46,,"U -Opiaatit, varmistus",0.47108545899391174,UNCHECKED,4326761,
S -PespAbE,,107,,NA Serum,0.0,UNCHECKED,0,
S -MypnAb,"S-Mycoplasma pneumoniae, antibodies Serum",862,,"S -Mycoplasma pneumoniae, vasta-aineet",0.6995826959609985,APPROVED,4007959,
B -Gelso-D,"B-Gelsolin gene, DNA study Blood",7,,"B -Gelsoliinigeeni, DNA-tutkimus",0.456545352935791,UNCHECKED,4176272,
S -ChpnAb,"S -Chlamydia pneumoniae, antibodies Serum",437,,"S -Chlamydia pneumoniae, vasta-aineet",0.7303522825241089,UNCHECKED,4026384,
U -PBG -O,,46,,NA Urine,0.0,UNCHECKED,0,
S -StatAbE,,107,,NA Serum,0.0,UNCHECKED,0,
B -HLA2PPS,,7,,NA Blood,0.0,UNCHECKED,0,
B -MRSANhO,,45,,NA Blood,0.0,UNCHECKED,0,
S -TrviAbE,,107,,NA Serum,0.0,UNCHECKED,0,
S -TOB,S-Tobramycin Serum,85,,S -Tobramysiini,0.6791058778762817,UNCHECKED,37399681,
U -Fenot-O,U -Phenothiazines (quin) Urine,1,,U -Fenotiatsiinit (kval),0.5552889108657837,UNCHECKED,4076933,
U -CaKre,,85,,NA Urine,0.0,UNCHECKED,0,
B -p53m-D,,84,,NA Blood,0.0,UNCHECKED,0,
P -Aldos,P -Aldosterone Plasma,432,,P -Aldosteroni,0.5915305018424988,UNCHECKED,37393125,
U -Gluk,U -Glucose Urine,1,,U -Glukoosi,0.5230048894882202,UNCHECKED,4282459,
B -Kromos,B - Chromosome study Blood,7,,B -Kromosomitutkimus,0.6450084447860718,UNCHECKED,37397872,
dU-Sitraat,dU-Citrate diurnal Urine,45,,dU-Sitraatti,0.4851560592651367,UNCHECKED,4101405,
S -RSVAb,"S -RS virus, antibodies Serum",862,,"S -RS-virus, vasta-aineet",0.4008191227912903,APPROVED,4146228,
B -Varasto,,7,,NA Blood,0.0,UNCHECKED,0,
fS-TrFeSat,,45,,NA Serum from fasting patient,0.0,UNCHECKED,0,
Ts-PAD-1,"Histological examination of a Ts-tissue sample, 1-3 small specimens, belonging to the same entity Tissue",46477,,"Ts-Kudosnäytteen histologinen tutkimus, 1-3 eriteltyä pientä näytettä, samaan kokonaisuuteen kuuluvia",0.40585023164749146,APPROVED,4056556,
U -Hg,U -Mercury Urine,1,,U -Elohopea,0.5552828311920166,UNCHECKED,4146656,
KiireSPR2,,45,,NA NA,0.0,UNCHECKED,0,
U -Huum4A,,1,,NA Urine,0.0,UNCHECKED,0,
Ts-PAD-EM,"Ts-Tissue Sample, Electron Microscopic Examination Tissue",107,,"Ts-Kudosnäyte, elektronimikroskooppinen tutkimus",0.557835042476654,UNCHECKED,4036697,
U -Huum6A,,1,,NA Urine,0.0,UNCHECKED,0,
B -Retik,B -Reticulocytes Blood,45921,,B -Retikulosyytit,0.6289291381835938,APPROVED,4263581,
S -GadAb,"S-Glutamate decarboxylase (GAD), antibodies Serum",430,,"S -Glutamaattidekarboksylaasi (GAD), vasta-aineet",0.6109859347343445,UNCHECKED,4214548,
S -ECP,S-Cationic protein of eosinophilic granulocytes Serum,84,,S -Eosinofiilisten granulosyyttien kationinen proteiini,0.6700476408004761,UNCHECKED,4222585,
S -VZVAb,"S-Chickenpox virus, antibodies Serum",862,,"S -Vesirokkovirus, vasta-aineet",0.6098742485046387,APPROVED,3004655,
S -Infliks,,84,,NA Serum,0.0,UNCHECKED,0,
U -Metad-O,"U -Metadone, Screening (Qual) Urine",1,,"U -Metadoni, seulonta (kval)",0.3807005286216736,UNCHECKED,4192887,
E -Retik,E -Reticulocytes Erythrocyte,44095,,E -Retikulosyytit,0.6195683479309082,APPROVED,4197837,
B -vWD2-D,"B -von Willebrand's disease, type 2, DNA examination Blood",7,,"B -von Willebrandin tauti, tyyppi 2,DNA-tutkimus",0.6082439422607422,UNCHECKED,434316,
U -IgG,U-Immunoglobulin G Urine,430,,U -Immunoglobuliini G,0.6641703248023987,UNCHECKED,4104804,
Bu-Laktaat,,7,,NA NA,0.0,UNCHECKED,0,
S-Leuk-AbO,,421,,NA NA,0.0,UNCHECKED,0,
Li-CMVAb,"Li-Cytomegalovirus, antibodies to Liquor cerebrospinalis",45,,"Li-Cytomegalovirus, vasta-aineet likvorista",0.4623309373855591,UNCHECKED,4101906,
U -Metad-O,U -Metadone (quin) Urine,1,,U -Metadoni (kval),0.42221009731292725,UNCHECKED,42036745,
B -Retik,B -Reticulocytes Blood,44091,,B -Retikulosyytit,0.6289291381835938,APPROVED,4263581,
fS-C-Pept,"fS-C peptide, proinsulin Serum from fasting patient",106,,"fS-C-peptidi, proinsuliinin",0.4234265387058258,UNCHECKED,40765537,
B -RetInd,,44091,,NA Blood,0.0,APPROVED,3000012,
S -LD,S-Lactate Dehydrogenase Serum,84,,S -Laktaattidehydrogenaasi,0.8222997784614563,UNCHECKED,4121879,
Pt-EKG-Oma,,43608,,NA Patient,0.0,APPROVED,36307586,
SPRV-KTlau,,84,,NA NA,0.0,UNCHECKED,0,
U -Naftol,U-Naphthol Urine,1,,U -Naftoli,0.6041901111602783,UNCHECKED,4195140,
dU-MOMA,dU-Methoxyhydroxymandelate diurnal Urine,845,,dU-Metoksihydroksimandelaatti,0.5305255651473999,APPROVED,4234282,
dU-MOMA,dU-Methoxyhydroxymandelate diurnal Urine,845,,dU-Metoksihydroksimandelaatti,0.5305255651473999,APPROVED,4237633,
U -PregaCt,,1,,NA Urine,0.0,UNCHECKED,0,
S -Sappih,S -Bile Acids Serum,106,,S -Sappihapot,0.5043355226516724,UNCHECKED,4331529,
U -Trisy-O,,1,,NA Urine,0.0,UNCHECKED,0,
U -Dysmorf,,106,,NA Urine,0.0,UNCHECKED,0,
S -DengAb,"S-Dengue virus, antibodies Serum",45,,"S -Denguevirus, vasta-aineet",0.603195309638977,UNCHECKED,4044271,
Uäänitutk,,1,,NA NA,0.0,UNCHECKED,0,
P -Se,P - Selenium Plasma,83,,P -Seleeni,0.6948091983795166,UNCHECKED,4318661,
Ts-RAS2-D,,45,,NA Tissue,0.0,UNCHECKED,0,
Vi2,,1,,NA NA,0.0,UNCHECKED,0,
-XKoeNäy,,44,,NA NA,0.0,UNCHECKED,0,
ViimKuukau,,1,,NA NA,0.0,UNCHECKED,0,
Li-IgG-Oc,"Li-Immunoglobulin G, oligoclonal Liquor cerebrospinalis",420,,"Li-Immunoglobuliini G, oligoklonaalinen",0.45838990807533264,UNCHECKED,4013963,
Bm-PCR-Kim,,44,,NA Bone marrow,0.0,UNCHECKED,0,
ÄidinPaino,,1,,NA NA,0.0,UNCHECKED,0,
S -RNPAb,"S-Ribonucleoprotein, nuclear, antibodies Serum",841,,"S -Ribonukleoproteiini, nukleaarinen, vasta-aineet",0.6068751811981201,APPROVED,4014131,
U -ErytDys,"U - Erythrocytes, dysmorphic Urine",106,,"U -Erytrosyytit, dysmorfiset",0.7143552899360657,UNCHECKED,37111302,
fP-Trigly,fP-Triglyceride Plasma from fasting patient,40221,,fP-Triglyseridit,0.6143662333488464,APPROVED,4041722,
Cn-PAD,"Separate neuropathological examination of the Cn-Central nervous system, obduction sample Central nervous system",7,,"Cn-Keskushermoston erillinen neuropatologinen tutkimus, obduktionäyte",0.5020301938056946,UNCHECKED,4146870,
