concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,mappingStatus
21603578,combinations of different antibiotics,Drug,ATC,ATC 5th,C,S01AA30,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603576,azidamfenicol,Drug,ATC,ATC 5th,C,S01AA25,1970-01-01,2099-12-31,NA,MAPPED
21603575,kanamycin,Drug,ATC,ATC 5th,C,S01AA24,1970-01-01,2099-12-31,NA,MAPPED
21603569,polymyxin B,Drug,ATC,ATC 5th,C,S01AA18,1970-01-01,2099-12-31,NA,MAPPED
21603568,erythromycin,Drug,ATC,ATC 5th,C,S01AA17,1970-01-01,2099-12-31,NA,MAPPED
21603562,gentamicin,Drug,ATC,ATC 5th,C,S01AA11,1970-01-01,2099-12-31,NA,MAPPED
21603559,framycetin,Drug,ATC,ATC 5th,C,S01AA07,1970-01-01,2099-12-31,NA,MAPPED
21603554,chloramphenicol,Drug,ATC,ATC 5th,C,S01AA01,1970-01-01,2099-12-31,NA,MAPPED
21603549,nitric oxide,Drug,ATC,ATC 5th,C,R07AX01,1970-01-01,2099-12-31,NA,MAPPED
21603544,dimefline,Drug,ATC,ATC 5th,C,R07AB08,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603540,etamivan,Drug,ATC,ATC 5th,C,R07AB04,1970-01-01,2099-12-31,NA,MAPPED
21603538,nikethamide,Drug,ATC,ATC 5th,C,R07AB02,1970-01-01,2099-12-31,NA,MAPPED
21603529,"pyrrobutamine, combinations",Drug,ATC,ATC 5th,C,R06AX58,1970-01-01,2099-12-31,NA,MAPPED
21603525,fexofenadine,Drug,ATC,ATC 5th,C,R06AX26,1970-01-01,2099-12-31,NA,MAPPED
21603522,pimethixene,Drug,ATC,ATC 5th,C,R06AX23,1970-01-01,2099-12-31,NA,MAPPED
21603512,astemizole,Drug,ATC,ATC 5th,C,R06AX11,1970-01-01,2099-12-31,NA,MAPPED
21603510,pyrrobutamine,Drug,ATC,ATC 5th,C,R06AX08,1970-01-01,2099-12-31,NA,MAPPED
21603509,triprolidine,Drug,ATC,ATC 5th,C,R06AX07,1970-01-01,2099-12-31,NA,MAPPED
21603507,phenindamine,Drug,ATC,ATC 5th,C,R06AX04,1970-01-01,2099-12-31,NA,MAPPED
21603725,paclitaxel poliglumex,Drug,ATC,ATC 5th,C,L01CD03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603708,"carteolol, combinations",Drug,ATC,ATC 5th,C,S01ED55,1970-01-01,2099-12-31,NA,MAPPED
21603690,"pilocarpine, combinations",Drug,ATC,ATC 5th,C,S01EB51,1970-01-01,2099-12-31,NA,MAPPED
21603689,paraoxon,Drug,ATC,ATC 5th,C,S01EB10,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603675,apraclonidine,Drug,ATC,ATC 5th,C,S01EA03,1970-01-01,2099-12-31,NA,MAPPED
21603665,prednisolone,Drug,ATC,ATC 5th,C,S01CB02,1970-01-01,2099-12-31,NA,MAPPED
21603661,fluocinolone acetonide and antiinfectives,Drug,ATC,ATC 5th,C,S01CA10,1970-01-01,2099-12-31,NA,MAPPED
21603660,chloroprednisone and antiinfectives,Drug,ATC,ATC 5th,C,S01CA09,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603652,dexamethasone and antiinfectives,Drug,ATC,ATC 5th,C,S01CA01,1970-01-01,2099-12-31,NA,MAPPED
21603643,ketorolac,Drug,ATC,ATC 5th,C,S01BC05,1970-01-01,2099-12-31,NA,MAPPED
21603641,diclofenac,Drug,ATC,ATC 5th,C,S01BC03,1970-01-01,2099-12-31,NA,MAPPED
21603626,clobetasone,Drug,ATC,ATC 5th,C,S01BA09,1970-01-01,2099-12-31,NA,MAPPED
21603624,fluorometholone,Drug,ATC,ATC 5th,C,S01BA07,1970-01-01,2099-12-31,NA,MAPPED
21603622,triamcinolone,Drug,ATC,ATC 5th,C,S01BA05,1970-01-01,2099-12-31,NA,MAPPED
21603618,dexamethasone,Drug,ATC,ATC 5th,C,S01BA01,1970-01-01,2099-12-31,NA,MAPPED
21603612,povidone-iodine,Drug,ATC,ATC 5th,C,S01AX18,1970-01-01,2099-12-31,NA,MAPPED
21603603,chlorhexidine,Drug,ATC,ATC 5th,C,S01AX09,1970-01-01,2099-12-31,NA,MAPPED
21603602,hexamidine,Drug,ATC,ATC 5th,C,S01AX08,1970-01-01,2099-12-31,NA,MAPPED
21603577,azithromycin,Drug,ATC,ATC 5th,C,S01AA26,1970-01-01,2099-12-31,NA,MAPPED
21603556,neomycin,Drug,ATC,ATC 5th,C,S01AA03,1970-01-01,2099-12-31,NA,MAPPED
21603555,chlortetracycline,Drug,ATC,ATC 5th,C,S01AA02,1970-01-01,2099-12-31,NA,MAPPED
21603526,desloratadine,Drug,ATC,ATC 5th,C,R06AX27,1970-01-01,2099-12-31,NA,MAPPED
21603517,ketotifen,Drug,ATC,ATC 5th,C,R06AX17,1970-01-01,2099-12-31,NA,MAPPED
21603506,thenalidine,Drug,ATC,ATC 5th,C,R06AX03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603501,"meclozine, combinations",Drug,ATC,ATC 5th,C,R06AE55,1970-01-01,2099-12-31,NA,MAPPED
21603499,"buclizine, combinations",Drug,ATC,ATC 5th,C,R06AE51,1970-01-01,2099-12-31,NA,MAPPED
21603463,pheniramine,Drug,ATC,ATC 5th,C,R06AB05,1970-01-01,2099-12-31,NA,MAPPED
21603462,chlorphenamine,Drug,ATC,ATC 5th,C,R06AB04,1970-01-01,2099-12-31,NA,MAPPED
21603459,brompheniramine,Drug,ATC,ATC 5th,C,R06AB01,1970-01-01,2099-12-31,NA,MAPPED
21603442,cough suppressants and expectorants,Drug,ATC,ATC 5th,C,R05FB02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603421,fedrilate,Drug,ATC,ATC 5th,C,R05DB14,1970-01-01,2099-12-31,NA,MAPPED
21603420,butamirate,Drug,ATC,ATC 5th,C,R05DB13,1970-01-01,2099-12-31,NA,MAPPED
21603415,oxolamine,Drug,ATC,ATC 5th,C,R05DB07,1970-01-01,2099-12-31,NA,MAPPED
21603403,pholcodine,Drug,ATC,ATC 5th,C,R05DA08,1970-01-01,2099-12-31,NA,MAPPED
21603397,ethylmorphine,Drug,ATC,ATC 5th,C,R05DA01,1970-01-01,2099-12-31,NA,MAPPED
21603388,letosteine,Drug,ATC,ATC 5th,C,R05CB09,1970-01-01,2099-12-31,NA,MAPPED
21603376,guaiacolsulfonate,Drug,ATC,ATC 5th,C,R05CA09,1970-01-01,2099-12-31,NA,MAPPED
21603372,althea root,Drug,ATC,ATC 5th,C,R05CA05,1970-01-01,2099-12-31,NA,MAPPED
21603370,guaifenesin,Drug,ATC,ATC 5th,C,R05CA03,1970-01-01,2099-12-31,NA,MAPPED
21603362,omalizumab,Drug,ATC,ATC 5th,C,R03DX05,1970-01-01,2099-12-31,NA,MAPPED
21603360,eprozinol,Drug,ATC,ATC 5th,C,R03DX02,1970-01-01,2099-12-31,NA,MAPPED
21603298,cromoglicic acid,Drug,ATC,ATC 5th,C,R03BC01,1970-01-01,2099-12-31,NA,MAPPED
21603294,oxitropium bromide,Drug,ATC,ATC 5th,C,R03BB02,1970-01-01,2099-12-31,NA,MAPPED
21603293,ipratropium bromide,Drug,ATC,ATC 5th,C,R03BB01,1970-01-01,2099-12-31,NA,MAPPED
21603290,mometasone,Drug,ATC,ATC 5th,C,R03BA07,1970-01-01,2099-12-31,NA,MAPPED
21603286,flunisolide,Drug,ATC,ATC 5th,C,R03BA03,1970-01-01,2099-12-31,NA,MAPPED
21603278,salbutamol and sodium cromoglicate,Drug,ATC,ATC 5th,C,R03AK04,1970-01-01,2099-12-31,NA,MAPPED
21603485,thiazinam,Drug,ATC,ATC 5th,C,R06AD06,1970-01-01,2099-12-31,NA,MAPPED
21603475,methapyrilene,Drug,ATC,ATC 5th,C,R06AC05,1970-01-01,2099-12-31,NA,MAPPED
21603472,histapyrrodine,Drug,ATC,ATC 5th,C,R06AC02,1970-01-01,2099-12-31,NA,MAPPED
21603469,"dexbrompheniramine, combinations",Drug,ATC,ATC 5th,C,R06AB56,1970-01-01,2099-12-31,NA,MAPPED
21603464,dexbrompheniramine,Drug,ATC,ATC 5th,C,R06AB06,1970-01-01,2099-12-31,NA,MAPPED
21603454,"diphenhydramine, combinations",Drug,ATC,ATC 5th,C,R06AA52,1970-01-01,2099-12-31,NA,MAPPED
21603452,carbinoxamine,Drug,ATC,ATC 5th,C,R06AA08,1970-01-01,2099-12-31,NA,MAPPED
21603450,chlorphenoxamine,Drug,ATC,ATC 5th,C,R06AA06,1970-01-01,2099-12-31,NA,MAPPED
21603449,clemastine,Drug,ATC,ATC 5th,C,R06AA04,1970-01-01,2099-12-31,NA,MAPPED
21603432,morclofone,Drug,ATC,ATC 5th,C,R05DB25,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603431,tipepidine,Drug,ATC,ATC 5th,C,R05DB24,1970-01-01,2099-12-31,NA,MAPPED
21603427,combinations,Drug,ATC,ATC 5th,C,R05DB20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603414,pentoxyverine,Drug,ATC,ATC 5th,C,R05DB05,1970-01-01,2099-12-31,NA,MAPPED
21603412,clobutinol,Drug,ATC,ATC 5th,C,R05DB03,1970-01-01,2099-12-31,NA,MAPPED
21603408,combinations,Drug,ATC,ATC 5th,C,R05DA20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603392,dornase alfa (desoxyribonuclease),Drug,ATC,ATC 5th,C,R05CB13,1970-01-01,2099-12-31,NA,MAPPED
21603384,mesna,Drug,ATC,ATC 5th,C,R05CB05,1970-01-01,2099-12-31,NA,MAPPED
21603378,levoverbenone,Drug,ATC,ATC 5th,C,R05CA11,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603364,roflumilast,Drug,ATC,ATC 5th,C,R03DX07,1970-01-01,2099-12-31,NA,MAPPED
21603349,proxyphylline and adrenergics,Drug,ATC,ATC 5th,C,R03DB03,1970-01-01,2099-12-31,NA,MAPPED
21603341,"diprophylline, combinations",Drug,ATC,ATC 5th,C,R03DA51,1970-01-01,2099-12-31,NA,MAPPED
21603340,combinations of xanthines,Drug,ATC,ATC 5th,C,R03DA20,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603335,theobromine,Drug,ATC,ATC 5th,C,R03DA07,1970-01-01,2099-12-31,NA,MAPPED
21603323,clenbuterol,Drug,ATC,ATC 5th,C,R03CC13,1970-01-01,2099-12-31,NA,MAPPED
21603306,isoprenaline,Drug,ATC,ATC 5th,C,R03CB01,1970-01-01,2099-12-31,NA,MAPPED
21603304,ephedrine,Drug,ATC,ATC 5th,C,R03CA02,1970-01-01,2099-12-31,NA,MAPPED
21603295,stramoni preparations,Drug,ATC,ATC 5th,C,R03BB03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603289,triamcinolone,Drug,ATC,ATC 5th,C,R03BA06,1970-01-01,2099-12-31,NA,MAPPED
21603280,salmeterol and fluticasone,Drug,ATC,ATC 5th,C,R03AK06,1970-01-01,2099-12-31,NA,MAPPED
21603231,cetrimonium,Drug,ATC,ATC 5th,C,R02AA17,1970-01-01,2099-12-31,NA,MAPPED
21603227,acriflavinium chloride,Drug,ATC,ATC 5th,C,R02AA13,1970-01-01,2099-12-31,NA,MAPPED
21603224,myristyl-benzalkonium,Drug,ATC,ATC 5th,C,R02AA10,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603223,benzethonium,Drug,ATC,ATC 5th,C,R02AA09,1970-01-01,2099-12-31,NA,MAPPED
21603222,cetylpyridinium,Drug,ATC,ATC 5th,C,R02AA06,1970-01-01,2099-12-31,NA,MAPPED
21603211,phenylephrine,Drug,ATC,ATC 5th,C,R01BA03,1970-01-01,2099-12-31,NA,MAPPED
21603206,combinations,Drug,ATC,ATC 5th,C,R01AX30,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603197,calcium hexamine thiocyanate,Drug,ATC,ATC 5th,C,R01AX01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603186,"emtricitabine, tenofovir disoproxil and efavirenz",Drug,ATC,ATC 5th,C,J05AR06,1970-01-01,2099-12-31,NA,MAPPED
21603185,"zidovudine, lamivudine and nevirapine",Drug,ATC,ATC 5th,C,J05AR05,1970-01-01,2099-12-31,NA,MAPPED
21603173,nevirapine,Drug,ATC,ATC 5th,C,J05AG01,1970-01-01,2099-12-31,NA,MAPPED
21603169,entecavir,Drug,ATC,ATC 5th,C,J05AF10,1970-01-01,2099-12-31,NA,MAPPED
21603136,famciclovir,Drug,ATC,ATC 5th,C,J05AB09,1970-01-01,2099-12-31,NA,MAPPED
21603110,pyrazinamide,Drug,ATC,ATC 5th,C,J04AK01,1970-01-01,2099-12-31,NA,MAPPED
21603104,"isoniazid, combinations",Drug,ATC,ATC 5th,C,J04AC51,1970-01-01,2099-12-31,NA,MAPPED
21603096,cycloserine,Drug,ATC,ATC 5th,C,J04AB01,1970-01-01,2099-12-31,NA,MAPPED
21603093,sodium aminosalicylate,Drug,ATC,ATC 5th,C,J04AA02,1970-01-01,2099-12-31,NA,MAPPED
21603078,ketoconazole,Drug,ATC,ATC 5th,C,J02AB02,1970-01-01,2099-12-31,NA,MAPPED
21603075,hachimycin,Drug,ATC,ATC 5th,C,J02AA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603067,nitroxoline,Drug,ATC,ATC 5th,C,J01XX07,1970-01-01,2099-12-31,NA,MAPPED
21603033,cinoxacin,Drug,ATC,ATC 5th,C,J01MB06,1970-01-01,2099-12-31,NA,MAPPED
21603029,nalidixic acid,Drug,ATC,ATC 5th,C,J01MB02,1970-01-01,2099-12-31,NA,MAPPED
21603023,gatifloxacin,Drug,ATC,ATC 5th,C,J01MA16,1970-01-01,2099-12-31,NA,MAPPED
21602996,gentamicin,Drug,ATC,ATC 5th,C,J01GB03,1970-01-01,2099-12-31,NA,MAPPED
21602993,streptoduocin,Drug,ATC,ATC 5th,C,J01GA02,1970-01-01,2099-12-31,NA,MAPPED
21602988,pristinamycin,Drug,ATC,ATC 5th,C,J01FG01,1970-01-01,2099-12-31,NA,MAPPED
21602977,clarithromycin,Drug,ATC,ATC 5th,C,J01FA09,1970-01-01,2099-12-31,NA,MAPPED
21602975,josamycin,Drug,ATC,ATC 5th,C,J01FA07,1970-01-01,2099-12-31,NA,MAPPED
21602946,sulfadiazine,Drug,ATC,ATC 5th,C,J01EC02,1970-01-01,2099-12-31,NA,MAPPED
21602945,sulfamethoxazole,Drug,ATC,ATC 5th,C,J01EC01,1970-01-01,2099-12-31,NA,MAPPED
21602936,sulfamethizole,Drug,ATC,ATC 5th,C,J01EB02,1970-01-01,2099-12-31,NA,MAPPED
21602928,ceftobiprole medocaril,Drug,ATC,ATC 5th,C,J01DI01,1970-01-01,2099-12-31,NA,MAPPED
21602913,cefoperazone and beta-lactamase inhibitor,Drug,ATC,ATC 5th,C,J01DD62,1970-01-01,2099-12-31,NA,MAPPED
21602910,cefditoren,Drug,ATC,ATC 5th,C,J01DD16,1970-01-01,2099-12-31,NA,MAPPED
21602885,cefamandole,Drug,ATC,ATC 5th,C,J01DC03,1970-01-01,2099-12-31,NA,MAPPED
21602857,flucloxacillin,Drug,ATC,ATC 5th,C,J01CF05,1970-01-01,2099-12-31,NA,MAPPED
21602855,meticillin,Drug,ATC,ATC 5th,C,J01CF03,1970-01-01,2099-12-31,NA,MAPPED
21602851,combinations,Drug,ATC,ATC 5th,C,J01CE30,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602850,benzathine phenoxymethylpenicillin,Drug,ATC,ATC 5th,C,J01CE10,1970-01-01,2099-12-31,NA,MAPPED
21602847,clometocillin,Drug,ATC,ATC 5th,C,J01CE07,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602841,benzylpenicillin,Drug,ATC,ATC 5th,C,J01CE01,1970-01-01,2099-12-31,NA,MAPPED
21602836,temocillin,Drug,ATC,ATC 5th,C,J01CA17,1970-01-01,2099-12-31,NA,MAPPED
21602825,bacampicillin,Drug,ATC,ATC 5th,C,J01CA06,1970-01-01,2099-12-31,NA,MAPPED
21602812,"oxytetracycline, combinations",Drug,ATC,ATC 5th,C,J01AA56,1970-01-01,2099-12-31,NA,MAPPED
21602801,chlortetracycline,Drug,ATC,ATC 5th,C,J01AA03,1970-01-01,2099-12-31,NA,MAPPED
21602784,parathyroid hormone,Drug,ATC,ATC 5th,C,H05AA03,1970-01-01,2099-12-31,NA,MAPPED
21602778,glucagon,Drug,ATC,ATC 5th,C,H04AA01,1970-01-01,2099-12-31,NA,MAPPED
21604356,glafenine,Drug,ATC,ATC 5th,C,N02BG03,1970-01-01,2099-12-31,NA,MAPPED
21604350,"bucetin, combinations excl. psycholeptics",Drug,ATC,ATC 5th,C,N02BE54,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604345,phenacetin,Drug,ATC,ATC 5th,C,N02BE03,1970-01-01,2099-12-31,NA,MAPPED
21604315,diflunisal,Drug,ATC,ATC 5th,C,N02BA11,1970-01-01,2099-12-31,NA,MAPPED
21604284,pentazocine,Drug,ATC,ATC 5th,C,N02AD01,1970-01-01,2099-12-31,NA,MAPPED
21604261,dihydrocodeine,Drug,ATC,ATC 5th,C,N02AA08,1970-01-01,2099-12-31,NA,MAPPED
21604225,chloroprocaine,Drug,ATC,ATC 5th,C,N01BA04,1970-01-01,2099-12-31,NA,MAPPED
21604223,procaine,Drug,ATC,ATC 5th,C,N01BA02,1970-01-01,2099-12-31,NA,MAPPED
21604190,trichloroethylene,Drug,ATC,ATC 5th,C,N01AB05,1970-01-01,2099-12-31,NA,MAPPED
21604179,hyaluronic acid,Drug,ATC,ATC 5th,C,M09AX01,1970-01-01,2099-12-31,NA,MAPPED
21604155,risedronic acid,Drug,ATC,ATC 5th,C,M05BA07,1970-01-01,2099-12-31,NA,MAPPED
21604124,fenyramidol,Drug,ATC,ATC 5th,C,M03BX30,1970-01-01,2099-12-31,NA,MAPPED
21604120,mephenesin,Drug,ATC,ATC 5th,C,M03BX06,1970-01-01,2099-12-31,NA,MAPPED
21604082,hexafluronium,Drug,ATC,ATC 5th,C,M03AC05,1970-01-01,2099-12-31,NA,MAPPED
21604067,dimethyl sulfoxide,Drug,ATC,ATC 5th,C,M02AX03,1970-01-01,2099-12-31,NA,MAPPED
21604063,zucapsaicin,Drug,ATC,ATC 5th,C,M02AB02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604062,capsaicin,Drug,ATC,ATC 5th,C,M02AB01,1970-01-01,2099-12-31,NA,MAPPED
21604059,nifenazone,Drug,ATC,ATC 5th,C,M02AA24,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604057,suxibuzone,Drug,ATC,ATC 5th,C,M02AA22,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604056,tolmetin,Drug,ATC,ATC 5th,C,M02AA21,1970-01-01,2099-12-31,NA,MAPPED
21604055,flurbiprofen,Drug,ATC,ATC 5th,C,M02AA19,1970-01-01,2099-12-31,NA,MAPPED
21604023,oxycinchophen,Drug,ATC,ATC 5th,C,M01CA03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604019,acetylsalicylic acid and corticosteroids,Drug,ATC,ATC 5th,C,M01BA03,1970-01-01,2099-12-31,NA,MAPPED
21604018,dipyrocetyl and corticosteroids,Drug,ATC,ATC 5th,C,M01BA02,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603994,valdecoxib,Drug,ATC,ATC 5th,C,M01AH03,1970-01-01,2099-12-31,NA,MAPPED
21603988,tolfenamic acid,Drug,ATC,ATC 5th,C,M01AG02,1970-01-01,2099-12-31,NA,MAPPED
21603985,"ketoprofen, combinations",Drug,ATC,ATC 5th,C,M01AE53,1970-01-01,2099-12-31,NA,MAPPED
21603978,oxaprozin,Drug,ATC,ATC 5th,C,M01AE12,1970-01-01,2099-12-31,NA,MAPPED
21603969,ketoprofen,Drug,ATC,ATC 5th,C,M01AE03,1970-01-01,2099-12-31,NA,MAPPED
21603944,zomepirac,Drug,ATC,ATC 5th,C,M01AB04,1970-01-01,2099-12-31,NA,MAPPED
21603936,mofebutazone,Drug,ATC,ATC 5th,C,M01AA02,1970-01-01,2099-12-31,NA,MAPPED
21603917,anakinra,Drug,ATC,ATC 5th,C,L04AC03,1970-01-01,2099-12-31,NA,MAPPED
21603913,golimumab,Drug,ATC,ATC 5th,C,L04AB06,1970-01-01,2099-12-31,NA,MAPPED
21603900,everolimus,Drug,ATC,ATC 5th,C,L04AA18,1970-01-01,2099-12-31,NA,MAPPED
21603898,leflunomide,Drug,ATC,ATC 5th,C,L04AA13,1970-01-01,2099-12-31,NA,MAPPED
21603885,melanoma vaccine,Drug,ATC,ATC 5th,C,L03AX12,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603884,tasonermin,Drug,ATC,ATC 5th,C,L03AX11,1970-01-01,2099-12-31,NA,MAPPED
21603877,BCG vaccine,Drug,ATC,ATC 5th,C,L03AX03,1970-01-01,2099-12-31,NA,MAPPED
21603873,oprelvekin,Drug,ATC,ATC 5th,C,L03AC02,1970-01-01,2099-12-31,NA,MAPPED
21603870,"peginterferon alfa-2a, combinations",Drug,ATC,ATC 5th,C,L03AB61,1970-01-01,2099-12-31,NA,MAPPED
21603864,interferon beta-1a,Drug,ATC,ATC 5th,C,L03AB07,1970-01-01,2099-12-31,NA,MAPPED
21603858,interferon alfa natural,Drug,ATC,ATC 5th,C,L03AB01,1970-01-01,2099-12-31,NA,MAPPED
21603839,aminoglutethimide,Drug,ATC,ATC 5th,C,L02BG01,1970-01-01,2099-12-31,NA,MAPPED
21603837,bicalutamide,Drug,ATC,ATC 5th,C,L02BB03,1970-01-01,2099-12-31,NA,MAPPED
21603836,nilutamide,Drug,ATC,ATC 5th,C,L02BB02,1970-01-01,2099-12-31,NA,MAPPED
21603825,leuprorelin,Drug,ATC,ATC 5th,C,L02AE02,1970-01-01,2099-12-31,NA,MAPPED
21603808,sitimagene ceradenovec,Drug,ATC,ATC 5th,C,L01XX37,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603805,celecoxib,Drug,ATC,ATC 5th,C,L01XX33,1970-01-01,2099-12-31,NA,MAPPED
21603798,alitretinoin,Drug,ATC,ATC 5th,C,L01XX22,1970-01-01,2099-12-31,NA,MAPPED
21603797,irinotecan,Drug,ATC,ATC 5th,C,L01XX19,1970-01-01,2099-12-31,NA,MAPPED
21603792,estramustine,Drug,ATC,ATC 5th,C,L01XX11,1970-01-01,2099-12-31,NA,MAPPED
21603764,ofatumumab,Drug,ATC,ATC 5th,C,L01XC10,1970-01-01,2099-12-31,NA,MAPPED
21603906,eculizumab,Drug,ATC,ATC 5th,C,L04AA25,1970-01-01,2099-12-31,NA,MAPPED
21603903,abetimus,Drug,ATC,ATC 5th,C,L04AA22,1970-01-01,2099-12-31,NA,MAPPED
21603901,gusperimus,Drug,ATC,ATC 5th,C,L04AA19,1970-01-01,2099-12-31,NA,MAPPED
21603895,antithymocyte immunoglobulin (rabbit),Drug,ATC,ATC 5th,C,L04AA04,1970-01-01,2099-12-31,NA,MAPPED
21603881,poly ICLC,Drug,ATC,ATC 5th,C,L03AX08,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603875,lentinan,Drug,ATC,ATC 5th,C,L03AX01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603863,interferon alfa-n1,Drug,ATC,ATC 5th,C,L03AB06,1970-01-01,2099-12-31,NA,MAPPED
21603846,abarelix,Drug,ATC,ATC 5th,C,L02BX01,1970-01-01,2099-12-31,NA,MAPPED
21603818,fosfestrol,Drug,ATC,ATC 5th,C,L02AA04,1970-01-01,2099-12-31,NA,MAPPED
21603807,oblimersen,Drug,ATC,ATC 5th,C,L01XX36,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603806,anagrelide,Drug,ATC,ATC 5th,C,L01XX35,1970-01-01,2099-12-31,NA,MAPPED
21603794,mitoguazone,Drug,ATC,ATC 5th,C,L01XX16,1970-01-01,2099-12-31,NA,MAPPED
21603787,hydroxycarbamide,Drug,ATC,ATC 5th,C,L01XX05,1970-01-01,2099-12-31,NA,MAPPED
21603785,asparaginase,Drug,ATC,ATC 5th,C,L01XX02,1970-01-01,2099-12-31,NA,MAPPED
21603774,erlotinib,Drug,ATC,ATC 5th,C,L01XE03,1970-01-01,2099-12-31,NA,MAPPED
21603772,imatinib,Drug,ATC,ATC 5th,C,L01XE01,1970-01-01,2099-12-31,NA,MAPPED
21603762,panitumumab,Drug,ATC,ATC 5th,C,L01XC08,1970-01-01,2099-12-31,NA,MAPPED
21603757,trastuzumab,Drug,ATC,ATC 5th,C,L01XC03,1970-01-01,2099-12-31,NA,MAPPED
21603742,bleomycin,Drug,ATC,ATC 5th,C,L01DC01,1970-01-01,2099-12-31,NA,MAPPED
21603736,zorubicin,Drug,ATC,ATC 5th,C,L01DB05,1970-01-01,2099-12-31,NA,MAPPED
21603733,daunorubicin,Drug,ATC,ATC 5th,C,L01DB02,1970-01-01,2099-12-31,NA,MAPPED
21603724,docetaxel,Drug,ATC,ATC 5th,C,L01CD02,1970-01-01,2099-12-31,NA,MAPPED
21603759,gemtuzumab ozogamicin,Drug,ATC,ATC 5th,C,L01XC05,1970-01-01,2099-12-31,NA,MAPPED
21603753,procarbazine,Drug,ATC,ATC 5th,C,L01XB01,1970-01-01,2099-12-31,NA,MAPPED
21603739,pirarubicin,Drug,ATC,ATC 5th,C,L01DB08,1970-01-01,2099-12-31,NA,MAPPED
21603712,bimatoprost,Drug,ATC,ATC 5th,C,S01EE03,1970-01-01,2099-12-31,NA,MAPPED
21603711,unoprostone,Drug,ATC,ATC 5th,C,S01EE02,1970-01-01,2099-12-31,NA,MAPPED
21603706,"betaxolol, combinations",Drug,ATC,ATC 5th,C,S01ED52,1970-01-01,2099-12-31,NA,MAPPED
21603702,metipranolol,Drug,ATC,ATC 5th,C,S01ED04,1970-01-01,2099-12-31,NA,MAPPED
21603695,dorzolamide,Drug,ATC,ATC 5th,C,S01EC03,1970-01-01,2099-12-31,NA,MAPPED
21603688,acetylcholine,Drug,ATC,ATC 5th,C,S01EB09,1970-01-01,2099-12-31,NA,MAPPED
21603683,demecarium,Drug,ATC,ATC 5th,C,S01EB04,1970-01-01,2099-12-31,NA,MAPPED
21603662,clobetasone and antiinfectives,Drug,ATC,ATC 5th,C,S01CA11,1970-01-01,2099-12-31,NA,MAPPED
21603657,fludrocortisone and antiinfectives,Drug,ATC,ATC 5th,C,S01CA06,1970-01-01,2099-12-31,NA,MAPPED
21603644,piroxicam,Drug,ATC,ATC 5th,C,S01BC06,1970-01-01,2099-12-31,NA,MAPPED
21603636,fluorometholone and mydriatics,Drug,ATC,ATC 5th,C,S01BB03,1970-01-01,2099-12-31,NA,MAPPED
21603635,prednisolone and mydriatics,Drug,ATC,ATC 5th,C,S01BB02,1970-01-01,2099-12-31,NA,MAPPED
21603623,betamethasone,Drug,ATC,ATC 5th,C,S01BA06,1970-01-01,2099-12-31,NA,MAPPED
21603620,cortisone,Drug,ATC,ATC 5th,C,S01BA03,1970-01-01,2099-12-31,NA,MAPPED
21603610,picloxydine,Drug,ATC,ATC 5th,C,S01AX16,1970-01-01,2099-12-31,NA,MAPPED
21603608,dibrompropamidine,Drug,ATC,ATC 5th,C,S01AX14,1970-01-01,2099-12-31,NA,MAPPED
21603596,silver compounds,Drug,ATC,ATC 5th,C,S01AX02,1970-01-01,2099-12-31,NA,MAPPED
21603591,famciclovir,Drug,ATC,ATC 5th,C,S01AD07,1970-01-01,2099-12-31,NA,MAPPED
21603588,aciclovir,Drug,ATC,ATC 5th,C,S01AD03,1970-01-01,2099-12-31,NA,MAPPED
