code,name_fi,name_en,name_en_source,valid_start_date,units,abbreviation
432,"Trijodityroniini, vap, paketti",NA,Google,2002-06-11,NULL,S -T3-V
432,CK-MBm-paketti,NA,Google,2004-01-15,NULL,P -CK-MBm
432,"Elecsys-paketti, sydÃ¤nmerkkiai",NA,Google,2005-12-15,NULL,P -Elecsys
4322,"Korioideremiageeni, CHM SAL ge",NA,Google,2014-09-22,Lausunto,B -CHM-D
4323,Kromosomien 14:18 translok.,NA,Google,2004-12-09,lausunto,Bm-BCL2-D
4323,Kromosomien 14:18 translok.,NA,Google,2009-10-01,lausunto,Bm-BCL2-D
4324,Kromosomien 14:18 translokaat,NA,Google,2004-12-09,lausunto,Ts-BCL2-D
4324,Kromosomien 14:18 translokaat,NA,Google,2009-10-01,lausunto,Ts-BCL2-D
4328,Lamotrigiini,NA,Google,1995-11-20,umol/l,S -Lamotri
4328,Lamotrigiini,NA,Google,1998-01-01,umol/l,S -Lamotri
4328,Lamotrigiini,NA,Google,2004-01-01,umol/l,S -Lamotri
4328,Lamotrigiini,NA,Google,2015-10-07,umol/l,S -Lamotri
4329,Leukosyytit,NA,Google,1995-11-20,10E6/l,Pd-Leuk
433,"Toxoplasmapaketti, Axsym",NA,Google,2002-07-25,NULL,S -ToxoAb
4332,"Leukosyytit, erittelylaskenta,",NA,Google,1995-11-20,NULL,Pd-Diffi
4333,Levomepromatsiini,NA,Google,1999-12-28,nmol/l,S -Levomep
4337,"Lymfosyytit, stimulaatiokoe",NA,Google,1995-04-11,lausunto,B -Ly-S
4337,"Lymfosyytit, stimulaatiokoe",NA,Google,2015-02-21,lausunto,B -Ly-S
4337,"Lymfosyytit, stimulaatiokoe",NA,Google,2018-01-29,lausunto,B -Ly-S
434,Verikaasu-elektrol.paketti,NA,Google,2002-07-25,NULL,cB-VeIoni5
4340,Multippeli endokriininen neopl,NA,Google,2008-01-29,lausunto,B -MEN11-D
4340,Multippeli endokriininen neopl,NA,Google,2009-10-01,lausunto,B -MEN11-D
4344,"S -Parvo virus, nukleiinihappo",NA,Google,1996-02-07,NULL,- ParNh
4344,"Parvo virus, nukleiinihappo",NA,Google,2004-02-16,NULL,S -ParNhO
4344,"Parvo virus, nukleiinihappo",NA,Google,2005-05-17,NULL,S -ParvNhO
4344,"Parvo virus, nukleiinihappo",NA,Google,2014-04-01,NULL,S -ParvNhO
4345,"-Bordetella pertussis,nuklei",NA,Google,1996-02-07,NULL,-BopeNhO
4345,"-Bordetella pertussis,nuklei",NA,Google,1999-06-30,NULL,-BopeNhO
4345,"Bordetella pertussis, nukleiin",NA,Google,2000-02-01,NULL,-BopeNhO
4345,"Bordetella pertussis, nukleiin",NA,Google,2014-02-11,NULL,-BopeNhO
43451,"-Bordetella pertussis,nuklei",NA,Google,1999-06-29,NULL,-BopeNhO
43452,"-Bordetella parapertussis,nu",NA,Google,1999-06-29,NULL,-BopaNhO
43455,Kannabis (kval),NA,Google,2017-01-24,Arvio,U -Canna-O
4348,"Prader-Willin oireyhtymÃ¤, veri",NA,Google,2008-01-29,lausunto,B -PWS-D
4348,"Prader-Willin oireyhtymÃ¤, veri",NA,Google,2009-10-01,lausunto,B -PWS-D
4348,"Prader-Willin oireyhtymÃ¤, veri",NA,Google,2011-01-01,lausunto,B -PWS-D
4349,"Proteiini, peritoneaalidialyys",NA,Google,1995-11-20,g/l,Pd-Prot
435,Verikaasu-elektrol.paketti,NA,Google,2002-07-25,NULL,aB-VeIoni6
4351,"Respiratory syncytial virus,",NA,Google,1995-02-14,NULL,-RSVAg
4355,"Solut, peritoneaalidialyysines",NA,Google,2000-03-13,10E6/l,Pd-Solut
4355,"Solut, peritoneaalidialyysines",NA,Google,2006-04-05,10E6/l,Pd-Solut
4356,"Soluviljely, kudos",NA,Google,2011-10-11,Lausunto,Ts-SoluVi
4357,"Spinocerebellar ataxia, tyyppi",NA,Google,2008-01-29,lausunto,B -SCA1-D
4357,"Spinocerebellar ataxia, tyyppi",NA,Google,2009-10-01,lausunto,B -SCA1-D
4358,"-Staphylococcus aureus, meti",NA,Google,1995-08-15,NULL,-MRSAVi
4358,"Staphylococcus aureus, metisil",NA,Google,2003-11-25,NULL,-MRSAVi
4359,"Cytomegalovirus, nukleiinihapp",NA,Google,2011-01-11,NULL,-CMVNhO
436,"Axsym-paketti, sytomegalo",NA,Google,2002-09-02,NULL,S -CMVAb
4360,Tacrolimus,NA,Google,1998-11-09,ug/l,B -Tacro
4360,Tacrolimus,NA,Google,2009-08-06,ug/l,B -Tacro
4360,Tacrolimus,NA,Google,2009-11-24,ug/l,B -Tacro
4360,Tacrolimus,NA,Google,2011-03-09,ug/l,B -Tacro
4360,Tacrolimus,NA,Google,2017-06-01,ug/l,B -Tacro
4361,Troponiini I,NA,Google,2000-02-28,ug/l,S -TnI
4361,Troponiini I,NA,Google,2000-03-15,ug/l,S -TnI
4361,Troponiini I,NA,Google,2004-01-01,ug/l,S -TnI
4364,"Urea, peritoneaalidialyysinest",NA,Google,1995-11-20,mmol/l,Pd-Urea
437,"Axsym-paketti, sytomegalo",NA,Google,2002-09-02,NULL,Li-CMVAb
4370,Kin(id)iinitrombosytopeniatutk,NA,Google,2002-07-25,Lausunto,B -KiniTP
4370,Kin(id)iinitrombosytopeniatutk,NA,Google,2019-10-01,Lausunto,B -KiniTP
4377,"Antitrombiini III, antigeeni",NA,Google,2002-07-24,%,P -AT3-Ag
4377,"Antitrombiini III, antigeeni",NA,Google,2019-10-01,%,P -AT3-Ag
438,Architect-paketti,NA,Google,2002-09-06,NULL,-Architect
4381,"Bakteeri, nukleiinihappo",NA,Google,2000-09-27,NULL,-BaktNhO
4381,"Bakteeri, nukleiinihappo",NA,Google,2010-10-01,NULL,-BaktNhO
4381,"Bakteeri, nukleiinihappo",NA,Google,2018-04-13,NULL,-BaktNhO
43811,Bakteerin lajimÃ¤Ã¤ritys PCR-tuo,NA,Google,2000-09-28,NULL,Bakt-DNAlm
4384,"Chlamydia pneumoniae, nukleiin",NA,Google,2007-11-28,NULL,-ChpnNhO
4384,"Chlamydia pneumoniae, nukleiin",NA,Google,2014-02-11,NULL,-ChpnNhO
4388,"Cytomegalo virus, IgG",NA,Google,2003-12-23,NULL,Li-CMVAbG
4388,"Cytomegalo virus, IgG",NA,Google,2016-04-20,U/ml,Li-CMVAbG
4389,"Cytomegalo virus, IgM",NA,Google,2003-12-23,NULL,Li-CMVAbM
439,"Immunoglobuliini E, paketti",NA,Google,2002-09-16,NULL,S -IgE
439,"Immunoglobuliini E, paketti",NA,Google,2006-06-07,NULL,S -IgE
4390,"Endomysium, IgA vasta-aineet",NA,Google,2002-01-18,titteri,S -EMAbA
4390,"Endomysium, IgA vasta-aineet",NA,Google,2020-04-03,titteri,S -EMAbA
4391,"Endomysium, IgG vasta-aineet",NA,Google,2002-01-22,titteri,S -EMAbG
4391,"Endomysium, IgG vasta-aineet",NA,Google,2020-04-03,titteri,S -EMAbG
4392,"-Enterovirus, nukleiinihapon",NA,Google,1997-10-08,NULL,-EvirNhO
4392,"-Enterovirus, nukleiinihapon",NA,Google,1998-10-07,NULL,-EVirNhO
4392,"Enterovirus, nukleiinihappo",NA,Google,2003-03-14,NULL,-EVirNhO
43920,"-Enterovirus,nukleiinihapon",NA,Google,1998-10-06,NULL,-EVirNhO
43921,"-Rhinovirus, nukleiinihapon",NA,Google,1998-10-06,NULL,-RhinNhO
4394,"S -Ebstein-Barr virus,varhais-",NA,Google,1998-01-05,NULL,S -EBVeAb
4395,Fibriinin D-dimeerit (kval),NA,Google,2009-06-12,mg/l,S -FIDD-O
4395,Fibriinin D-dimeerit (kval),NA,Google,2019-10-01,mg/l,S -FIDD-O
4397,"S -Gangliosidi(Gml),IgG vasta-",NA,Google,1997-02-03,NULL,S -GangAbG
4397,"Gangliosidi(Gm1), IgG",NA,Google,2004-01-01,BTU,S -GangAbG
4397,"Gangliosidi(Gm1), IgG",NA,Google,2010-11-01,%,S -GangAbG
4397,"Gangliosidi(Gm1), IgG",NA,Google,2014-05-12,suhde,S -GangAbG
4397,"Gangliosidi(Gm1), IgG",NA,Google,2017-09-25,NULL,S -GangAbG
4398,"S -Gangliosidi(gml),IgM vasta-",NA,Google,1997-02-03,NULL,S -GangAbM
4398,"Gangliosidi(Gm1), IgM",NA,Google,2004-01-01,BTU,S -GangAbM
4398,"Gangliosidi(Gm1), IgM",NA,Google,2010-11-01,%,S -GangAbM
4398,"Gangliosidi(Gm1), IgM",NA,Google,2014-05-12,suhde,S -GangAbM
4398,"Gangliosidi(Gm1), IgM",NA,Google,2017-09-25,NULL,S -GangAbM
4399,Hepariinitrombosytopeniatutkim,NA,Google,2000-04-14,Lausunto,B -HeparTP
4399,Hepariinitrombosytopeniatutkim,NA,Google,2009-07-02,NULL,B -HeparTP
4399,Hepariinitrombosytopeniatutkim,NA,Google,2019-10-01,NULL,B -HeparTP
44,Hyytymispaketti -AT3,NA,Google,1993-10-21,NULL,P -AT3Pak
440,"S -Human herpesvirus 6, IgG",NA,Google,1996-03-04,titteri,S-HHV6-IFG
440,"S -Human herpesvirus 6, IgG",NA,Google,2002-04-23,EIU,S-HHV6-IFG
4400,S -Glutamaattidekarboksylaasi,NA,Google,1999-06-22,RU,S -GadAb
4400,S -Glutamaattidekarboksylaasi,NA,Google,2003-01-15,U/l,S -GadAb
4400,S -Glutamaattidekarboksylaasi,NA,Google,2003-10-30,kU/l,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2004-07-15,kU/l,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2005-05-09,kU/l,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2005-10-27,kU/l,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2009-12-22,kU/l,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2010-07-30,IU/ml,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2010-10-01,IU/ml,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2014-04-01,IU/ml,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2015-06-01,IU/ml,S -GadAb
4400,Glutamaattidekarboksylaasi,NA,Google,2018-04-12,IU/ml,S -GadAb
4402,"Herpes simplex virus, IgG",NA,Google,2002-01-21,NULL,Li-HSVAbG
4403,"Herpes simplex virus, IgM",NA,Google,2002-01-21,NULL,Li-HSVAbM
4404,"Herpes simplex virus, nukleiin",NA,Google,1995-10-25,NULL,Li-HSVNhO
4405,"Herpes simplex virus, IgG",NA,Google,2004-12-28,NULL,S -HSVAbG
4406,"Herpes simplex virus, IgM",NA,Google,2004-12-28,NULL,S -HSVAbM
4407,"Herpes simplex virus, vasta-ai",NA,Google,2002-01-21,NULL,Li-HSVAb
4409,S -Human herpesvirus 6 vasta-,NA,Google,1996-02-14,titteri,S -HHV6AbM
4409,"Human herpes virus 6,",NA,Google,1996-03-05,NULL,S -HHV6Ab
4409,"Human herpes virus 6,",NA,Google,2007-03-27,NULL,S -HHV6Ab
441,"S -Human herpesvirus 6, IgM",NA,Google,1996-03-04,NULL,S-HHV6-IFM
4410,"HyytymistekijÃ¤ V geeni,DNA-tut",NA,Google,1996-01-18,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni,DNA-tut",NA,Google,1998-03-09,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni,DNA-tut",NA,Google,1998-06-12,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni, DNA-tu",NA,Google,1998-07-04,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni, DNA-tu",NA,Google,2007-01-22,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni, DNA-tu",NA,Google,2009-11-19,Lausunto,B -FV-D
4410,"HyytymistekijÃ¤ V geeni, DNA-tu",NA,Google,2018-01-02,Lausunto,B -FV-D
4411,HyytymistekijÃ¤ XIII,NA,Google,2002-07-24,%,P -FXIII
4411,HyytymistekijÃ¤ XIII,NA,Google,2012-01-11,%,P -FXIII
4411,HyytymistekijÃ¤ XIII,NA,Google,2015-06-02,%,P -FXIII
4411,HyytymistekijÃ¤ XIII,NA,Google,2019-10-01,%,P -FXIII
44128,Kokaiini (kval),NA,Google,2017-01-24,Arvio,U -Koka-O
4415,"-Influenza A virus,antigeeni",NA,Google,2002-01-21,NULL,-InfAAg
4415,"-Influenza A virus,antigeeni",NA,Google,2003-12-04,NULL,-InfAAg
4415,"Influenssa A virus, antigeeni",NA,Google,2004-03-13,NULL,-InfAAg
4416,"Influenssa B virus, antigeeni",NA,Google,2003-12-03,NULL,-InfBAg
4419,"Influenssa A virus, vasta-aine",NA,Google,2009-07-15,EIU,S -InfAAbG
44203,Buprenorfiini (kval),NA,Google,2017-01-26,NULL,U -Bupre-O
4424,Istukan histologinen tutkimus,NA,Google,1996-04-02,NULL,Pl-PAD
4424,Istukan histologinen tutkimus,NA,Google,2005-12-19,NULL,Pl-PAD
4424,Istukan histologinen tutkimus,NA,Google,2006-01-01,NULL,Pl-PAD
4425,"Lupusantikoagulantti, dRVVT",NA,Google,2009-06-15,Suhde,P -LuakRVV
4425,"Lupusantikoagulantti, dRVVT",NA,Google,2019-10-01,Suhde,P -LuakRVV
4426,"Lupusantikoagulantti, PTT",NA,Google,2009-06-15,Suhde,P -LuakPTT
4426,"Lupusantikoagulantti, PTT",NA,Google,2019-10-01,Suhde,P -LuakPTT
4428,Legionella pneumoniae nukleiin,NA,Google,2014-01-21,NULL,-LepnNhO
4429,Leukosyyttien sopivuuskoe,NA,Google,2002-07-25,Lausunto,B -Leuxkoe
4431,Mannaaniin sitoutuva lektiini,NA,Google,1995-10-30,mg/l,S -MBL
4432,Membraaniglykoproteiinit,NA,Google,2002-07-25,Lausunto,T -MemGp
4432,Membraaniglykoproteiinit,NA,Google,2009-07-02,NULL,T -MemGp
4432,Membraaniglykoproteiinit,NA,Google,2019-10-01,NULL,T -MemGp
4433,"Morbilli virus, IgG vasta-aine",NA,Google,2002-05-13,EIU,Li-MorbAbG
4433,"Tuhkarokkovirus, IgG vasta-ain",NA,Google,2005-05-24,titteri,Li-MorbAbG
4433,"Tuhkarokkovirus, IgG vasta-ain",NA,Google,2014-04-01,titteri,Li-MorbAbG
4434,"Morbilli virus, IgM vasta-aine",NA,Google,2002-05-13,EIU,Li-MorbAbM
4434,"Tuhkarokkovirus, IgM vasta-ain",NA,Google,2005-05-24,NULL,Li-MorbAbM
4434,"Tuhkarokkovirus, IgM vasta-ain",NA,Google,2014-04-01,NULL,Li-MorbAbM
4435,"S -Morbilli virus, IgG vasta-a",NA,Google,2002-05-13,EIU,S -MorbAbG
4435,"Tuhkarokkovirus, IgG vasta-ain",NA,Google,2002-10-29,titteri,S -MorbAbG
4435,"Tuhkarokkovirus, IgG vasta-ain",NA,Google,2014-04-01,titteri,S -MorbAbG
4436,"S -Morbilli virus, IgM vasta-a",NA,Google,2002-05-13,EIU,S -MorbAbM
4436,"Tuhkarokkovirus, IgM vasta-ain",NA,Google,2002-10-29,NULL,S -MorbAbM
4436,"Tuhkarokkovirus, IgM vasta-ain",NA,Google,2014-04-01,NULL,S -MorbAbM
4437,"-Mycobacterium,erikoisviljel",NA,Google,1995-10-27,NULL,-TbEVi
4437,"Mycobacterium, erikoisviljely",NA,Google,2003-11-25,NULL,-TbEVi
4438,"B -Mycobacterium, erikoisvilje",NA,Google,1995-10-27,NULL,B -TbEVi
4438,"Mycobacterium, erikoisviljely",NA,Google,2003-11-25,NULL,B -TbEVi
4439,"Mycoplasma pneumoniae, nukleii",NA,Google,1996-02-07,NULL,-MypnNhO
4439,"Mycoplasma pneumoniae, nukleii",NA,Google,2014-02-11,NULL,-MypnNhO
444,Gynekologinen irtosolututkimus,NA,Google,2005-05-13,NULL,Pt-Papa-3
4440,"Mycoplasma pneumoniae, vasta-a",NA,Google,2013-03-22,NULL,Li-MypnAb
4444,"-Parvo virus, antig.osoitt.",NA,Google,1996-02-07,NULL,-ParvNh
4446,"Pneumocystis jirovecii, nuklei",NA,Google,2015-08-28,NULL,-PncaNhO
4447,"Proatriopeptidi, N-terminaalin",NA,Google,1998-09-21,nmol/l,S -ANPN
44470,"Proatriopeptidi, N-terminaalin",NA,Google,1999-06-22,nmol/l,S -ANPN-tt
4448,"Proteiini C, antigeeni",NA,Google,2002-07-24,%,P -PC-Ag
4448,"Proteiini C, antigeeni",NA,Google,2019-10-01,%,P -PC-Ag
4449,Proteiini S,NA,Google,2002-07-24,%,P -PS
4449,Proteiini S,NA,Google,2010-02-12,%,P -PS
4449,Proteiini S,NA,Google,2019-10-01,%,P -PS
4452,"Protrombiini, antigeeni",NA,Google,2002-07-24,%,P -FII-Ag
4452,"Protrombiini, antigeeni",NA,Google,2019-10-01,%,P -FII-Ag
4453,"Puumala virus, vasta-aineet,",NA,Google,2000-11-16,%,S -PuumAvi
4457,"Rickettsia conorii,",NA,Google,2000-04-10,titteri,S -RicCoAb
4457,"Rickettsia conorii, vasta-aine",NA,Google,2005-05-17,titteri,S -RicoAb
4457,"Rickettsia conorii, vasta-aine",NA,Google,2017-06-15,titteri,S -RicoAb
4457,"Rickettsia conorii, vasta-aine",NA,Google,2017-07-05,titteri,S -RicoAb
4458,"Rickettsia typhi,",NA,Google,2000-04-10,titteri,S -RicTyAb
4458,"Rickettsia typhi, vasta-aineet",NA,Google,2005-05-17,titteri,S -RityAb
4458,"Rickettsia typhi, vasta-aineet",NA,Google,2017-06-15,titteri,S -RityAb
4458,"Rickettsia typhi, vasta-aineet",NA,Google,2017-07-05,titteri,S -RityAb
4459,"Virus, osoitus elektronimikros",NA,Google,2004-07-14,NULL,F -VirEm
4461,"Puutiaisenkefaliittivirus, IgG",NA,Google,2018-10-16,NULL,Li-TBEAbG
4464,Troponiini T (kval),NA,Google,1996-11-22,Arvio,B -TnT-O
4464,Troponiini T (kval),NA,Google,2000-02-04,Arvio,B -TnT-O
4464,Troponiini T (kval),NA,Google,2001-12-19,ug/l,B -TnT-O
4464,Troponiini T (kval),NA,Google,2011-10-03,ng/l,B -TnT-O
4467,"Vesirokkovirus, IgG vasta-aine",NA,Google,2003-04-07,NULL,S -VZVAbG
4467,"Vesirokkovirus, IgG vasta-aine",NA,Google,2016-04-20,mIU/ml,S -VZVAbG
4467,"Vesirokkovirus, IgG vasta-aine",NA,Google,2018-01-29,mIU/ml,S -VZVAbG
4468,"Vesirokkovirus, IgM vasta-aine",NA,Google,2003-01-08,NULL,Li-VZVAbM
4469,"VeriryhmÃ¤vasta-aineet,raskaude",NA,Google,2002-07-25,Lausunto,B -VRAb-Gr
4469,"VeriryhmÃ¤vasta-aineet,raskaude",NA,Google,2010-03-09,NULL,B -VRAb-Gr
447,"S -Sytomegalovirus,",NA,Google,1986-03-18,NULL,S -CMV-Ab
4470,"S -Sytomegalovirus,",NA,Google,1986-03-18,NULL,S -CMV-Ab
4472,Zuklopentiksoli,NA,Google,2008-07-28,nmol/l,S -Zuklop
4472,Zuklopentiksoli,NA,Google,2011-07-26,ug/l,S -Zuklop
4472,Zuklopentiksoli,NA,Google,2012-04-24,nmol/l,S -Zuklop
4472,Zuklopentiksoli,NA,Google,2015-07-13,nmol/l,S -Zuklop
4472,Zuklopentiksoli,NA,Google,2018-03-13,nmol/l,S -Zuklop
4475,"Helicobacter pylori, ureakoe",NA,Google,2000-01-31,NULL,Pt-Hepy-R
4475,"Helicobacter pylori, ureakoe",NA,Google,2004-05-01,NULL,Pt-Hepy-R
4476,"EKG, pitkÃ¤aikaisrekisterÃ¶inti,",NA,Google,2003-01-13,NULL,Pt-EKG-PaO
4477,Kollageeni I N-t-peptidi (NTX),NA,Google,1997-03-03,NULL,U -INTP
4477,Kollageeni I:n N-terminaalinen,NA,Google,1999-01-01,Suhde,U -INTP
4477,Kollageeni I:n aminoterminaali,NA,Google,2002-01-02,Suhde,U -INTP
4477,Kollageeni I:n aminoterminaali,NA,Google,2010-08-02,Suhde,U -INTP
44770,Kollageeni I N-t-peptidi (NTX),NA,Google,1997-03-03,suhde,U -INTP
448,"Kemialliset tutkimukset, paket",NA,Google,2002-09-30,NULL,Se-Pak
4483,"Helicobacter pylori, ureatesti",NA,Google,1999-11-01,Lausunto,Ts-HepyO
4484,-Human immunodeficiency viru,NA,Google,1997-09-29,kopio/ml,-HIVNh
4484,"HI virus 1, nukleiinihappo (kv",NA,Google,2005-01-27,kopio/ml,-HIV1Nh
4485,-Human immunodeficiency viru,NA,Google,1997-09-29,NULL,-HIVNhO
4488,"Pt-Ihokoe 3, laaja, 6-20 antig",NA,Google,1999-08-20,NULL,Pt-Iho-R3
4488,"Pt-Ihokoe 3, laaja, 6-20 antig",NA,Google,2000-10-03,NULL,Pt-Iho-R3
4488,"Pt-Ihokoe 3, laaja, 6-20 antig",NA,Google,2000-10-12,NULL,Pt-Iho-R3
4488,"Ihokoe 3, laaja, 6-20 antigeen",NA,Google,2001-12-03,NULL,Pt-Iho-R3
449,Glukoosi (kval),NA,Google,1981-08-01,mmol/l,B -Gluk-O
4490,"Mycobacterium tuberculosis,",NA,Google,1998-02-04,NULL,-TbNhO
4490,"Mycobacterium tuberculosis,",NA,Google,2010-01-19,NULL,-TbNhO
4496,"Prokollageeni I, aminotermin.",NA,Google,1998-11-04,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2001-02-01,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2009-07-17,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2010-05-05,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2013-05-24,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2014-10-22,ug/l,S -PINP
4496,Prokollageeni I:n aminotermina,NA,Google,2017-10-20,ug/l,S -PINP
4499,"Campylobacter, IgA vasta-ainee",NA,Google,2004-12-27,EIU,S -CampAbA
4499,"Campylobacter, IgA vasta-ainee",NA,Google,2009-06-01,titteri,S -CampAbA
4499,"Campylobacter, IgA vasta-ainee",NA,Google,2010-10-01,titteri,S -CampAbA
4499,"Campylobacter, IgA vasta-ainee",NA,Google,2014-05-12,titteri,S -CampAbA
4499,"Campylobacter, IgA vasta-ainee",NA,Google,2018-04-12,U/ml,S -CampAbA
45,Hyytymispaketti -Hepariini,NA,Google,1993-10-21,NULL,P -HepaLMW
450,Prealbumiini-paketti,NA,Google,2002-10-09,NULL,S -Prealb
4500,Alfa-1-antitrypsiinin,NA,Google,2003-10-31,lausunto,B -AtryTyD
4500,Alfa-1-antitrypsiinin,NA,Google,2009-12-31,lausunto,B -AtryTyD
4501,Kromosomien 14:18 translokaati,NA,Google,2004-12-09,lausunto,B -BCL2-D
4501,Kromosomien 14:18 translokaati,NA,Google,2009-10-01,lausunto,B -BCL2-D
4503,Insuliinin kaltaista kasvuteki,NA,Google,2009-01-29,mg/l,S -IGFBP3
4503,Insuliinin kaltaista kasvuteki,NA,Google,2012-06-26,mg/l,S -IGFBP3
4503,Insuliinin kaltaista kasvuteki,NA,Google,2016-03-14,mg/l,S -IGFBP3
4504,Kromograniini A,NA,Google,2016-04-20,nmol/l,fS-CgA
4504,Kromograniini A,NA,Google,2018-05-31,nmol/l,fS-CgA
4504,Kromograniini A,NA,Google,2019-06-12,nmol/l,fS-CgA
4506,Sytofragmentti 21-1,NA,Google,2004-01-13,ug/l,S -Cyfra21
4507,Kystatiini C,NA,Google,2002-04-10,mg/l,P -KysC
4507,Kystatiini C,NA,Google,2003-11-18,mg/l,P -KysC
4508,Disialotransferriini,NA,Google,2007-02-12,%,S -DST
4508,Disialotransferriini,NA,Google,2013-01-08,%,S -DST
4509,Metadoni,NA,Google,2002-12-31,mg/l,S -Metad
451,SPR-vastauspaketti,NA,Google,2002-10-10,NULL,SPR-PAK
451,SPR-vastauspaketti,NA,Google,2019-10-01,NULL,SPR-PAK
4511,Albumiinin ja kreatiniinin suh,NA,Google,2006-10-27,mg/mmol,U -AlbKre
4511,Albumiinin ja kreatiniinin suh,NA,Google,2006-11-03,NULL,U -AlbKre
4514,Kalsium,NA,Google,2002-04-10,mmol/l,fP-Ca
4514,Kalsium,NA,Google,2004-12-31,mmol/l,fP-Ca
4515,Kolesteroli,NA,Google,2002-04-10,mmol/l,fP-Kol
4515,Kolesteroli,NA,Google,2016-12-23,mmol/l,fP-Kol
4516,"Kolesteroli, HDL-fraktio",NA,Google,2002-04-10,mmol/l,fP-Kol-HDL
4516,"Kolesteroli, high density lipo",NA,Google,2004-12-31,mmol/l,fP-Kol-HDL
4516,"Kolesteroli, high density lipo",NA,Google,2016-12-23,mmol/l,fP-Kol-HDL
4517,Kreatiniinikinaasi,NA,Google,2002-04-10,U/l,P -CK
4517,Kreatiinikinaasi,NA,Google,2004-12-31,U/l,P -CK
452,Prealbumiini-paketti,NA,Google,2002-10-14,NULL,P -Prealb
4520,Tromboplastiiniaika,NA,Google,2000-11-14,NULL,P -INR
4520,"Tromboplastiiniaika, INR-tulos",NA,Google,2002-01-02,inr,P -TT-INR
4520,"Tromboplastiiniaika, INR-tulos",NA,Google,2008-04-24,inr,P -TT-INR
4521,"Puumala virus, IgM-vasta-ainee",NA,Google,2010-09-15,NULL,S -PuumAbO
4524,"Kreatiinikinaasi, MB-alayksikk",NA,Google,2002-04-10,U/l,P -CK-MB
4525,"Kreatiinikinaasi, MB-alayksikk",NA,Google,2002-04-10,ug/l,P -CK-MBm
4526,Laktaattidehydrogenaasi,NA,Google,2002-04-10,U/l,P -LD
4526,Laktaattidehydrogenaasi,NA,Google,2004-12-31,U/l,P -LD
4529,Rauta,NA,Google,2004-01-30,umol/l,fP-Fe
4529,Rauta,NA,Google,2004-12-31,umol/l,fP-Fe
453,"Bilirubiini-paketti, erite",NA,Google,2002-11-07,NULL,Se-Bil
4530,Triglyseridit,NA,Google,2020-01-02,mmol/l,P -Trigly
4531,Troponiini I,NA,Google,2002-04-10,ug/l,P -TnI
4531,Troponiini I,NA,Google,2004-01-01,ug/l,P -TnI
4531,Troponiini I,NA,Google,2013-08-28,ug/l,P -TnI
4531,Troponiini I,NA,Google,2016-05-31,ug/l,P -TnI
4531,Troponiini I,NA,Google,2019-03-29,ug/l,P -TnI
4531,Troponiini I,NA,Google,2019-04-01,ng/l,P -TnI
4532,Troponiini T,NA,Google,2003-12-17,ug/l,P -TnT
4532,Troponiini T,NA,Google,2011-09-01,ng/l,P -TnT
4533,Uraatti,NA,Google,2002-04-10,mmol/l,P -Uraat
4533,Uraatti,NA,Google,2004-12-31,mmol/l,P -Uraat
4533,Uraatti,NA,Google,2007-02-14,umol/l,P -Uraat
4536,"HLA-DQA-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLADQAD
4537,"HLA-DQB-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLADQBD
4538,"HLA-DPB-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLADPBD
4539,"HLA-A-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLAAD
454,"PSA-paketti, Architect",NA,Google,2003-02-12,NULL,PSA-Pak
4540,"HLA-B-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLABD
4541,"HLA-C-tyypitys, DNA-tutkimus",NA,Google,2007-07-04,Lausunto,B -HLACD
4542,"HLA-DRB-tyypitys, laajennettu",NA,Google,2007-07-04,Lausunto,B -HLADRLD
4543,Plasminogeeni,NA,Google,2002-07-24,%,P -Plg
4544,Fibriinin polymerisaatio,NA,Google,2002-07-24,Lausunto,P -Fibrpol
4544,Fibriinin polymerisaatio,NA,Google,2019-10-01,Lausunto,P -Fibrpol
4545,Komplementti C3,NA,Google,2018-01-19,g/l,P -C3
