TUTKIMUS,ALKU_PVM,LOPPU_PVM,TUTKIMUS_LYHENNE,TUTKIMUS_EALA,TUTKIMUS_NIMI,TUTKIMUS_TARKENNE,TUTKIMUS_TYYPPI,VASTAUSYKSIKKO,HUOMAUTUSKOODISTO,TUTKIMUS_LYHENNE_I
4270,20.11.1995,31.12.1999,S -Klorprt,KEM,Klooriprotikseeni,NULL,S,NULL,KEMIA,S-KLORPRT
4270,01.01.2000,14.06.2004,S -Klorprt,KEM,Klooriprotikseeni,NULL,S,NULL,KEMIA,S-KLORPRT
4272,20.11.1995,07.03.2007,S -LeukAb,KEM,"Leukosyytit, vasta-aineet",NULL,Y,Lausunto,KEMIA,S-LEUKAB
4272,08.03.2007,04.05.2015,S -LeukAb,KEM,"Leukosyytit, vasta-aineet",NULL,S,NULL,KEMIA,S-LEUKAB
4272,05.05.2015,31.12.2300,S-Leuk-AbO,KEM,"Leukosyyttivasta-aineet, IgG,",seulonta,Y,NULL,KEMIA,S-LEUK-ABO
42721,23.07.2012,31.12.2300,HLA I,KEM,HLA luokka I,NULL,Y,NULL,KEMIA,HLAI
42722,23.07.2012,31.12.2300,HLA II,KEM,HLA luokka II,NULL,Y,NULL,KEMIA,HLAII
4274,18.04.1995,16.12.1999,B -LyAg-S,MIK,B -Antigeenispesifinen lymfos.,stimulaatiokoe,Y,LAUSUNTO,MIKVAS,B-LYAG-S
4275,21.04.1995,23.08.1995,-Rf,MIK,-Reumafaktorimääritys,NULL,Y,U/ml,IMMUN,-RF
4277,25.07.2002,01.07.2009,B -TAg-D,KEM,Trombosyyttien alloantigeenity,"ypitys, DNA-tutkimus",Y,Lausunto,KEMIA,B-TAG-D
4277,02.07.2009,31.12.2300,B -TAg-D,KEM,Trombosyyttien alloantigeenity,"ypitys, DNA-tutkimus",S,NULL,KEMIA,B-TAG-D
4278,20.11.1995,31.12.2003,S -TnT,KEM,Troponiini T,NULL,Y,ug/l,KEMIA,S-TNT
4278,01.01.2004,31.12.2300,S -TnT,KEM,Troponiini T,NULL,Y,ug/l,KEMIA,S-TNT
4279,21.04.1995,23.08.1995,-Ana-Ab,MIK,-Tumavasta-aineet,NULL,Y,titteri,IMMUN,-ANA-AB
4279,28.12.2001,31.12.2300,-ANA,MIK,"Tuma, vasta-aineet",NULL,Y,titteri,MIKVAS,-ANA
4280,18.04.1995,31.12.2001,F -TNF,MIK,F -Tuumorinekroositekijä alfa,NULL,Y,pg/g,MIKVAS,F-TNF
4281,18.04.1995,31.12.2001,Li-TNF,MIK,Li-Tuumorinekroositekijä alfa,NULL,Y,pg/ml,MIKVAS,LI-TNF
4282,18.04.1995,31.12.2001,S -TNF,MIK,S -Tuumorinekroositekijä alfa,NULL,Y,pg/ml,MIKVAS,S-TNF
4282,30.04.2012,25.04.2016,S -TNF,KEM,"Tuumorinekroositekijä, alfa",NULL,Y,ng/l,KEMIA,S-TNF
4282,26.04.2016,31.12.2300,S -TNF,KEM,"Tuumorinekroositekijä, alfa",NULL,Y,ng/l,KEMIA,S-TNF
4284,13.03.2000,31.12.2300,Pd-Alb,KEM,"Albumiini, peritoneaalidialyys",ineste,Y,mg/l,KEMIA,PD-ALB
4285,01.10.1996,31.12.2300,S -Alko,KEM,Alkoholit,NULL,S,NULL,KEMIA,S-ALKO
4286,20.11.1995,29.12.1998,S -AmylS,KEM,"Amylaasi, sylkiperäinen",NULL,Y,U/l,KEMIA,S-AMYLS
4286,30.12.1998,25.07.2001,S -AmylS,KEM,"Amylaasi, sylkiperäinen",NULL,Y,U/l,KEMIA,S-AMYLS
4286,19.05.2010,31.12.2300,S -AmylS,KEM,"Amylaasi, sylkiperäinen",NULL,Y,U/l,KEMIA,S-AMYLS
4288,28.01.2008,30.09.2009,B -AS-D,GEN,"Angelmanin oireyhtymä, veri,",DNA-tutkimus,Y,lausunto,NULL,B-AS-D
4288,01.10.2009,31.12.2010,B -AS-D,GEN,"Angelmanin oireyhtymä, veri,",DNA-tutkimus,Y,lausunto,NULL,B-AS-D
4288,01.01.2011,21.10.2013,B -AS-D,GEN,"Angelmanin oireyhtymä, veri,",DNA-tutkimus,Y,lausunto,NULL,B-AS-D
4294,27.12.2004,19.10.2017,S -ChpnAbG,MIK,"Chlamydia pneumoniae, IgG",vasta-aineet,Y,BU/ml,MIKVAS,S-CHPNABG
4294,20.10.2017,31.12.2300,S -ChpnAbG,MIK,"Chlamydia pneumoniae, IgG",vasta-aineet,Y,BU/ml,MIKVAS,S-CHPNABG
43,17.12.1992,29.02.2004,L -Lymf,KEM,"Lymfosyytit, absol. arvot",NULL,Y,10E9/l,KEMIA,L-LYMF
43,01.03.2004,08.05.2019,B -Lymf,KEM,"Lymfosyytit, absol. arvot",NULL,Y,10E9/l,KEMIA,B-LYMF
43,09.05.2019,31.12.2300,B -Lymf,KEM,"Lymfosyytit, absol. arvot",NULL,Y,10E9/l,KEMIA,B-LYMF
4300,20.11.1995,31.12.1997,S -DeSital,KEM,Desmetyylisitalopraami,NULL,Y,nmol/l,KEMIA,S-DESITAL
4300,01.01.1998,31.12.2003,S -DeSital,KEM,Desmetyylisitalopraami,NULL,Y,nmol/l,KEMIA,S-DESITAL
4300,01.01.2004,31.12.2300,S -DeSital,KEM,Desmetyylisitalopraami,NULL,Y,nmol/l,KEMIA,S-DESITAL
4302,30.09.1997,31.12.2005,S -EvirAbG,MIK,"Enterovirus, IgG vasta-aineet",NULL,Y,EIU,MIKVAS,S-EVIRABG
4305,20.11.1995,11.11.1997,S -EtOH,KEM,Etanoli,NULL,Y,mmol/l,KEMIA,S-ETOH
4305,12.11.1997,31.12.2300,S -EtOH,KEM,Etanoli,NULL,Y,mmol/l,KEMIA,S-ETOH
4312,10.07.1995,31.12.2009,S -HBVNhO,MIK,"Hepatiitti B virus, nukleiinih",appo (kval),Y,NULL,MIKVAS,S-HBVNHO
4313,13.02.1996,10.05.2016,S -HEVAb,MIK,"Hepatiitti E virus, vasta-aine",et,Y,NULL,MIKVAS,S-HEVAB
4313,11.05.2016,31.12.2300,S -HEVAb,MIK,"Hepatiitti E virus, vasta-aine",et,S,NULL,MIKVAS,S-HEVAB
4314,09.02.1995,16.05.2005,S -HCVNh0,MIK,"Hepatitis C virus, nukleiiniha",ppo (kval),Y,NULL,MIKVAS,S-HCVNH0
4314,17.05.2005,28.03.2019,S -HCVNhO,MIK,"Hepatitis C virus, nukleiiniha",ppo (kval),Y,NULL,MIKVAS,S-HCVNHO
4315,01.02.1996,31.12.1997,B -HLADr,MIK,"B -HLADr,tyypitys,DNA tutkimus",NULL,Y,Lausunto,MIKVAS,B-HLADR
4315,01.01.1998,03.01.2008,B -HLADr-D,KEM,"HLADr-tyypitys, DNA-tutkimus",NULL,Y,Lausunto,KEMIA,B-HLADR-D
4318,22.11.2007,31.12.2300,S -JPEAb,MIK,"Japanin enkefaliitti virus, va",sta-aineet,Y,titteri,MIKVAS,S-JPEAB
432,11.06.2002,29.07.2003,S -T3-V,KEM,"Trijodityroniini, vap, paketti",NULL,P,NULL,KEMIA,S-T3-V
432,15.01.2004,14.12.2005,P -CK-MBm,KEM,CK-MBm-paketti,NULL,P,NULL,KEMIA,P-CK-MBM
432,15.12.2005,31.12.2300,P -Elecsys,KEM,"Elecsys-paketti, sydänmerkkiai",neet,P,NULL,KEMIA,P-ELECSYS
4322,22.09.2014,31.12.2300,B -CHM-D,GEN,"Korioideremiageeni, CHM SAL ge","enivirhe, veri",Y,Lausunto,NULL,B-CHM-D
4323,09.12.2004,30.09.2009,Bm-BCL2-D,GEN,Kromosomien 14:18 translok.,"BCL2-geenin kohdalla, luuydin",Y,lausunto,NULL,BM-BCL2-D
4323,01.10.2009,31.12.2300,Bm-BCL2-D,GEN,Kromosomien 14:18 translok.,"BCL2-geenin kohdalla, luuydin",Y,lausunto,NULL,BM-BCL2-D
4324,09.12.2004,30.09.2009,Ts-BCL2-D,GEN,Kromosomien 14:18 translokaat,"io BCL2-geenin kohdalla, kudos",Y,lausunto,NULL,TS-BCL2-D
4324,01.10.2009,31.12.2300,Ts-BCL2-D,GEN,Kromosomien 14:18 translokaat,"io BCL2-geenin kohdalla, kudos",Y,lausunto,NULL,TS-BCL2-D
4328,20.11.1995,31.12.1997,S -Lamotri,KEM,Lamotrigiini,NULL,Y,umol/l,KEMIA,S-LAMOTRI
4328,01.01.1998,31.12.2003,S -Lamotri,KEM,Lamotrigiini,NULL,Y,umol/l,KEMIA,S-LAMOTRI
4328,01.01.2004,06.10.2015,S -Lamotri,KEM,Lamotrigiini,NULL,Y,umol/l,KEMIA,S-LAMOTRI
4328,07.10.2015,31.12.2300,S -Lamotri,KEM,Lamotrigiini,NULL,Y,umol/l,KEMIA,S-LAMOTRI
4329,20.11.1995,06.03.2001,Pd-Leuk,KEM,Leukosyytit,NULL,Y,10E6/l,KEMIA,PD-LEUK
433,25.07.2002,24.11.2004,S -ToxoAb,MIK,"Toxoplasmapaketti, Axsym",NULL,P,NULL,MIKVAS,S-TOXOAB
4332,20.11.1995,31.12.2300,Pd-Diffi,KEM,"Leukosyytit, erittelylaskenta,",peritoneaalidialyysineste,S,NULL,KEMIA,PD-DIFFI
4333,28.12.1999,05.03.2008,S -Levomep,KEM,Levomepromatsiini,NULL,Y,nmol/l,KEMIA,S-LEVOMEP
4337,11.04.1995,20.02.2015,B -Ly-S,MIK,"Lymfosyytit, stimulaatiokoe",NULL,Y,lausunto,MIKVAS,B-LY-S
4337,21.02.2015,28.01.2018,B -Ly-S,MIK,"Lymfosyytit, stimulaatiokoe",NULL,Y,lausunto,MIKVAS,B-LY-S
4337,29.01.2018,31.12.2300,B -Ly-S,MIK,"Lymfosyytit, stimulaatiokoe",NULL,Y,lausunto,MIKVAS,B-LY-S
434,25.07.2002,31.12.2300,cB-VeIoni5,KEM,Verikaasu-elektrol.paketti,NULL,P,NULL,KEMIA,CB-VEIONI5
4340,29.01.2008,30.09.2009,B -MEN11-D,GEN,Multippeli endokriininen neopl,"asia, tyyppi 1, veri, DNA-tutk",Y,lausunto,NULL,B-MEN11-D
4340,01.10.2009,31.12.2300,B -MEN11-D,GEN,Multippeli endokriininen neopl,". tyyppi 1, tunnettu mutaatio",Y,lausunto,NULL,B-MEN11-D
4344,07.02.1996,15.02.2004,- ParNh,MIK,"S -Parvo virus, nukleiinihappo",(kval),Y,NULL,NULL,-PARNH
4344,16.02.2004,16.05.2005,S -ParNhO,MIK,"Parvo virus, nukleiinihappo",(kval),Y,NULL,NULL,S-PARNHO
4344,17.05.2005,31.03.2014,S -ParvNhO,MIK,"Parvo virus, nukleiinihappo",(kval),Y,NULL,NULL,S-PARVNHO
4344,01.04.2014,31.12.2300,S -ParvNhO,MIK,"Parvo virus, nukleiinihappo",(kval),Y,NULL,NULL,S-PARVNHO
4345,07.02.1996,29.06.1999,-BopeNhO,MIK,"-Bordetella pertussis,nuklei",inihapon osoittaminen,Y,NULL,MIKVAS,-BOPENHO
4345,30.06.1999,31.01.2000,-BopeNhO,MIK,"-Bordetella pertussis,nuklei",inihapon osoittaminen,S,NULL,MIKVAS,-BOPENHO
4345,01.02.2000,10.02.2014,-BopeNhO,MIK,"Bordetella pertussis, nukleiin","ihappo, (kval)",Y,NULL,MIKVAS,-BOPENHO
4345,11.02.2014,31.12.2300,-BopeNhO,MIK,"Bordetella pertussis, nukleiin","ihappo, (kval)",Y,NULL,MIKVAS,-BOPENHO
43451,29.06.1999,31.12.2004,-BopeNhO,MIK,"-Bordetella pertussis,nuklei",inihapon osoittaminen,Y,NULL,MIKVAS,-BOPENHO
43452,29.06.1999,31.12.2004,-BopaNhO,MIK,"-Bordetella parapertussis,nu",kleiinihapon osoittaminen,Y,NULL,MIKVAS,-BOPANHO
43455,24.01.2017,31.12.2300,U -Canna-O,KEM,Kannabis (kval),NULL,Y,Arvio,KEMIA,U-CANNA-O
4348,29.01.2008,30.09.2009,B -PWS-D,GEN,"Prader-Willin oireyhtymä, veri",", DNA-tutkimus",Y,lausunto,NULL,B-PWS-D
4348,01.10.2009,31.12.2010,B -PWS-D,GEN,"Prader-Willin oireyhtymä, veri",", DNA-tutkimus",Y,lausunto,NULL,B-PWS-D
4348,01.01.2011,31.12.2300,B -PWS-D,GEN,"Prader-Willin oireyhtymä, veri",", DNA-tutkimus",Y,lausunto,NULL,B-PWS-D
4349,20.11.1995,31.12.2300,Pd-Prot,KEM,"Proteiini, peritoneaalidialyys",ineste,Y,g/l,KEMIA,PD-PROT
435,25.07.2002,31.12.2300,aB-VeIoni6,KEM,Verikaasu-elektrol.paketti,NULL,P,NULL,KEMIA,AB-VEIONI6
4351,14.02.1995,31.12.2300,-RSVAg,MIK,"Respiratory syncytial virus,",antigeeni,Y,NULL,MIKVAS,-RSVAG
4355,13.03.2000,04.04.2006,Pd-Solut,KEM,"Solut, peritoneaalidialyysines",te,Y,10E6/l,KEMIA,PD-SOLUT
4355,05.04.2006,31.12.2300,Pd-Solut,KEM,"Solut, peritoneaalidialyysines",te,Y,10E6/l,KEMIA,PD-SOLUT
4356,11.10.2011,31.12.2300,Ts-SoluVi,GEN,"Soluviljely, kudos",NULL,Y,Lausunto,NULL,TS-SOLUVI
4357,29.01.2008,30.09.2009,B -SCA1-D,GEN,"Spinocerebellar ataxia, tyyppi","1, veri, DNA-tutkimus",Y,lausunto,NULL,B-SCA1-D
4357,01.10.2009,31.12.2300,B -SCA1-D,GEN,"Spinocerebellar ataxia, tyyppi","1, veri, DNA-tutkimus",Y,lausunto,NULL,B-SCA1-D
4358,15.08.1995,24.11.2003,-MRSAVi,MIK,"-Staphylococcus aureus, meti","silliiniresistentti, viljely",Y,NULL,MIKVAS,-MRSAVI
4358,25.11.2003,31.12.2300,-MRSAVi,MIK,"Staphylococcus aureus, metisil","liiniresistentti, viljely",Y,NULL,MIKVAS,-MRSAVI
4359,11.01.2011,31.12.2300,-CMVNhO,MIK,"Cytomegalovirus, nukleiinihapp",o (kval),Y,NULL,MIKVAS,-CMVNHO
436,02.09.2002,11.08.2004,S -CMVAb,MIK,"Axsym-paketti, sytomegalo",NULL,P,NULL,MIKVAS,S-CMVAB
4360,09.11.1998,05.08.2009,B -Tacro,KEM,Tacrolimus,NULL,Y,ug/l,KEMIA,B-TACRO
4360,06.08.2009,23.11.2009,B -Tacro,KEM,Tacrolimus,NULL,Y,ug/l,KEMIA,B-TACRO
4360,24.11.2009,08.03.2011,B -Tacro,KEM,Tacrolimus,NULL,Y,ug/l,KEMIA,B-TACRO
4360,09.03.2011,31.05.2017,B -Tacro,KEM,Tacrolimus,NULL,Y,ug/l,KEMIA,B-TACRO
4360,01.06.2017,31.12.2300,B -Tacro,KEM,Tacrolimus,NULL,Y,ug/l,KEMIA,B-TACRO
4361,28.02.2000,14.03.2000,S -TnI,KEM,Troponiini I,NULL,Y,ug/l,KEMIA,S-TNI
4361,15.03.2000,31.12.2003,S -TnI,KEM,Troponiini I,NULL,Y,ug/l,KEMIA,S-TNI
4361,01.01.2004,18.04.2005,S -TnI,KEM,Troponiini I,NULL,Y,ug/l,KEMIA,S-TNI
4364,20.11.1995,31.12.2300,Pd-Urea,KEM,"Urea, peritoneaalidialyysinest",e,Y,mmol/l,KEMIA,PD-UREA
437,02.09.2002,11.08.2004,Li-CMVAb,MIK,"Axsym-paketti, sytomegalo",NULL,P,NULL,MIKVAS,LI-CMVAB
4370,25.07.2002,30.09.2019,B -KiniTP,KEM,Kin(id)iinitrombosytopeniatutk,imus,Y,Lausunto,KEMIA,B-KINITP
4370,01.10.2019,31.12.2300,B -KiniTP,KEM,Kin(id)iinitrombosytopeniatutk,imus,Y,Lausunto,KEMIA,B-KINITP
4377,24.07.2002,30.09.2019,P -AT3-Ag,KEM,"Antitrombiini III, antigeeni",NULL,Y,%,KEMIA,P-AT3-AG
4377,01.10.2019,31.12.2300,P -AT3-Ag,KEM,"Antitrombiini III, antigeeni",NULL,Y,%,KEMIA,P-AT3-AG
438,06.09.2002,26.10.2005,-Architect,KEM,Architect-paketti,NULL,P,NULL,MIKVAS,-ARCHITECT
4381,27.09.2000,30.09.2010,-BaktNhO,MIK,"Bakteeri, nukleiinihappo",(kval),Y,NULL,MIKVAS,-BAKTNHO
4381,01.10.2010,12.04.2018,-BaktNhO,MIK,"Bakteeri, nukleiinihappo",(kval),Y,NULL,MIKVAS,-BAKTNHO
4381,13.04.2018,31.12.2300,-BaktNhO,MIK,"Bakteeri, nukleiinihappo",(kval),Y,NULL,MIKVAS,-BAKTNHO
43811,28.09.2000,31.12.2300,Bakt-DNAlm,MIK,Bakteerin lajimääritys PCR-tuo,tteen sekvensoinnilla,Y,NULL,MIKVAS,BAKT-DNALM
4384,28.11.2007,10.02.2014,-ChpnNhO,MIK,"Chlamydia pneumoniae, nukleiin",ihappo (kval),Y,NULL,MIKVAS,-CHPNNHO
4384,11.02.2014,31.12.2300,-ChpnNhO,MIK,"Chlamydia pneumoniae, nukleiin",ihappo (kval),Y,NULL,MIKVAS,-CHPNNHO
4388,23.12.2003,19.04.2016,Li-CMVAbG,MIK,"Cytomegalo virus, IgG","vasta-aineet, selkäydinneste",Y,NULL,MIKVAS,LI-CMVABG
4388,20.04.2016,31.12.2300,Li-CMVAbG,MIK,"Cytomegalo virus, IgG","vasta-aineet, selkäydinneste",Y,U/ml,MIKVAS,LI-CMVABG
4389,23.12.2003,31.12.2300,Li-CMVAbM,MIK,"Cytomegalo virus, IgM","vasta-aineet, selkäydinneste",Y,NULL,MIKVAS,LI-CMVABM
439,16.09.2002,06.06.2006,S -IgE,MIK,"Immunoglobuliini E, paketti",NULL,P,NULL,MIKVAS,S-IGE
439,07.06.2006,31.12.2300,S -IgE,KEM,"Immunoglobuliini E, paketti",NULL,P,NULL,MIKVAS,S-IGE
4390,18.01.2002,02.04.2020,S -EMAbA,MIK,"Endomysium, IgA vasta-aineet",NULL,Y,titteri,MIKVAS,S-EMABA
4390,03.04.2020,31.12.2300,S -EMAbA,MIK,"Endomysium, IgA vasta-aineet",NULL,Y,titteri,MIKVAS,S-EMABA
4391,22.01.2002,02.04.2020,S -EMAbG,MIK,"Endomysium, IgG vasta-aineet",NULL,Y,titteri,MIKVAS,S-EMABG
4391,03.04.2020,31.12.2300,S -EMAbG,MIK,"Endomysium, IgG vasta-aineet",NULL,Y,titteri,MIKVAS,S-EMABG
4392,08.10.1997,06.10.1998,-EvirNhO,MIK,"-Enterovirus, nukleiinihapon",osoittaminen,Y,NULL,MIKVAS,-EVIRNHO
4392,07.10.1998,13.03.2003,-EVirNhO,MIK,"-Enterovirus, nukleiinihapon",osoitus (kval),S,NULL,MIKVAS,-EVIRNHO
4392,14.03.2003,31.12.2300,-EVirNhO,MIK,"Enterovirus, nukleiinihappo",(kval),Y,NULL,MIKVAS,-EVIRNHO
43920,06.10.1998,31.12.2003,-EVirNhO,MIK,"-Enterovirus,nukleiinihapon",osoittaminen,Y,NULL,MIKVAS,-EVIRNHO
43921,06.10.1998,01.06.2003,-RhinNhO,MIK,"-Rhinovirus, nukleiinihapon",osoittaminen,Y,NULL,MIKVAS,-RHINNHO
4394,05.01.1998,31.12.1998,S -EBVeAb,MIK,"S -Ebstein-Barr virus,varhais-","antigeeni,vasta-aineet",Y,NULL,MIKVAS,S-EBVEAB
4395,12.06.2009,30.09.2019,S -FIDD-O,KEM,Fibriinin D-dimeerit (kval),NULL,Y,mg/l,KEMIA,S-FIDD-O
4395,01.10.2019,31.12.2300,S -FIDD-O,KEM,Fibriinin D-dimeerit (kval),NULL,Y,mg/l,KEMIA,S-FIDD-O
4397,03.02.1997,31.12.2003,S -GangAbG,MIK,"S -Gangliosidi(Gml),IgG vasta-",aineet,Y,NULL,MIKVAS,S-GANGABG
4397,01.01.2004,31.10.2010,S -GangAbG,MIK,"Gangliosidi(Gm1), IgG",vasta-aineet,Y,BTU,MIKVAS,S-GANGABG
4397,01.11.2010,11.05.2014,S -GangAbG,MIK,"Gangliosidi(Gm1), IgG",vasta-aineet,Y,%,MIKVAS,S-GANGABG
4397,12.05.2014,24.09.2017,S -GangAbG,MIK,"Gangliosidi(Gm1), IgG",vasta-aineet,Y,suhde,MIKVAS,S-GANGABG
4397,25.09.2017,31.12.2300,S -GangAbG,MIK,"Gangliosidi(Gm1), IgG",vasta-aineet,Y,NULL,MIKVAS,S-GANGABG
4398,03.02.1997,31.12.2003,S -GangAbM,MIK,"S -Gangliosidi(gml),IgM vasta-",aineet,Y,NULL,MIKVAS,S-GANGABM
4398,01.01.2004,31.10.2010,S -GangAbM,MIK,"Gangliosidi(Gm1), IgM",vasta-aineet,Y,BTU,MIKVAS,S-GANGABM
4398,01.11.2010,11.05.2014,S -GangAbM,MIK,"Gangliosidi(Gm1), IgM",vasta-aineet,Y,%,MIKVAS,S-GANGABM
4398,12.05.2014,24.09.2017,S -GangAbM,MIK,"Gangliosidi(Gm1), IgM",vasta-aineet,Y,suhde,MIKVAS,S-GANGABM
4398,25.09.2017,31.12.2300,S -GangAbM,MIK,"Gangliosidi(Gm1), IgM",vasta-aineet,Y,NULL,MIKVAS,S-GANGABM
4399,14.04.2000,01.07.2009,B -HeparTP,KEM,Hepariinitrombosytopeniatutkim,us,Y,Lausunto,KEMIA,B-HEPARTP
4399,02.07.2009,30.09.2019,B -HeparTP,KEM,Hepariinitrombosytopeniatutkim,us,S,NULL,KEMIA,B-HEPARTP
4399,01.10.2019,31.12.2300,B -HeparTP,KEM,Hepariinitrombosytopeniatutkim,us,S,NULL,KEMIA,B-HEPARTP
44,21.10.1993,20.04.2005,P -AT3Pak,KEM,Hyytymispaketti -AT3,NULL,P,NULL,KEMIA,P-AT3PAK
440,04.03.1996,22.04.2002,S-HHV6-IFG,MIK,"S -Human herpesvirus 6, IgG",vasta-aineet,Y,titteri,MIKVAS,S-HHV6-IFG
440,23.04.2002,30.12.2004,S-HHV6-IFG,MIK,"S -Human herpesvirus 6, IgG",vasta-aineet,Y,EIU,MIKVAS,S-HHV6-IFG
4400,22.06.1999,14.01.2003,S -GadAb,MIK,S -Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,RU,MIKVAS,S-GADAB
4400,15.01.2003,29.10.2003,S -GadAb,MIK,S -Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,U/l,MIKVAS,S-GADAB
4400,30.10.2003,14.07.2004,S -GadAb,MIK,S -Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,kU/l,MIKVAS,S-GADAB
4400,15.07.2004,08.05.2005,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,kU/l,MIKVAS,S-GADAB
4400,09.05.2005,26.10.2005,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,kU/l,MIKVAS,S-GADAB
4400,27.10.2005,21.12.2009,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,kU/l,MIKVAS,S-GADAB
4400,22.12.2009,29.07.2010,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,kU/l,MIKVAS,S-GADAB
4400,30.07.2010,30.09.2010,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,IU/ml,MIKVAS,S-GADAB
4400,01.10.2010,31.03.2014,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,IU/ml,MIKVAS,S-GADAB
4400,01.04.2014,31.05.2015,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,IU/ml,MIKVAS,S-GADAB
4400,01.06.2015,11.04.2018,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,IU/ml,MIKVAS,S-GADAB
4400,12.04.2018,31.12.2300,S -GadAb,MIK,Glutamaattidekarboksylaasi,"(GAD), vasta-aineet",Y,IU/ml,MIKVAS,S-GADAB
4402,21.01.2002,31.12.2300,Li-HSVAbG,MIK,"Herpes simplex virus, IgG","vasta-aineet, selkäydinneste",Y,NULL,MIKVAS,LI-HSVABG
4403,21.01.2002,31.12.2300,Li-HSVAbM,MIK,"Herpes simplex virus, IgM","vasta-aineet, selkäydinneste",Y,NULL,MIKVAS,LI-HSVABM
4404,25.10.1995,31.12.2300,Li-HSVNhO,MIK,"Herpes simplex virus, nukleiin","ihappo (kval), selkäydinneste",Y,NULL,MIKVAS,LI-HSVNHO
4405,28.12.2004,31.12.2300,S -HSVAbG,MIK,"Herpes simplex virus, IgG",vasta-aineet,Y,NULL,MIKVAS,S-HSVABG
4406,28.12.2004,31.12.2300,S -HSVAbM,MIK,"Herpes simplex virus, IgM",vasta-aineet,Y,NULL,MIKVAS,S-HSVABM
4407,21.01.2002,31.12.2300,Li-HSVAb,MIK,"Herpes simplex virus, vasta-ai","neet, selkäydinneste",S,NULL,MIKVAS,LI-HSVAB
4409,14.02.1996,04.03.1996,S -HHV6AbM,MIK,S -Human herpesvirus 6 vasta-,aineet,Y,titteri,VIROL,S-HHV6ABM
4409,05.03.1996,26.03.2007,S -HHV6Ab,MIK,"Human herpes virus 6,",vasta-aineet,S,NULL,MIKVAS,S-HHV6AB
4409,27.03.2007,31.12.2300,S -HHV6Ab,MIK,"Human herpes virus 6,",vasta-aineet,S,NULL,MIKVAS,S-HHV6AB
441,04.03.1996,31.12.2004,S-HHV6-IFM,MIK,"S -Human herpesvirus 6, IgM",vasta-aineet,Y,NULL,MIKVAS,S-HHV6-IFM
4410,18.01.1996,08.03.1998,B -FV-D,KEM,"Hyytymistekijä V geeni,DNA-tut",kimus,Y,Lausunto,KEMIA,B-FV-D
4410,09.03.1998,11.06.1998,B -FV-D,KEM,"Hyytymistekijä V geeni,DNA-tut",kimus,Y,Lausunto,KEMIA,B-FV-D
4410,12.06.1998,03.07.1998,B -FV-D,KEM,"Hyytymistekijä V geeni,DNA-tut",kimus,Y,Lausunto,KEMIA,B-FV-D
4410,04.07.1998,21.01.2007,B -FV-D,KEM,"Hyytymistekijä V geeni, DNA-tu",tkimus,Y,Lausunto,KEMIA,B-FV-D
4410,22.01.2007,18.11.2009,B -FV-D,KEM,"Hyytymistekijä V geeni, DNA-tu",tkimus,Y,Lausunto,KEMIA,B-FV-D
4410,19.11.2009,01.01.2018,B -FV-D,MIK,"Hyytymistekijä V geeni, DNA-tu",tkimus,Y,Lausunto,KEMIA,B-FV-D
4410,02.01.2018,31.12.2300,B -FV-D,MIK,"Hyytymistekijä V geeni, DNA-tu",tkimus,Y,Lausunto,KEMIA,B-FV-D
4411,24.07.2002,10.01.2012,P -FXIII,KEM,Hyytymistekijä XIII,NULL,Y,%,KEMIA,P-FXIII
4411,11.01.2012,01.06.2015,P -FXIII,KEM,Hyytymistekijä XIII,NULL,Y,%,KEMIA,P-FXIII
4411,02.06.2015,30.09.2019,P -FXIII,KEM,Hyytymistekijä XIII,NULL,Y,%,KEMIA,P-FXIII
4411,01.10.2019,31.12.2300,P -FXIII,KEM,Hyytymistekijä XIII,NULL,Y,%,KEMIA,P-FXIII
44128,24.01.2017,31.12.2300,U -Koka-O,KEM,Kokaiini (kval),NULL,Y,Arvio,KEMIA,U-KOKA-O
4415,21.01.2002,03.12.2003,-InfAAg,MIK,"-Influenza A virus,antigeeni",pikatesti,Y,NULL,MIKVAS,-INFAAG
4415,04.12.2003,12.03.2004,-InfAAg,MIK,"-Influenza A virus,antigeeni",", pikatesti",S,NULL,MIKVAS,-INFAAG
4415,13.03.2004,31.12.2300,-InfAAg,MIK,"Influenssa A virus, antigeeni",(HUSLAB),Y,NULL,MIKVAS,-INFAAG
4416,03.12.2003,31.12.2300,-InfBAg,MIK,"Influenssa B virus, antigeeni",NULL,Y,NULL,MIKVAS,-INFBAG
