CodeId,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,LastModifiedDate,A:Long_name,freq_finngen,freq_tays,freq_total
LFF,Bartholinin rauhasten leikkaukset,LF,2,01.01.1900,31.12.2030,19.10.2012,Operations on Bartholin gland,0,0,0
LFF00,Bartholinin rauhasen aukaisu ja reunan ompelu,LFF,3,01.01.1900,31.12.2030,05.02.2016,Marsupialisation of Bartholin gland,304,17,321
LFF10,Bartholinin rauhasen poisto,LFF,3,01.01.1900,31.12.2030,05.02.2016,Excision of Bartholin gland,182,27,209
LFF96,Muu Bartholinin rauhasen leikkaus,LFF,3,01.01.1900,31.12.2030,05.02.2016,Other operation on Bartholin gland,68,4,72
LFW,Muut ulkosynnyttimien ja välilihan leikkaukset,LF,2,01.01.1900,31.12.2030,19.10.2012,Other operations on vulva and perineum,0,0,0
LFW96,Muu ulkosynnyttimien ja välilihan leikkaus,LFW,3,01.01.1997,31.12.2030,05.02.2016,Other operation on vulva or perineum,57,16,73
LG,Naisen sterilisaatio ja hedelmättömyyshoidot,L,1,01.01.1900,31.12.2030,19.10.2012,Female sterilisation and fertilisation,0,0,0
LG_,Hedelmöityshoidot,LG,2,01.01.1900,31.12.2030,27.11.2016,Assited fertilisation,0,0,0
TLW00,Inseminaatio,LG_,3,01.01.1997,31.12.2030,05.02.2016,Insemination,1432,232,1664
TLW10,Tuoreen alkion siirto tavanomaisella tekniikalla,LG_,3,01.01.1997,31.12.2030,05.02.2016,Transfer of fresh embryo,931,323,1254
TLW11,Transmyometraalinen alkion siirto,LG_,3,01.01.2009,31.12.2030,05.02.2016,Transmyometral transfer of embryo,0,0,0
TLW12,Pakastettuna säilytetyn alkion siirto,LG_,3,01.01.1998,31.12.2030,05.02.2016,Insertion of frozen embryo,1014,361,1375
TLW14,Siittiöiden ruiskutustekniikalla hedelmöitetyn alkion siirto,LG_,3,01.01.1998,31.12.2030,05.02.2016,ICSI,270,23,293
TLW16,Transmyometraalinen alkionsiirto,LG_,3,01.01.2010,31.12.2011,05.07.2011,NA,0,0,0
TLW20,Ovulaation lääkkeellinen induktiohoito,LG_,3,01.01.2009,31.12.2030,05.02.2016,Medical ovulation induction,68,15,83
LGA,Naisen sterilisaatioleikkaukset,LG,2,01.01.1900,31.12.2030,19.10.2012,Female sterilisation,0,0,0
LGA00,Munanjohtimien sitominen,LGA,3,01.01.1900,31.12.2030,05.02.2016,Sterilisation by ligature of Fallopian tubes,243,31,274
LGA10,Munanjohtimien katkaisu tai poltto,LGA,3,01.01.1900,31.12.2030,05.02.2016,Sterilisation by destruction or division of Fallopian tubes,481,30,511
LGA11,Munanjohtimien katkaisu tai poltto vatsaontelon tähystyksessä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Laparoscopic sterilisation by destruction or division of Fallopian tubes,751,93,844
LGA20,Munanjohtimien tukkiminen puristusrenkaalla tai klipsillä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Sterilisation by constriction of Fallopian tubes,509,65,574
LGA21,Munanjohtimien tukkiminen puristusrenkaalla tai klipsillä vatsaontelon tähystyksessä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Laparoscopic sterilisation by constriction of Fallopian tubes,4503,56,4559
LGA22,Munanjohtimien tukkiminen kohduntähystyksessä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Hysteroscopic sterilisation,674,69,743
LGA30,Munanjohtimen tai munanjohtimien poisto sterilisaatiotarkoituksessa,LGA,3,01.01.2019,31.12.2030,14.01.2019,NA,0,0,0
LGA31,Munanjohtimen tai munanjohtimien poisto sterilisaatiotarkoituksessa vatsaontelon tähystyksessä,LGA,3,01.01.2019,31.12.2030,14.01.2019,NA,0,0,0
LGA96,Muu munanjohtimien tukkiminen,LGA,3,01.01.1900,31.12.2030,05.02.2016,Other female sterilisation,0,0,0
LGA97,Muu naisten sterilisaatio vatsaontelon tähystyksessä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Other laparoscopic female sterilisation,48,10,58
LGA98,Muu naisten sterilisaatio kohdun tähystyksessä,LGA,3,01.01.1900,31.12.2030,05.02.2016,Other transluminal endoscopic sterilisation,0,0,0
LGA99,Sterilisaatiotoimenpiteen yritys,LGA,3,01.01.2019,31.12.2030,14.01.2019,NA,0,0,0
LW,Gynekologisen kirurgian komplikaatioleikkaukset,L,1,01.01.1900,31.12.2030,19.10.2012,Reoperations on female genital organs,0,0,0
LWA00,Auenneen tai tulehtuneen naisen sukuelinleikkauksen haavan tarkistaminen,LW,2,01.01.1900,31.12.2030,05.02.2016,Repair of wound dehiscence in gynaecological surgery,41,35,76
LWC00,Naisen sukuelinleikkauksen tulehtuneen haavaontelon aukaisu ja kanavointi,LW,2,01.01.1900,31.12.2030,05.02.2016,Reoperation for deep infection in gynaecological surgery,35,11,46
LWE00,Uusintaleikkaus naisen sukuelinleikkauksen jälkeisen haava(ontelo)n vuodon vuoksi,LW,2,01.01.1900,31.12.2030,05.02.2016,Reoperation for deep haemorrhage in gynaecological surgery,190,61,251
LWE01,Uusintaleikkaus naisen sukuelinleikkauksen jälkeisen vuodon vuoksi vatsaontelon tähytyksessä,LW,2,01.01.2004,31.12.2030,05.02.2016,NA,42,17,59
LWF00,Uusintaleikkaus naisen sukuelinleikkauksen jälkeisen ompeleiden pettämisen vuoksi,LW,2,01.01.1997,31.12.2030,05.02.2016,Reoperation for insufficiency of anastomosis or suture in gynaecological surgery,52,49,101
LWF01,Uusintaleikkaus naisen sukuelinleikkauksen jälkeisen ompeleiden pettämisen vuoksi vatsaontelon tähytyksessä,LW,2,01.01.2004,31.12.2030,05.02.2016,NA,0,0,0
LWK03,Virtsankarkailun korjausleikkausnauhan katkaisu,LW,2,01.01.2013,31.12.2030,23.07.2017,NA,10,1,11
LWL03,Gynekologisen laskeumaverkon korjausleikkaus,LW,2,01.01.2013,31.12.2030,23.07.2017,NA,13,3,16
LWW95,Hysterokooppisesti asetetun tuubaimplantin aiheuttaman ongelman vuoksi tehty implantin poisto,LW,2,01.01.2019,31.12.2030,14.01.2019,NA,0,0,0
LWW96,Muu uusintaleikkaus naisen sukuelinleikkauksen komplikaation vuoksi,LW,2,01.01.1997,31.12.2030,05.02.2016,Other reoperation in gynaecological surgery,134,74,208
LWW97,Muu uusintaleikkaus naisen sukuelinleikkauksen komplikaation vuoksi vatsaontelon tähystyksessä,LW,2,01.01.2004,31.12.2030,05.02.2016,NA,9,3,12
LX,Tarkemmin paikantamattomat gynegologiset toimenpiteet,L,1,01.01.1900,31.12.2030,10.01.2017,Other procedures on female genital organs,0,0,0
LX_,Gynekologinen diagnostinen radiologia,LX,2,01.01.1900,31.12.2030,27.11.2016,Other diagnostic procedures on female genital organs,0,0,0
LX1AE,Gynekologinen ultraäänitutkimus kliinisen tutkimuksen yhteydessä,LX_,3,01.01.2000,31.12.2030,08.02.2017,Gynecological ultrasound examination as part of clinical examination,11869,26396,38265
LX1XE,Gynekologinen muu ultraäänitutkimus,LX_,3,01.01.1999,31.12.2030,08.02.2017,Other gynecological ultrasound examination,3414,971,4385
LX_2,Muut gynegologiset toimenpiteet,LX,2,01.01.1900,31.12.2030,27.11.2016,Other procedures on female genital organs,0,0,0
LX1A3,Gynekologinen irtosolututkimus,LX_2,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
LX1LT,Synnytyselinten koagulaatio radiologisessa ohjauksessa,LX_2,3,01.01.2006,31.12.2030,08.02.2017,NA,0,0,0
LX2A3,"Gynekologinen irtosolututkimus, seulonta",LX_2,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
TLW99,Muu naisen sukuelinten pientoimenpide,LX_2,3,01.01.1900,31.12.2030,05.02.2016,Other minor surgical procedure in gynaecology,2132,281,2413
M,Obstetriset toimenpiteet,NA,0,01.01.1900,31.12.2030,19.10.2012,Obstetrics,0,0,0
MA,Raskaus ja synnytys,M,1,01.01.1900,31.12.2030,19.10.2012,Pregnancy and at delivery,0,0,0
MA_,Raskauden ja synnytyksen aikainen diagnostinen radiologia,MA,2,01.01.1900,31.12.2030,27.11.2016,Diagnostic radiology in pregnancy and at delivery,0,0,0
FM1NE,Sikiön sydämen ultraäänitutkimus,MA_,3,01.01.1999,31.12.2030,08.02.2017,Ultrasound examination of fetal heart,226,36,262
FM1QE,Sikiön sydämen laaja ultraäänitutkimus,MA_,3,01.01.2004,31.12.2030,08.02.2017,Extensive ultrasound of fetal heart,75,91,166
MA1AE,Varhaisraskauden ultraäänitutkimus,MA_,3,01.01.1999,31.12.2030,13.11.2017,Ultrasound examination of early pregnancy (before 12. postmenstrual week),9941,517,10458
MA2AA,Sikiön röntgen,MA_,3,01.01.1999,31.12.2010,08.02.2017,Fetal X-ray examination,7,0,0
MA2AE,Raskaudentilan ultraäänitutkimus,MA_,3,01.01.1999,31.12.2030,13.11.2017,Ultrasound examination of pregnancy (at 12. week of gestaion or later) including basic examination of fetus,29507,1148,30655
MA2AG,Sikiön suppea magneettitutkimus,MA_,3,01.01.2014,31.12.2030,08.02.2017,NA,0,0,0
MA2AM,"Sikiön suppea magneettitutkimus (yli 1,5T)",MA_,3,01.01.2014,31.12.2016,08.02.2017,NA,0,0,0
MA2BG,Sikiön magneettitutkimus,MA_,3,01.01.2005,31.12.2030,08.02.2017,Fetal examination with high intensity magnet,27,5,32
MA2CG,Sikiön laaja magneettitutkimus,MA_,3,01.01.2014,31.12.2030,08.02.2017,NA,0,1,0
MA2CM,"Sikiön laaja magneettitutkimus (yli 1,5T)",MA_,3,01.01.2014,31.12.2016,08.02.2017,NA,0,0,0
MA2DE,Sikiön yksityiskohtainen vaativa ultraäänitutkimus erikoistekniikoin,MA_,3,01.01.1999,31.12.2030,08.02.2017,Detailed ultrasound examination of fetus including color doppler method,10157,4499,14656
MA2HE,Sikiön yksityiskohtainen morfologian ultraäänitutkimus,MA_,3,01.01.1999,31.12.2030,08.02.2017,Detailed morfological ultrasound examination of fetus,25164,387,25551
MA2JE,Sikiön niskapoimun mittaus ultraäänellä,MA_,3,01.01.2009,31.12.2030,08.02.2017,Ultrasound screening of fetal nuchal translucency,9797,77,9874
MA2XE,Obstetrinen muu ultraäänitutkimus,MA_,3,01.01.1999,31.12.2030,08.02.2017,Other obstetric ultrasound examination,8846,892,9738
MA3AE,Varhaisraskauden yhdistelmäseulonta,MA_,3,01.01.2018,31.12.2030,13.11.2017,NA,69,242,311
MA4AE,Toisen raskauskolmanneksen seerumiseulonta,MA_,3,01.01.2018,31.12.2030,13.11.2017,NA,0,0,0
MA5AE,"Rakenneuäseulonta, viikot 18+0-21+6",MA_,3,01.01.2018,31.12.2030,13.11.2017,NA,43,223,266
MA6AE,"Rakenneuäseulonta, viikot 24+0",MA_,3,01.01.2018,31.12.2030,13.11.2017,NA,0,2,0
XMA02,Sikiön sydämen ultraäänitutkimus,MA_,3,01.01.1997,31.12.2030,05.02.2016,Fetal heart ultrasound examination,89,7,96
MAA,Kohdun sisäiset tai sikiötoimenpiteet raskauden aikana,MA,2,01.01.1900,31.12.2030,19.10.2012,Intrauterine operations on pregnant uterus and fetus,0,0,0
MAA00,Lapsivesipisto,MAA,3,01.01.1900,31.12.2030,05.02.2016,Amniocentesis,1600,83,1683
MAA03,Ruiske tai tiputus sikiökalvopussiin,MAA,3,01.01.1900,31.12.2030,05.02.2016,Intra-amniotic infusion,0,0,0
MAA06,Lapsiveden vähentäminen,MAA,3,01.01.2008,31.12.2030,05.02.2016,Amnioreduction,0,0,0
MAA10,Koepalan otto suonikalvon nukkalisäkkeestä,MAA,3,01.01.1900,31.12.2030,05.02.2016,Biopsy of chorionic villus,129,40,169
MAA20,Ehkäisimen poisto raskaana olevasta kohdusta UÄ-ohjauksessa,MAA,3,01.01.1998,31.12.2030,05.02.2016,Removal of intrauterine device with ultrasound guidance,0,0,0
MAA22,Ehkäisimen poisto raskaana olevasta kohdusta kohdun tähystyksessä,MAA,3,01.01.1900,31.12.2030,05.02.2016,Hysteroscopic removal of intrauterine device from pregnant uterus,0,0,0
MAA30,Napanuorapisto,MAA,3,01.01.1900,31.12.2030,05.02.2016,Chordocentesis,12,3,15
MAA32,Sikiön napasuonen katerointi,MAA,3,01.01.1997,31.12.2030,05.02.2016,Catheterisation of umbilical vessels of fetus,0,0,0
MAA34,Siirto sikiön napasuoneen,MAA,3,01.01.1998,31.12.2030,05.02.2016,Infusion to umbilical vessel,22,2,24
MAA40,Kudosnäytteen otto sikiöstä,MAA,3,01.01.1900,31.12.2030,05.02.2016,Puncture of fetus,129,0,0
MAA43,Neulan tai katetrin vieminen sikiöön,MAA,3,01.01.1900,31.12.2030,05.02.2016,Biopsy of fetus,0,3,0
MAA51,Alkiontähystys ja mahdollinen toimenpide,MAA,3,01.01.1900,31.12.2030,05.02.2016,Embryoscopy,0,0,0
MAA54,Sikiöntähystys ja mahdollinen toimenpide,MAA,3,01.01.1900,31.12.2030,05.02.2016,Fetoscopy,0,0,0
MAA96,Muu kohdun sisäinen toimenpide raskauden aikana,MAA,3,01.01.1900,31.12.2030,05.02.2016,Other intrauterine operation on pregnant uterus or fetus,91,0,0
MAA98,Muu kohdun sisäinen toimenpide raskauden aikana kohduntähystyksessä,MAA,3,01.01.1900,31.12.2030,05.02.2016,Other hysteroscopic procedure on pregnant uterus or fetus,6,0,0
MA4AT,Korionbiopsia UÄ-ohjauksessa,MAA,3,01.01.1999,31.12.2030,08.02.2017,Chorion biopsy with ultrasound guidance,325,0,0
ULC05,Koepalan otto suonikalvon nukkalisäkkeestä kohdun tähystyksessä,MAA,3,01.01.1900,31.12.2030,05.02.2016,Hysteroscopy with chorion biopsy,0,0,0
MAB,Kohtuun ulkoapäin kohdistuvat toimenpiteet raskauden aikana,MA,2,01.01.1900,31.12.2030,19.10.2012,Various procedures on pregnant uterus and fetus,0,0,0
MAB00,Kohdunkaulan tukiompeleen asettaminen raskauden aikana,MAB,3,01.01.1900,31.12.2030,05.02.2016,Cerclage of cervix of pregnant uterus,65,5,70
MAB03,Kohdunkaulan tukiompeleen poisto synnytyksen vuoksi,MAB,3,01.01.1900,31.12.2030,05.02.2016,Removal of cerclage of cervix uteri before childbirth,14,0,0
MAB10,Sikiön ulkokäännös,MAB,3,01.01.1900,31.12.2030,05.02.2016,External version,258,45,303
MAB20,Sikiön ulkokäännösyritys,MAB,3,01.01.1900,31.12.2030,05.02.2016,Failed external version,473,49,522
MAC,Synnytystä käynnistävät ja edistävät toimenpiteet,MA,2,01.01.1900,31.12.2030,19.10.2012,Procedures for induction or advancement of labour,0,0,0
MAC00,Vesikalvon puhkaisu synnytyksessä,MAC,3,01.01.1900,31.12.2010,19.10.2012,Rupture of amniotic membrane,164,0,0
MAC01,Vesikalvon puhkaisu synnytyksen käynnistämiseksi,MAC,3,01.01.2011,31.12.2030,05.02.2016,Rupture of aminiotic membrane for induction of labor,419,3,422
MAC02,Vesikalvon puhkaisu synnytyksen edistämiseksi,MAC,3,01.01.2011,31.12.2030,05.02.2016,Rupture of aminiotic membrane for advancement of labor,92,0,0
MAC10,Kohdun kaulakanavan laajennus synnytyksessä,MAC,3,01.01.1900,31.12.2030,05.02.2016,Antepartum dilatation of cervical canal,469,68,537
MAC40,Lääkkeellinen synnytyksen käynnistys,MAC,3,01.01.2011,31.12.2030,05.02.2016,Pharmacological induction or advancement of labor,426,4,430
MAC41,Lääkkeellinen synnytyksen edistäminen,MAC,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAC96,Muu synnytystä käynnistävä tai edistävä toimenpide,MAC,3,01.01.1900,28.02.2019,25.02.2019,Other induction or advancement of labour,1145,93,1238
MAC98,Muu synnytyksen käynnistys,MAC,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAC99,Muu synnytyksen edistäminen,MAC,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAD,Synnytysteiden laajennusleikkaukset,MA,2,01.01.1900,31.12.2030,19.10.2012,Expansion of passages to assist delivery,0,0,0
MAD00,Kohdunkaulan aukaisu synnytyksessä,MAD,3,01.01.1900,31.12.2030,05.02.2016,Incision of cervix to assist delivery,0,0,0
MAD20,Häpyliitoksen aukaisu synnytyksessä,MAD,3,01.01.1900,31.12.2030,05.02.2016,Pubiotomy to assist delivery,0,0,0
MAD99,Muu synnytysteiden laajennustoimenpide,MAD,3,01.01.1900,31.12.2030,05.02.2016,Other expansion of passages to assist delivery,0,0,0
MAE,Imukuppiulosautto,MA,2,01.01.1900,31.12.2030,19.10.2012,Vacuum delivery,0,0,0
MAE00,Imukuppiulosautto,MAE,3,01.01.1900,31.12.2030,05.02.2016,Outlet vacuum delivery,2863,198,3061
MAE03,"Imukuppiulosautto, keskikorkea tai korkea",MAE,3,01.01.1900,31.12.2030,05.02.2016,Mid-cavity or high vacuum delivery,122,0,0
MAE20,Imukuppiulosauttoyritys,MAE,3,01.01.1900,31.12.2030,05.02.2016,Failed vacuum delivery,73,3,76
MAE96,Muu imukuppiulosauttaminen,MAE,3,01.01.1900,31.12.2030,05.02.2016,Other vacuum delivery,0,0,0
MAF,Pihtisynnytykset,MA,2,01.01.1900,31.12.2030,19.10.2012,Forceps cephalic delivery,0,0,0
MAF00,Ulosautto pihdellä,MAF,3,01.01.1900,31.12.2030,05.02.2016,Outlet forceps cephalic delivery,22,0,0
MAF10,"Ulosautto pihdeillä, keskikorkea",MAF,3,01.01.1900,31.12.2030,05.02.2016,Mid forceps cephalic delivery,0,0,0
MAF20,Ulosauttoyritys pihdeillä,MAF,3,01.01.1900,31.12.2030,05.02.2016,Failed forceps cephalic delivery,0,0,0
MAF96,Muu pihtisynnytys,MAF,3,01.01.1900,31.12.2030,05.02.2016,Other forceps cephalic delivery,0,0,0
MAG,Synnytyksen poikkeavan tarjonnan toimenpiteet,MA,2,01.01.1900,31.12.2030,19.10.2012,Breech delivery,0,0,0
MAG00,Perätilan ulosautto käsin,MAG,3,01.01.1900,31.12.2030,05.02.2016,Assisted breech delivery,256,27,283
MAG03,Perätilan ulosautto pihdeillä,MAG,3,01.01.1900,31.12.2030,05.02.2016,Breech delivery with forceps to aftercoming head,0,0,0
MAG10,"Ulosveto, jalkatarjonta",MAG,3,01.01.1900,31.12.2030,05.02.2016,Breech extraction delivery,6,2,8
MAG11,"Ulosveto pihdeillä, jalkatarjonta",MAG,3,01.01.1900,31.12.2030,05.02.2016,Breech extraction delivery with forceps to aftercoming head,0,0,0
MAG20,Sikiön sisäkäännös ja ulosveto,MAG,3,01.01.1900,31.12.2030,05.02.2016,Internal version and extraction delivery,0,0,0
MAG96,Muu synnytyksen poikkeavaan tarjontaan liittyvä toimenpide,MAG,3,01.01.1900,31.12.2030,05.02.2016,Other breech delivery,37,0,0
MAH,Muut synnytystoimenpiteet,MA,2,01.01.1900,31.12.2030,19.10.2012,Various procedures relating to delivery,0,0,0
MAH10,Napanuoran takaisin laittaminen,MAH,3,01.01.1900,31.12.2030,05.02.2016,Replacement of prolapsed umbilical cord,0,0,0
MAH20,Sikiön pään asennon korjaus päätarjonnassa,MAH,3,01.01.1900,31.12.2030,05.02.2016,Correction of cephalic malpresentation,0,0,0
MAH30,Sikiön pään puhkaisu synnytyksen aikana,MAH,3,01.01.1900,31.12.2030,05.02.2016,Destructive operation on fetus to assist delivery,0,0,0
MAH41,Lonkkien maksimaalinen fleksio ja/tai suprapubinen painaminen,MAH,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAH42,Alemman käden vapauttamiseen kohdistuvat toimenpiteet,MAH,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAH43,Hartioiden kiertäminen viistoon mittaan,MAH,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAH49,Muut hartiadystokian hoitotoimenpiteet,MAH,3,01.03.2019,31.12.2030,25.03.2019,NA,0,0,0
MAJ,Monisikiöraskauden osittainen keskeyttäminen,MA,2,01.01.1900,31.12.2030,27.11.2016,Reduction of multiple pregnancy,0,0,0
MAA80,Valikoiva raskaudenkeskeytys yhden tai useamman sikiön osalta,MAJ,3,01.01.1998,25.09.2003,12.01.2005,Selective abortion of one or several fetus,0,0,0
MAJ00,Sikiöiden vähentäminen yhdellä,MAJ,3,01.01.2004,31.12.2030,05.02.2016,NA,0,1,0
MAJ10,Sikiöiden vähentäminen usealla,MAJ,3,01.01.2004,31.12.2030,05.02.2016,Reduction of multiple pregnancy by more than one fetus,0,0,0
MAW,Muut raskauden ja synnytyksen aikaiset leikkaukset,MA,2,01.01.1900,31.12.2030,19.10.2012,Other operations in pregnancy and at delivery,0,0,0
MAW96,Muu raskaus- tai synnytystoimenpide,MAW,3,01.01.1900,31.12.2030,05.02.2016,Other operation in pregnancy or at delivery,114,0,0
MAW97,Muu raskaus- tai synnytystoimenpide vatsaontelon tähystyksessä,MAW,3,01.01.1900,31.12.2030,05.02.2016,Other laparoscopic operation in pregnancy,0,0,0
MAW98,Muu raskaus- tai synnytystoimenpide synnytyselinten sisätilan tähystyksessä,MAW,3,01.01.1900,31.12.2030,05.02.2016,Other transluminal endoscopic operation in pregnancy,43,0,0
MA_2,Muut raskauden ja synnytyksen aikaiset diagnostiset toimenpiteet,MA,2,01.01.1900,31.12.2030,27.11.2016,Other diagnostic procedure in pregnancy and at delivery,0,0,0
XMA20,Varhaisraskauden tutkimus,MA_2,3,01.01.1997,31.12.2030,05.02.2016,Early examination of pregnancy,647,13,660
XMA22,Raskauden yleistutkimus,MA_2,3,01.01.1997,31.12.2030,05.02.2016,General examination of pregnant woman,9343,66,9409
MA_3,Muut raskauden ja synnytyksen aikaiset toimenpiteet,MA,2,01.01.1900,31.12.2030,27.11.2016,Other procedures in pregnancy and at delivery,0,0,0
MAX99,Normaalin synnytyksen avustaminen,MA_3,3,01.01.2004,31.12.2030,05.02.2016,Assistance to normal delivery,8465,0,0
MA4D3,Istukan histologinen tutkimus,MA_3,3,01.01.2020,31.12.2030,14.01.2020,NA,0,0,0
TMA00,"Välilihanleikkaus, episiotomia",MA_3,3,01.01.1900,31.12.2030,05.02.2016,Episiotomy,1012,11,1023
MB,Synnytyksen tai raskaudenkeskeytymisen jälkeen tehtävät toimenpiteet,M,1,01.01.1900,31.12.2030,19.10.2012,Procedures after delivery or abortion,0,0,0
MB_,Synnytyksen tai abortin jälkeinen diagnostinen radiologia,MB,2,01.01.1900,31.12.2030,27.11.2016,Diagnostic radiology after delivery or abortion,0,0,0
MB2AA,Kuolleen sikiön tai vastasyntyneen kokovartaloröntgen,MB_,3,01.01.1999,31.12.2015,08.02.2017,Total body X-ray examination of fetus mortus,0,1,0
MB2AD,Kuolleen sikiön tietokonetomografiatutkimus,MB_,3,01.01.2009,31.12.2015,08.02.2017,Total body CT of fetus mortus,0,0,0
MB9AA,Kuolleen sikiön röntgen,MB_,3,01.01.2016,31.12.2030,08.02.2017,NA,0,1,0
MB9AD,Kuolleen sikiön TT,MB_,3,01.01.2016,31.12.2030,08.02.2017,Total body CT of fetus mortus,0,0,0
MB9AG,Kuolleen sikiön magneettitutkimus,MB_,3,01.01.2016,31.12.2030,08.02.2017,NA,0,0,0
MBA,Kohduntyhjennys synnytyksen tai keskenmenon jälkeen,MB,2,01.01.1900,31.12.2030,19.10.2012,Removal of retained products of conception after delivery or abortion,0,0,0
MBA00,Kohduntyhjennys imulla synnytyksen tai keskenmenon jälkeen,MBA,3,01.01.1900,31.12.2012,19.10.2012,Vacuum aspiration from uterus after delivery or abortion,1727,29,1756
MBA03,Kohduntyhjennys kaapimalla synnytyksen tai keskenmenon jälkeen,MBA,3,01.01.1900,31.12.2010,19.10.2012,Curettage of uterus after delivery or abortion,2343,39,2382
MBA04,Kohdun tyhjennys (kaapimalla) synnytyksen jälkeen,MBA,3,01.01.2011,31.12.2030,05.02.2016,Curettage of uterus after delivery,183,23,206
MBA05,Kohdun tyhjennys (kaapimalla) keskenmenon jälkeen,MBA,3,01.01.2011,31.12.2030,05.02.2016,Curettage of uterus after abortion,424,35,459
MBA10,Kohdun ontelon tunnustelu kädellä,MBA,3,01.01.1900,31.12.2030,05.02.2016,Manual exploration of delivered uterus,13,0,0
MBA20,Istukan ulospuristaminen Creden ottein,MBA,3,01.01.1900,31.12.2030,05.02.2016,Expression of placenta,170,1,171
