concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi
4062,Other or imprecisely defined presentation,Condition,ICD8fi,5-digit ICD8fi,NA,66158,1970-01-01,2299-11-03,NA,Muu tai epätarkasti määritelty tarjonta
4063,UNS,Condition,ICD8fi,5-digit ICD8fi,NA,66159,1970-01-01,2299-11-03,NA,Ei tietoa
4064,Occipital presentation,Condition,ICD8fi,5-digit ICD8fi,NA,66180,1970-01-01,2299-11-03,NA,"Pää edellä, niska- tai takaraivotarjonta"
4065,Face and brow presentation,Condition,ICD8fi,5-digit ICD8fi,NA,66181,1970-01-01,2299-11-03,NA,"Pää, edellä, kasvo- tai otsatarjonta"
4066,"Face presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66182,1970-01-01,2299-11-03,NA,Avoin kasvotarjonta
4067,"Brow presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66183,1970-01-01,2299-11-03,NA,Avoin otsatarjonta
4068,"Occipital presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66184,1970-01-01,2299-11-03,NA,Avoin niska- tai takaraivotarjonta
4069,"Cephalic presentation, transverse position",Condition,ICD8fi,5-digit ICD8fi,NA,66185,1970-01-01,2299-11-03,NA,Syvä poikkiasento
4070,Complete or incomplete breech presentation,Condition,ICD8fi,5-digit ICD8fi,NA,66186,1970-01-01,2299-11-03,NA,Perä- tai jalkatarjonta
4071,"Multiple pregnancy, all presentations",Condition,ICD8fi,5-digit ICD8fi,NA,66187,1970-01-01,2299-11-03,NA,Monisynnytyksen kaikki tarjonnat
4072,Other or imprecisely defined presentation,Condition,ICD8fi,5-digit ICD8fi,NA,66188,1970-01-01,2299-11-03,NA,Muu tai epätarkasti määritelty tarjonta
4073,UNS,Condition,ICD8fi,5-digit ICD8fi,NA,66189,1970-01-01,2299-11-03,NA,Ei tietoa
4074,Anaesthetic death in uncomplicated delivery,Condition,ICD8fi,3-digit ICD8fi,NA,662,1970-01-01,2299-11-03,NA,Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana
4075,"Anaesthetic death in uncomplicated delivery, Occipital presentation",Condition,ICD8fi,5-digit ICD8fi,NA,66290,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Pää edellä, niska- tai takaraivotarjonta"
4076,"Anaesthetic death in uncomplicated delivery, Face and brow presentation",Condition,ICD8fi,5-digit ICD8fi,NA,66291,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Pää, edellä, kasvo- tai otsatarjonta"
4077,"Anaesthetic death in uncomplicated delivery, Face presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66292,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Avoin kasvotarjonta"
4078,"Anaesthetic death in uncomplicated delivery, Brow presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66293,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Avoin otsatarjonta"
4079,"Anaesthetic death in uncomplicated delivery, Occipital presentation, posterior position",Condition,ICD8fi,5-digit ICD8fi,NA,66294,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Avoin niska- tai takaraivotarjonta"
4080,"Anaesthetic death in uncomplicated delivery, Cephalic presentation, transverse position",Condition,ICD8fi,5-digit ICD8fi,NA,66295,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Syvä poikkiasento"
4081,"Anaesthetic death in uncomplicated delivery, Complete or incomplete breech presentation",Condition,ICD8fi,5-digit ICD8fi,NA,66296,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Perä- tai jalkatarjonta"
4082,"Anaesthetic death in uncomplicated delivery, Multiple pregnancy, all presentations",Condition,ICD8fi,5-digit ICD8fi,NA,66297,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Monisynnytyksen kaikki tarjonnat"
4083,"Anaesthetic death in uncomplicated delivery, Other or imprecisely defined presentation",Condition,ICD8fi,5-digit ICD8fi,NA,66298,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Muu tai epätarkasti määritelty tarjonta"
4084,"Anaesthetic death in uncomplicated delivery, UNS",Condition,ICD8fi,5-digit ICD8fi,NA,66299,1970-01-01,2299-11-03,NA,"Kuolema tavalliseen synnytykseen liittyvän nukutuksen aikana, Ei tietoa"
4085,Sepsis of childbirth and the puerperium,Condition,ICD8fi,3-digit ICD8fi,NA,670,1970-01-01,2299-11-03,NA,Lapsivuodekuume
4086,"Sepsis of childbirth and the puerperium, Endometritis",Condition,ICD8fi,5-digit ICD8fi,NA,67000,1970-01-01,2299-11-03,NA,"Lapsivuodekuume, Endometritis"
4087,"Sepsis of childbirth and the puerperium, Lymphangitis uteri",Condition,ICD8fi,5-digit ICD8fi,NA,67001,1970-01-01,2299-11-03,NA,"Lapsivuodekuume, Lymphangitis uteri"
4088,"Sepsis of childbirth and the puerperium, Salpingo-oophoritis",Condition,ICD8fi,5-digit ICD8fi,NA,67002,1970-01-01,2299-11-03,NA,"Lapsivuodekuume, Salpingo-oophoritis"
4089,"Sepsis of childbirth and the puerperium, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,67008,1970-01-01,2299-11-03,NA,"Lapsivuodekuume, Alia definita"
4090,"Sepsis of childbirth and the puerperium, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,67009,1970-01-01,2299-11-03,NA,"Lapsivuodekuume, NUD"
4091,Puerperal phlebitis and thrombosis,Condition,ICD8fi,3-digit ICD8fi,NA,671,1970-01-01,2299-11-03,NA,Lapsivuoteisen laskimotulehdus ja -tukos
4092,"Puerperal phlebitis and thrombosis, Thrombophlebitis extremitatis inferioris",Condition,ICD8fi,5-digit ICD8fi,NA,67100,1970-01-01,2299-11-03,NA,"Lapsivuoteisen laskimotulehdus ja -tukos, Thrombophlebitis extremitatis inferioris"
4093,"Puerperal phlebitis and thrombosis, Thrombosis extremitatis inferioris",Condition,ICD8fi,5-digit ICD8fi,NA,67101,1970-01-01,2299-11-03,NA,"Lapsivuoteisen laskimotulehdus ja -tukos, Thrombosis extremitatis inferioris"
4094,"Puerperal phlebitis and thrombosis, Thrombosis pelvis (phlegmasia alba dolens)",Condition,ICD8fi,5-digit ICD8fi,NA,67102,1970-01-01,2299-11-03,NA,"Lapsivuoteisen laskimotulehdus ja -tukos, Thrombosis pelvis (phlegmasia alba dolens)"
4095,"Puerperal phlebitis and thrombosis, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,67108,1970-01-01,2299-11-03,NA,"Lapsivuoteisen laskimotulehdus ja -tukos, Alia definita"
4096,"Puerperal phlebitis and thrombosis, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,67109,1970-01-01,2299-11-03,NA,"Lapsivuoteisen laskimotulehdus ja -tukos, NUD"
4097,Pyrexia of unknown origin during the puerperium,Condition,ICD8fi,3-digit ICD8fi,NA,672,1970-01-01,2299-11-03,NA,Tuntemattomasta syystä lapsivuoteisella esiintyvä kuume
4098,Pyrexia of unknown origin during the puerperium,Condition,ICD8fi,5-digit ICD8fi,NA,67299,1970-01-01,2299-11-03,NA,Tuntemattomasta syystä lapsivuoteisella esiintyvä kuume
4099,Puerperal pulmonary embolism,Condition,ICD8fi,3-digit ICD8fi,NA,673,1970-01-01,2299-11-03,NA,Lapsivuoteisen keuhkoveritulppa
4100,"Puerperal pulmonary embolism, Air embolism",Condition,ICD8fi,5-digit ICD8fi,NA,67300,1970-01-01,2299-11-03,NA,"Lapsivuoteisen keuhkoveritulppa, Ilmatulppa"
4101,"Puerperal pulmonary embolism, Amniotic fluid embolism",Condition,ICD8fi,5-digit ICD8fi,NA,67310,1970-01-01,2299-11-03,NA,"Lapsivuoteisen keuhkoveritulppa, Embolia fluidi amniotici"
4102,"Puerperal pulmonary embolism, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,67398,1970-01-01,2299-11-03,NA,"Lapsivuoteisen keuhkoveritulppa, Alia definita"
4103,"Puerperal pulmonary embolism, Other and unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,67399,1970-01-01,2299-11-03,NA,"Lapsivuoteisen keuhkoveritulppa, NUD"
4104,Cerebral haemorrhage in the puerperium,Condition,ICD8fi,3-digit ICD8fi,NA,674,1970-01-01,2299-11-03,NA,Lapsivuoteisen aivoverenvuoto
4105,Cerebral haemorrhage in the puerperium,Condition,ICD8fi,5-digit ICD8fi,NA,67499,1970-01-01,2299-11-03,NA,Lapsivuoteisen aivoverenvuoto
4106,Puerperal blood dyscrasias,Condition,ICD8fi,3-digit ICD8fi,NA,675,1970-01-01,2299-11-03,NA,Lapsivuoteisen verenhyytymishäiriöt
4107,Puerperal blood dyscrasias,Condition,ICD8fi,5-digit ICD8fi,NA,67599,1970-01-01,2299-11-03,NA,Lapsivuoteisen verenhyytymishäiriöt
4108,Anaemia of the puerperium,Condition,ICD8fi,3-digit ICD8fi,NA,676,1970-01-01,2299-11-03,NA,Lapsivuoteisen vähäverisyys
4109,Anaemia of the puerperium,Condition,ICD8fi,5-digit ICD8fi,NA,67699,1970-01-01,2299-11-03,NA,Lapsivuoteisen vähäverisyys
4110,Other and unspecified complications of the puerperium,Condition,ICD8fi,3-digit ICD8fi,NA,677,1970-01-01,2299-11-03,NA,Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti
4111,"Other and unspecified complications of the puerperium, Sudden death from unknowm cause in the puerperium",Condition,ICD8fi,5-digit ICD8fi,NA,67700,1970-01-01,2299-11-03,NA,"Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti, Mors subita o causa ignota, intra sive post partum"
4112,"Other and unspecified complications of the puerperium, Retentio placentae partialis",Condition,ICD8fi,5-digit ICD8fi,NA,67790,1970-01-01,2299-11-03,NA,"Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti, Retentio placentae partialis"
4113,"Other and unspecified complications of the puerperium, Haemorrhagia tarde (alia)",Condition,ICD8fi,5-digit ICD8fi,NA,67791,1970-01-01,2299-11-03,NA,"Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti, Haemorrhagia tarde (alia)"
4114,"Other and unspecified complications of the puerperium, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,67798,1970-01-01,2299-11-03,NA,"Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti, Alia definita"
4115,"Other and unspecified complications of the puerperium, Other and unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,67799,1970-01-01,2299-11-03,NA,"Muu tai tarkemmin määrittelemätön lapsivuoteisen lisätauti, NUD"
4116,Mastitis and other disorders of lactation,Condition,ICD8fi,3-digit ICD8fi,NA,678,1970-01-01,2299-11-03,NA,Nisätulehdus ja muut imetyshäiriöt
4117,"Mastitis and other disorders of lactation, Lymphangitis mammae",Condition,ICD8fi,5-digit ICD8fi,NA,67800,1970-01-01,2299-11-03,NA,"Nisätulehdus ja muut imetyshäiriöt, Lymphangitis mammae"
4118,"Mastitis and other disorders of lactation, Mastitis",Condition,ICD8fi,5-digit ICD8fi,NA,67801,1970-01-01,2299-11-03,NA,"Nisätulehdus ja muut imetyshäiriöt, Mastitis"
4119,"Mastitis and other disorders of lactation, Abscessus mammae",Condition,ICD8fi,5-digit ICD8fi,NA,67802,1970-01-01,2299-11-03,NA,"Nisätulehdus ja muut imetyshäiriöt, Abscessus mammae"
4120,"Mastitis and other disorders of lactation, Alia definitae",Condition,ICD8fi,5-digit ICD8fi,NA,67808,1970-01-01,2299-11-03,NA,"Nisätulehdus ja muut imetyshäiriöt, Alia definitae"
4121,"Mastitis and other disorders of lactation, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,67809,1970-01-01,2299-11-03,NA,"Nisätulehdus ja muut imetyshäiriöt, NUD"
4122,Boil and carbuncle,Condition,ICD8fi,3-digit ICD8fi,NA,680,1970-01-01,2299-11-03,NA,Paise ja ajospahka
4123,"Boil and carbuncle, Of face",Condition,ICD8fi,5-digit ICD8fi,NA,68000,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Faciei"
4124,"Boil and carbuncle, Of neck",Condition,ICD8fi,5-digit ICD8fi,NA,68010,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Nuchae"
4125,"Boil and carbuncle, Of trunk",Condition,ICD8fi,5-digit ICD8fi,NA,68020,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Trunci"
4126,"Boil and carbuncle, Of upper arm and forearm",Condition,ICD8fi,5-digit ICD8fi,NA,68030,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Brachii sive antebrachii"
4127,"Boil and carbuncle, Of hand",Condition,ICD8fi,5-digit ICD8fi,NA,68040,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Manus"
4128,"Boil and carbuncle, Of buttock",Condition,ICD8fi,5-digit ICD8fi,NA,68050,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Regionis glutealis"
4129,"Boil and carbuncle, Of other parts of lower extremity",Condition,ICD8fi,5-digit ICD8fi,NA,68060,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Extremitatis inferioris, alterius partis"
4130,"Boil and carbuncle, Loco multiplici",Condition,ICD8fi,5-digit ICD8fi,NA,68080,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Useassa paikassa sijaitseva"
4131,"Boil and carbuncle, Alio loco definito",Condition,ICD8fi,5-digit ICD8fi,NA,68088,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, Sisältää pään alueen (kasvoja lukuunottamatta)"
4132,"Boil and carbuncle, Of unspecified site",Condition,ICD8fi,5-digit ICD8fi,NA,68090,1970-01-01,2299-11-03,NA,"Paise ja ajospahka, NUD"
4133,Cellulitis of finger and toe,Condition,ICD8fi,3-digit ICD8fi,NA,681,1970-01-01,2299-11-03,NA,Sormien ja varpaiden sidekudostulehdus (ajotulehdus)
4134,"Cellulitis of finger and toe, Panaritium",Condition,ICD8fi,5-digit ICD8fi,NA,68100,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Panaritium"
4135,"Cellulitis of finger and toe, Paronychia acuta",Condition,ICD8fi,5-digit ICD8fi,NA,68101,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Paronychia acuta"
4136,"Cellulitis of finger and toe, Paronychia chronica",Condition,ICD8fi,5-digit ICD8fi,NA,68102,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Paronychia chronica"
4137,"Cellulitis of finger and toe, Onychia",Condition,ICD8fi,5-digit ICD8fi,NA,68103,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Onychia"
4138,"Cellulitis of finger and toe, Unguis incarnatus infectus",Condition,ICD8fi,5-digit ICD8fi,NA,68104,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Unguis incarnatus infectus"
4139,"Cellulitis of finger and toe, Alio loco definito",Condition,ICD8fi,5-digit ICD8fi,NA,68108,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), Alio loco definito"
4140,"Cellulitis of finger and toe, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,68109,1970-01-01,2299-11-03,NA,"Sormien ja varpaiden sidekudostulehdus (ajotulehdus), NUD"
4141,Other cellulitis and abscess,Condition,ICD8fi,3-digit ICD8fi,NA,682,1970-01-01,2299-11-03,NA,Muut sidekudos tulehdukset ja märkäpesäkkeet
4142,"Other cellulitis and abscess, Of head and neck",Condition,ICD8fi,5-digit ICD8fi,NA,68200,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Capitis et cervicis"
4143,"Other cellulitis and abscess, Of trunk",Condition,ICD8fi,5-digit ICD8fi,NA,68210,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Trunci"
4144,"Other cellulitis and abscess, Of upper arm and forearm",Condition,ICD8fi,5-digit ICD8fi,NA,68220,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Brachii et antebrachii"
4145,"Other cellulitis and abscess, Of hand, except fingers",Condition,ICD8fi,5-digit ICD8fi,NA,68230,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Manus, digitis exceptis"
4146,"Other cellulitis and abscess, Of leg",Condition,ICD8fi,5-digit ICD8fi,NA,68240,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Extremitatis inferioris"
4147,"Other cellulitis and abscess, Of foot, except toes",Condition,ICD8fi,5-digit ICD8fi,NA,68250,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Pedis, digitis exceptis"
4148,"Other cellulitis and abscess, Alio loco sive multiplex",Condition,ICD8fi,5-digit ICD8fi,NA,68298,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, Alio loco sive multiplex"
4149,"Other cellulitis and abscess, Of other, multiple and unspecified sites",Condition,ICD8fi,5-digit ICD8fi,NA,68299,1970-01-01,2299-11-03,NA,"Muut sidekudos tulehdukset ja märkäpesäkkeet, NUD"
4150,Acute lymphadenitis,Condition,ICD8fi,3-digit ICD8fi,NA,683,1970-01-01,2299-11-03,NA,Äkillinen imusolmuketulehdus
4151,"Acute lymphadenitis, Colli",Condition,ICD8fi,5-digit ICD8fi,NA,68300,1970-01-01,2299-11-03,NA,"Äkillinen imusolmuketulehdus, Colli"
4152,"Acute lymphadenitis, Axillae",Condition,ICD8fi,5-digit ICD8fi,NA,68301,1970-01-01,2299-11-03,NA,"Äkillinen imusolmuketulehdus, Axillae"
4153,"Acute lymphadenitis, Inguinis",Condition,ICD8fi,5-digit ICD8fi,NA,68302,1970-01-01,2299-11-03,NA,"Äkillinen imusolmuketulehdus, Inguinis"
4154,"Acute lymphadenitis, Alio loco definito",Condition,ICD8fi,5-digit ICD8fi,NA,68308,1970-01-01,2299-11-03,NA,"Äkillinen imusolmuketulehdus, Alio loco definito"
4155,"Acute lymphadenitis, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,68309,1970-01-01,2299-11-03,NA,"Äkillinen imusolmuketulehdus, NUD"
4156,Impetigo,Condition,ICD8fi,3-digit ICD8fi,NA,684,1970-01-01,2299-11-03,NA,Märkärupi
4157,"Impetigo, Pemphigus neonatorum",Condition,ICD8fi,5-digit ICD8fi,NA,68400,1970-01-01,2299-11-03,NA,"Märkärupi, Impetigo (bullosa, circinata, simplex), Pemphigus neonatorum"
4158,"Impetigo, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,68408,1970-01-01,2299-11-03,NA,"Märkärupi, Impetigo (bullosa, circinata, simplex), Alia definita"
4159,"Impetigo, Unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,68409,1970-01-01,2299-11-03,NA,"Märkärupi, Impetigo (bullosa, circinata, simplex), NUD"
4160,Pilonidal cyst,Condition,ICD8fi,3-digit ICD8fi,NA,685,1970-01-01,2299-11-03,NA,NA
4161,Pilonidal cyst,Condition,ICD8fi,5-digit ICD8fi,NA,68599,1970-01-01,2299-11-03,NA,NA
4162,Other local infections of skin and subcutaneous tissue,Condition,ICD8fi,3-digit ICD8fi,NA,686,1970-01-01,2299-11-03,NA,Muut ihon ja ihonalaiskudoksen paikalliset infektiot
4163,"Other local infections of skin and subcutaneous tissue, Pyoderma",Condition,ICD8fi,5-digit ICD8fi,NA,68600,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Pyoderma atypicum"
4164,"Other local infections of skin and subcutaneous tissue, Granuloma pyogenicum",Condition,ICD8fi,5-digit ICD8fi,NA,68610,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Granuloma pyogenicum"
4165,"Other local infections of skin and subcutaneous tissue, Granuloma telangicctactucum",Condition,ICD8fi,5-digit ICD8fi,NA,68611,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Granuloma telangicctactucum"
4166,"Other local infections of skin and subcutaneous tissue, Ecthyma non gangraenosum",Condition,ICD8fi,5-digit ICD8fi,NA,68690,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Ecthyma non gangraenosum"
4167,"Other local infections of skin and subcutaneous tissue, Ecthyma gangraenosum",Condition,ICD8fi,5-digit ICD8fi,NA,68691,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Ecthyma gangraenosum"
4168,"Other local infections of skin and subcutaneous tissue, Herpes gestationis",Condition,ICD8fi,5-digit ICD8fi,NA,68692,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Herpes gestationis"
4169,"Other local infections of skin and subcutaneous tissue, Pustulosis palmo-plantaris",Condition,ICD8fi,5-digit ICD8fi,NA,68693,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Pustulosis palmo-plantaris"
4170,"Other local infections of skin and subcutaneous tissue, Panniculitis",Condition,ICD8fi,5-digit ICD8fi,NA,68694,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Panniculitis"
4171,"Other local infections of skin and subcutaneous tissue, Acrodermatitis continua maligna Hallopeau",Condition,ICD8fi,5-digit ICD8fi,NA,68695,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Acrodermatitis continua maligna Hallopeau"
4172,"Other local infections of skin and subcutaneous tissue, Acrodermatitis continua benigna",Condition,ICD8fi,5-digit ICD8fi,NA,68696,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Acrodermatitis continua benigna"
4173,"Other local infections of skin and subcutaneous tissue, Aliae definitae",Condition,ICD8fi,5-digit ICD8fi,NA,68698,1970-01-01,2299-11-03,NA,"Muut ihon ja ihonalaiskudoksen paikalliset infektiot, Aliae definitae"
4174,Seborrhoeic dermatitis,Condition,ICD8fi,3-digit ICD8fi,NA,690,1970-01-01,2299-11-03,NA,Taliköhnärohtuma
4175,"Seborrhoeic dermatitis, Pityriasis simplex sive sicca",Condition,ICD8fi,5-digit ICD8fi,NA,69000,1970-01-01,2299-11-03,NA,"Taliköhnärohtuma, Pityriasis simplex sive sicca"
4176,"Seborrhoeic dermatitis, Pityriasis steatodes",Condition,ICD8fi,5-digit ICD8fi,NA,69001,1970-01-01,2299-11-03,NA,"Taliköhnärohtuma, Pityriasis steatodes"
4177,"Seborrhoeic dermatitis, Alia definita",Condition,ICD8fi,5-digit ICD8fi,NA,69008,1970-01-01,2299-11-03,NA,"Taliköhnärohtuma, Alia definita"
