code,name_la,name_fi,name_en,name_se,name_en_source
75124,"Aliae maleformationes congenitae organorum digestionis, Stenosis ano-rectalis cum fistula","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Stenosis ano-rectalis cum fistula","Other congenital anomalies of digestive system, Stenosis ano-rectalis cum fistula",NA,THL
75125,"Aliae maleformationes congenitae organorum digestionis, Stenosis ano-rectalis, fistula non indicata","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Stenosis ano-rectalis, fistula non indicata","Other congenital anomalies of digestive system, Stenosis ano-rectalis, fistula non indicata",NA,THL
75129,"Aliae maleformationes congenitae organorum digestionis, Atresia et stenosis ano-rectalis NUD","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Atresia et stenosis ano-rectalis NUD","Other congenital anomalies of digestive system, Atresia et stenosis ano-rectalis NUD",NA,THL
75130,"Aliae maleformationes congenitae organorum digestionis, Megacolon","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Megacolon","Other congenital anomalies of digestive system, Megacolon",NA,THL
75139,"Aliae maleformationes congenitae organorum digestionis, Morbus Hirschsprung NUD","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Morbus Hirschsprung NUD","Other congenital anomalies of digestive system, Morbus Hirschsprung NUD",NA,THL
75140,"Aliae maleformationes congenitae organorum digestionis, Malerotatio intestini (mesenterium commune)","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Malerotatio intestini (mesenterium commune)","Other congenital anomalies of digestive system, Other anomalies of intestine",NA,THL
75150,"Aliae maleformationes congenitae organorum digestionis, Atresia coli","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Atresia coli","Other congenital anomalies of digestive system, Atresia coli",NA,THL
75151,"Aliae maleformationes congenitae organorum digestionis, Microcolon","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Microcolon","Other congenital anomalies of digestive system, Microcolon",NA,THL
75152,"Aliae maleformationes congenitae organorum digestionis, Cloaca persistens","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Cloaca persistens","Other congenital anomalies of digestive system, Cloaca persistens",NA,THL
75158,"Aliae maleformationes congenitae organorum digestionis, Maleformatio intestiini alia","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Maleformatio intestiini alia","Other congenital anomalies of digestive system, Maleformatio intestiini alia",NA,THL
75160,"Aliae maleformationes congenitae organorum digestionis, Aplasia congenita vesicae felleae","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Aplasia congenita vesicae felleae","Other congenital anomalies of digestive system, Aplasia congenita vesicae felleae",NA,THL
75161,"Aliae maleformationes congenitae organorum digestionis, Aplasia, atresia et stenosis ductus biliaris externi","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Aplasia, atresia et stenosis ductus biliaris externi","Other congenital anomalies of digestive system, Aplasia, atresia et stenosis ductus biliaris externi",NA,THL
75162,"Aliae maleformationes congenitae organorum digestionis, Aplasia, atresia et stenosis ductus biliaris interni","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Aplasia, atresia et stenosis ductus biliaris interni","Other congenital anomalies of digestive system, Aplasia, atresia et stenosis ductus biliaris interni",NA,THL
75163,"Aliae maleformationes congenitae organorum digestionis, Maleformationes hepatis","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Maleformationes hepatis","Other congenital anomalies of digestive system, Maleformationes hepatis",NA,THL
75169,"Aliae maleformationes congenitae organorum digestionis, Maleformationes hepatis, vesicae felleae et ductus biliaris aliae sive NUD","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Maleformationes hepatis, vesicae felleae et ductus biliaris aliae sive NUD","Other congenital anomalies of digestive system, Maleformationes hepatis, vesicae felleae et ductus biliaris aliae sive NUD",NA,THL
75170,"Aliae maleformationes congenitae organorum digestionis, Pancreas annulare","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Pancreas annulare","Other congenital anomalies of digestive system, Pancreas annulare",NA,THL
75178,"Aliae maleformationes congenitae organorum digestionis, Maleformationes pancreatis aliae","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Maleformationes pancreatis aliae","Other congenital anomalies of digestive system, Maleformationes pancreatis aliae",NA,THL
75179,"Aliae maleformationes congenitae organorum digestionis, Maleformationes pancreatis NUD","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Maleformationes pancreatis NUD","Other congenital anomalies of digestive system, Maleformationes pancreatis NUD",NA,THL
75180,"Aliae maleformationes congenitae organorum digestionis, Omphalocele","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Omphalocele","Other congenital anomalies of digestive system, Omphalocele",NA,THL
75181,"Aliae maleformationes congenitae organorum digestionis, Hernia diaphragmatica","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Hernia diaphragmatica","Other congenital anomalies of digestive system, Hernia diaphragmatica",NA,THL
75188,"Aliae maleformationes congenitae organorum digestionis, Aliae definitae","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, Aliae definitae","Other congenital anomalies of digestive system, Aliae definitae",NA,THL
75189,"Aliae maleformationes congenitae organorum digestionis, NUD","Ruuamsulatuselinten muut synnynnäiset epämuodostumat, NUD","Other congenital anomalies of digestive system, Unspecified",NA,THL
752,Maleformationes congenitae organorum genitalium,Sukuelinten synnynnäiset epämuodostumat,Congenital anomalies of genital organs,Medfödda missbildningar i genitalorganen,THL
75200,"Maleformationes congenitae organorum genitalium, Hermaphroditismus verus","Sukuelinten synnynnäiset epämuodostumat, Hermaphroditismus verus","Congenital anomalies of genital organs, Hermaphroditismus verus",NA,THL
75208,"Maleformationes congenitae organorum genitalium, Sexus indeterminati alii casus (pseudo-hermaphroditismo excepto)","Sukuelinten synnynnäiset epämuodostumat, Sexus indeterminati alii casus (pseudo-hermaphroditismo excepto)","Congenital anomalies of genital organs, Sexus indeterminati alii casus (pseudo-hermaphroditismo excepto)",NA,THL
75210,"Maleformationes congenitae organorum genitalium, Retentio testis, cryptorehismus, ectopia testis","Sukuelinten synnynnäiset epämuodostumat, Retentio testis, cryptorehismus, ectopia testis","Congenital anomalies of genital organs, Undescended testicle",NA,THL
75220,"Maleformationes congenitae organorum genitalium, Hypospadia glandis","Sukuelinten synnynnäiset epämuodostumat, Hypospadia glandis","Congenital anomalies of genital organs, Hypospadia glandis",NA,THL
75221,"Maleformationes congenitae organorum genitalium, Hypospadia scrotalis","Sukuelinten synnynnäiset epämuodostumat, Hypospadia scrotalis","Congenital anomalies of genital organs, Hypospadia scrotalis",NA,THL
75222,"Maleformationes congenitae organorum genitalium, Hypospadia totalis","Sukuelinten synnynnäiset epämuodostumat, Hypospadia totalis","Congenital anomalies of genital organs, Hypospadia totalis",NA,THL
75229,"Maleformationes congenitae organorum genitalium, Hypospadia alia sive NUD","Sukuelinten synnynnäiset epämuodostumat, Hypospadia alia sive NUD","Congenital anomalies of genital organs, Hypospadia alia sive NUD",NA,THL
75230,"Maleformationes congenitae organorum genitalium, Epispadia","Sukuelinten synnynnäiset epämuodostumat, Epispadia","Congenital anomalies of genital organs, Epispadias",NA,THL
75240,"Maleformationes congenitae organorum genitalium, Hydrocele","Sukuelinten synnynnäiset epämuodostumat, Hydrocele","Congenital anomalies of genital organs, Congenital hydrocele",NA,THL
75250,"Maleformationes congenitae organorum genitalium, Uterus subseptus unicollis et uterus septus","Sukuelinten synnynnäiset epämuodostumat, Uterus subseptus unicollis et uterus septus","Congenital anomalies of genital organs, Uterus subseptus unicollis et uterus septus",NA,THL
75251,"Maleformationes congenitae organorum genitalium, Uterus bicornis et uterus arcuatus","Sukuelinten synnynnäiset epämuodostumat, Uterus bicornis et uterus arcuatus","Congenital anomalies of genital organs, Uterus bicornis et uterus arcuatus",NA,THL
75252,"Maleformationes congenitae organorum genitalium, Uterus unicornis","Sukuelinten synnynnäiset epämuodostumat, Yksisarvinen kohtu","Congenital anomalies of genital organs, Uterus unicornis","Medfödda missbildningar i genitalorganen, Rudimentärt uterushorn",THL
75253,"Maleformationes congenitae organorum genitalium, Uterus didelphys","Sukuelinten synnynnäiset epämuodostumat, Uterus didelphys","Congenital anomalies of genital organs, Uterus didelphys",NA,THL
75254,"Maleformationes congenitae organorum genitalium, Atresia cervicis","Sukuelinten synnynnäiset epämuodostumat, Atresia cervicis","Congenital anomalies of genital organs, Atresia cervicis",NA,THL
75255,"Maleformationes congenitae organorum genitalium, Agenesis tubae Fallopii et agenesis uteri","Sukuelinten synnynnäiset epämuodostumat, Agenesis tubae Fallopii et agenesis uteri","Congenital anomalies of genital organs, Agenesis tubae Fallopii et agenesis uteri",NA,THL
75256,"Maleformationes congenitae organorum genitalium, Agenesis sive dysgenesis ovarii","Sukuelinten synnynnäiset epämuodostumat, Agenesis sive dysgenesis ovarii","Congenital anomalies of genital organs, Agenesis sive dysgenesis ovarii",NA,THL
75259,"Maleformationes congenitae organorum genitalium, Maleformationes ovarii, tubae Fallopii et uteri NUD","Sukuelinten synnynnäiset epämuodostumat, Maleformationes ovarii, tubae Fallopii et uteri NUD","Congenital anomalies of genital organs, Maleformationes ovarii, tubae Fallopii et uteri NUD",NA,THL
75260,"Maleformationes congenitae organorum genitalium, Atresia vaginae","Sukuelinten synnynnäiset epämuodostumat, Atresia vaginae","Congenital anomalies of genital organs, Atresia vaginae",NA,THL
75261,"Maleformationes congenitae organorum genitalium, Hymen imperforatus","Sukuelinten synnynnäiset epämuodostumat, Hymen imperforatus","Congenital anomalies of genital organs, Hymen imperforatus",NA,THL
75262,"Maleformationes congenitae organorum genitalium, Vagina septa et vagina duplex (utero didelphye excepto)","Sukuelinten synnynnäiset epämuodostumat, Vagina septa et vagina duplex (utero didelphye excepto)","Congenital anomalies of genital organs, Vagina septa et vagina duplex (utero didelphye excepto)",NA,THL
75269,"Maleformationes congenitae organorum genitalium, Maleformationes vaginae et organorum genitalium externorum feminae NUD","Sukuelinten synnynnäiset epämuodostumat, Maleformationes vaginae et organorum genitalium externorum feminae NUD","Congenital anomalies of genital organs, Maleformationes vaginae et organorum genitalium externorum feminae NUD",NA,THL
75270,"Maleformationes congenitae organorum genitalium, Syndroma Morris","Sukuelinten synnynnäiset epämuodostumat, Syndroma Morris","Congenital anomalies of genital organs, Syndroma Morris",NA,THL
75271,"Maleformationes congenitae organorum genitalium, Pseudihermaphroditismus masculinus alius","Sukuelinten synnynnäiset epämuodostumat, Pseudihermaphroditismus masculinus alius","Congenital anomalies of genital organs, Pseudihermaphroditismus masculinus alius",NA,THL
75272,"Maleformationes congenitae organorum genitalium, Pseudihermaphroditismus femininus (syndroma adreno-genitali excepta)","Sukuelinten synnynnäiset epämuodostumat, Pseudihermaphroditismus femininus (syndroma adreno-genitali excepta)","Congenital anomalies of genital organs, Pseudihermaphroditismus femininus (syndroma adreno-genitali excepta)",NA,THL
75288,"Maleformationes congenitae organorum genitalium, Aliae definitae","Sukuelinten synnynnäiset epämuodostumat, Aliae definitae","Congenital anomalies of genital organs, Other specified anomalies of genital organs",NA,THL
75299,"Maleformationes congenitae organorum genitalium, NUD","Sukuelinten synnynnäiset epämuodostumat, NUD","Congenital anomalies of genital organs, Unspecified anomalies of genital organs",NA,THL
753,Maleformationes congenitae organorum urinariorum,Virtsaelinten synnynnäiset epämuodostumat,Congenital anomalies of urinary system,Medfödda missbildningar i urinorganem,THL
75300,"Maleformationes congenitae organorum urinariorum, Agenesis renis bilateralis","Virtsaelinten synnynnäiset epämuodostumat, Agenesis renis bilateralis","Congenital anomalies of urinary system, Agenesis renis bilateralis",NA,THL
75301,"Maleformationes congenitae organorum urinariorum, Agenesis renis unilateralis","Virtsaelinten synnynnäiset epämuodostumat, Agenesis renis unilateralis","Congenital anomalies of urinary system, Agenesis renis unilateralis",NA,THL
75302,"Maleformationes congenitae organorum urinariorum, Hypoplasia et dysplasia renis","Virtsaelinten synnynnäiset epämuodostumat, Hypoplasia et dysplasia renis","Congenital anomalies of urinary system, Hypoplasia et dysplasia renis",NA,THL
75310,"Maleformationes congenitae organorum urinariorum, Ren polycysticus bilateralis","Virtsaelinten synnynnäiset epämuodostumat, Ren polycysticus bilateralis","Congenital anomalies of urinary system, Ren polycysticus bilateralis",NA,THL
75311,"Maleformationes congenitae organorum urinariorum, Ren polycysticus unilateralis","Virtsaelinten synnynnäiset epämuodostumat, Ren polycysticus unilateralis","Congenital anomalies of urinary system, Ren polycysticus unilateralis",NA,THL
75319,"Maleformationes congenitae organorum urinariorum, Ren cysticus alius sive NUD","Virtsaelinten synnynnäiset epämuodostumat, Ren cysticus alius sive NUD","Congenital anomalies of urinary system, Ren cysticus alius sive NUD",NA,THL
75320,"Maleformationes congenitae organorum urinariorum, Ureterocele","Virtsaelinten synnynnäiset epämuodostumat, Ureterocele","Congenital anomalies of urinary system, Ureterocele",NA,THL
75321,"Maleformationes congenitae organorum urinariorum, Defectus obstructivus ureteris alias","Virtsaelinten synnynnäiset epämuodostumat, Defectus obstructivus ureteris alias","Congenital anomalies of urinary system, Defectus obstructivus ureteris alias",NA,THL
