Code	DF6_Freq	Latin	Finnish	Swedish	English	Uncertain_language	Needs_LAT_trans	Finnish_requires_review	Needs_FIN_trans	English_requires_review	needs_ENG_trans	Comments
570-577	0	MORBI HEPATIS, VIARUM BILIFERARUM ET PANCREATIS 	Maksan, sappiteiden ja haiman sairaudet	Leverns, gallvägarnas och bukspottkörtelns sjukdomar	Diseases of liver, gallbladder and pancreas		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
570	0	Necrosis hepatis, acuta et subacuta	Äkillinen ja puoliäkillinen maksakuolio	Akut och subakut levernekros	Acute and subacute necrosis of liver		0	0	0	0	0	
	NA						0	0	0	0	0	
57000	6	Necrosis hepatis, acuta et subacuta, Hepatitis acuta degenerativa	Äkillinen ja puoliäkillinen maksakuolio, Hepatitis acuta degenerativa		Acute and subacute necrosis of liver, Hepatitis acuta degenerativa		0	1	0	1	0	
57001	3	Necrosis hepatis, acuta et subacuta, Hepatitis subacuta degenerativa	Äkillinen ja puoliäkillinen maksakuolio, Hepatitis subacuta degenerativa		Acute and subacute necrosis of liver, Hepatitis subacuta degenerativa		0	1	0	1	0	
57002	0	Necrosis hepatis, acuta et subacuta, Atrophia acuta flava hepatis	Äkillinen ja puoliäkillinen maksakuolio, Atrophia acuta flava hepatis		Acute and subacute necrosis of liver, Atrophia acuta flava hepatis		0	1	0	1	0	
57008	19	Necrosis hepatis, acuta et subacuta, Alii definiti	Äkillinen ja puoliäkillinen maksakuolio, Alii definiti		Acute and subacute necrosis of liver, Alii definiti		0	1	0	1	0	
57009	41	Necrosis hepatis, acuta et subacuta, NUD	Äkillinen ja puoliäkillinen maksakuolio, NUD		Acute and subacute necrosis of liver, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
571	0	Cirrhosis hepatis	Maksankovettuma	Levercirros	Cirrhosis of liver		0	0	0	0	0	
	NA						0	0	0	0	0	
57100	34	Cirrhosis hepatis, Cirrhosis cum alcoholismo	Maksankovettuma, Cirrhosis cum alcoholismo		Cirrhosis of liver, Cirrhosis cum alcoholismo		0	1	0	1	0	
57101	49	Cirrhosis hepatis, Degeneratio hepatica adiposa alcoholica	Maksankovettuma, Degeneratio hepatica adiposa alcoholica		Cirrhosis of liver, Degeneratio hepatica adiposa alcoholica		0	1	0	1	0	
57190	15	Cirrhosis hepatis cum hypertensio venae portae (Banti), alcoholismo non indicato	Maksankovettuma, Cirrhosis hepatis cum hypertensio venae portae (Banti), alcoholismo non indicato		Cirrhosis of liver, cum hypertensio venae portae (Banti), alcoholismo non indicato		0	1	0	1	0	
57198	37	Cirrhosis hepatis, Alia definita, alcoholismo non indicato	Maksankovettuma, Alia definita, alcoholismo non indicato		Cirrhosis of liver, Alia definita, alcoholismo non indicato		0	1	0	1	0	
57199	29	Cirrhosis hepatis, rhosis cum alcoholismo	Maksankovettuma, rhosis cum alcoholismo		Cirrhosis of liver, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
572	0	Hepatitis purulenta et abscessus hepatis	Märkäinen maksatulehdus, maksapaise	Varig hepatit, leverabscess	Suppurative hepatitis and liver abscess		0	0	0	0	0	
	NA						0	0	0	0	0	
57299	6	Hepatitis purulenta et abscessus hepatis	Märkäinen maksatulehdus, maksapaise	Varig hepatit, leverabscess	Suppurative hepatitis and liver abscess		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
573	0	Alii morbi hepatis	Muut maksasairaudet	Andra leversjukdomar	Other diseases of liver		0	0	0	0	0	
	NA						0	0	0	0	0	
57300	178	Alii morbi hepatis, Hepatitis NUD	Muut maksasairaudet, Hepatitis NUD		Other diseases of liver, Hepatitis NUD		0	1	0	1	0	
57301	46	Alii morbi hepatis, Degeneratio hepatica NUD	Muut maksasairaudet, Degeneratio hepatica NUD		Other diseases of liver, Degeneratio hepatica NUD		0	1	0	1	0	
57302	1	Alii morbi hepatis, Coma hepaticum non alibi classificabili	Muut maksasairaudet, Coma hepaticum non alibi classificabili		Other diseases of liver, Coma hepaticum non alibi classificabili		0	1	0	1	0	
57303	7	Alii morbi hepatis, Stasis hepatis non alibi classificabilis	Muut maksasairaudet, Stasis hepatis non alibi classificabilis		Other diseases of liver, Stasis hepatis non alibi classificabilis		0	1	0	1	0	
57308	105	Alii morbi hepatis, Alii definiti	Muut maksasairaudet, Alii definiti		Other diseases of liver, Alii definiti		0	1	0	1	0	
57309	233	Alii morbi hepatis, NUD	Muut maksasairaudet, NUD		Other diseases of liver, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
574	0	Cholelithiasis	Sappikivitauti	Gallstenssjukdom	Cholelithiasis		0	0	0	0	0	
	NA						0	0	0	0	0	
57400	466	Cholelithiasis, Cum cholecystitide acuta	Sappikivitauti, Cum cholecystitide acuta		Cholelithiasis, Cum cholecystitide acuta		0	1	0	1	0	
57401	1080	Cholelithiasis, Cum cholecystitide chronica	Sappikivitauti, Cum cholecystitide chronica		Cholelithiasis, Cum cholecystitide chronica		0	1	0	1	0	
57402	110	Cholelithiasis, Cum cholecystitide et choledocholithiasi	Sappikivitauti, Cum cholecystitide et choledocholithiasi		Cholelithiasis, Cum cholecystitide et choledocholithiasi		0	1	0	1	0	
57403	193	Cholelithiasis, Choledocholithiasis	Sappikivitauti, Choledocholithiasis		Cholelithiasis, Choledocholithiasis		0	1	0	1	0	
57405	53	Cholelithiasis, Choledocholithiasis suspecta	Sappikivitauti, Choledocholithiasis suspecta		Cholelithiasis, Choledocholithiasis suspecta		0	1	0	1	0	
57406	12	Cholelithiasis, Cum cholangitide	Sappikivitauti, Cum cholangitide		Cholelithiasis, Cum cholangitide		0	1	0	1	0	
57408	917	Cholelithiasis, Alia definita	Sappikivitauti, Alia definita		Cholelithiasis, Alia definita		0	1	0	1	0	
57409	1546	Cholelithiasis, NUD	Sappikivitauti, NUD		Cholelithiasis, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
575	0	Cholecystitis et cholangitis, calculo non indicato	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa	Kolecystit och kolangit utan uppgift om gallsten	Cholecystitis and cholangitis, without mention of calculus		0	0	0	0	0	
	NA						0	0	0	0	0	
57500	313	Cholecystitis et cholangitis, calculo non indicato, Cholecystitis acuta	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Cholecystitis acuta		Cholecystitis and cholangitis, without mention of calculus, Cholecystitis acuta		0	1	0	1	0	
57501	81	Cholecystitis et cholangitis, calculo non indicato, Cholecystitis chronica	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Cholecystitis chronica		Cholecystitis and cholangitis, without mention of calculus, Cholecystitis chronica		0	1	0	1	0	
57502	15	Cholecystitis et cholangitis, calculo non indicato, Empyema vesicae fellae	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Empyema vesicae fellae		Cholecystitis and cholangitis, without mention of calculus, Empyema vesicae fellae		0	1	0	1	0	
57503	45	Cholecystitis et cholangitis, calculo non indicato, Cholecystitis alia sive NUD	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Cholecystitis alia sive NUD		Cholecystitis and cholangitis, without mention of calculus, Cholecystitis alia sive NUD		0	1	0	1	0	
57504	4	Cholecystitis et cholangitis, calculo non indicato, Choledochitis	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Choledochitis		Cholecystitis and cholangitis, without mention of calculus, Choledochitis		0	1	0	1	0	
57505	32	Cholecystitis et cholangitis, calculo non indicato, Cholangitis alia sive NUD	Sappirakontulehdus ja sappitiehyttulehdus, sappikivistä ei ole tietoa, Cholangitis alia sive NUD		Cholecystitis and cholangitis, without mention of calculus, Cholangitis alia sive NUD		0	1	0	1	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
576	0	Alii morbi viarum biliferarum	Muut sappiteiden taudit	Andra sjukdomar i gallvägarna	Other diseases of gallbladder and biliary		0	0	0	0	0	
	NA						0	0	0	0	0	
57600	235	Alii morbi viarum biliferarum, Cholesterosis vesicae felleae	Muut sappiteiden taudit, Cholesterosis vesicae felleae		Other diseases of gallbladder and biliary, Cholesterosis vesicae felleae		0	1	0	1	0	
57601	8	Alii morbi viarum biliferarum, Spasmus sphincteris Oddi (cum actasia viarum)	Muut sappiteiden taudit, Spasmus sphincteris Oddi (cum actasia viarum)		Other diseases of gallbladder and biliary, Spasmus sphincteris Oddi (cum actasia viarum)		0	1	0	1	0	
57602	2	Alii morbi viarum biliferarum, Ruptura vesicae felleae	Muut sappiteiden taudit, Ruptura vesicae felleae		Other diseases of gallbladder and biliary, Ruptura vesicae felleae		0	1	0	1	0	
57603	2	Alii morbi viarum biliferarum, Ruptura viarum biliferarum	Muut sappiteiden taudit, Ruptura viarum biliferarum		Other diseases of gallbladder and biliary, Ruptura viarum biliferarum		0	1	0	1	0	
57604	1	Alii morbi viarum biliferarum, Fistula vesicae felleae	Muut sappiteiden taudit, Fistula vesicae felleae		Other diseases of gallbladder and biliary, Fistula vesicae felleae		0	1	0	1	0	
57605	0	Alii morbi viarum biliferarum, Fistula viarum biliferarum	Muut sappiteiden taudit, Fistula viarum biliferarum		Other diseases of gallbladder and biliary, Fistula viarum biliferarum		0	1	0	1	0	
57606	12	Alii morbi viarum biliferarum, Stenosis viarum biliferarum	Muut sappiteiden taudit, Stenosis viarum biliferarum		Other diseases of gallbladder and biliary, Stenosis viarum biliferarum		0	1	0	1	0	
57607	12	Alii morbi viarum biliferarum, Occlusio NUD viarum biliferarum	Muut sappiteiden taudit, Occlusio NUD viarum biliferarum		Other diseases of gallbladder and biliary, Occlusio NUD viarum biliferarum		0	1	0	1	0	
57608	85	Alii morbi viarum biliferarum, Dyskinesia viarum biliferarum	Muut sappiteiden taudit, Dyskinesia viarum biliferarum		Other diseases of gallbladder and biliary, Dyskinesia viarum biliferarum		0	1	0	1	0	
57609	190	Alii morbi viarum biliferarum, Alii definiti sive NUD	Muut sappiteiden taudit, Alii definiti sive NUD		Other diseases of gallbladder and biliary, Alii definiti sive NUD		0	1	0	1	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
577	0	Morbi pancreatis	Haiman sairaudet	Bukspottkörtelns sjukdomar	Diseases of pancreas		0	0	0	0	0	
	NA						0	0	0	0	0	
57700	34	Morbi pancreatis, Pancreatitis acuta haemorrhagica	Haiman sairaudet, Pancreatitis acuta haemorrhagica		Diseases of pancreas, Pancreatitis acuta haemorrhagica		0	1	0	1	0	
57701	26	Morbi pancreatis, Pancreatitis acuta cum abscessu	Haiman sairaudet, Pancreatitis acuta cum abscessu		Diseases of pancreas, Pancreatitis acuta cum abscessu		0	1	0	1	0	
57702	2	Morbi pancreatis, Necrosis acuta pancreatis	Haiman sairaudet, Necrosis acuta pancreatis		Diseases of pancreas, Necrosis acuta pancreatis		0	1	0	1	0	
57708	331	Morbi pancreatis, Pancreatitis acuta alia	Haiman sairaudet, Pancreatitis acuta alia		Diseases of pancreas, Pancreatitis acuta alia		0	1	0	1	0	
57709	378	Morbi pancreatis, Pancreatitis NUD	Haiman sairaudet, Pancreatitis NUD		Diseases of pancreas, Pancreatitis NUD		0	1	0	1	0	
57710	50	Morbi pancreatis, Pancreatitis chronica recidivans	Haiman sairaudet, Pancreatitis chronica recidivans		Diseases of pancreas, Pancreatitis chronica recidivans		0	1	0	1	0	
57719	39	Morbi pancreatis, Pancreatitis chronica NUD	Haiman sairaudet, Pancreatitis chronica NUD		Diseases of pancreas, Pancreatitis chronica NUD		0	1	0	1	0	
57790	2	Morbi pancreatis, Calculus pancreatis	Haiman sairaudet, Calculus pancreatis		Diseases of pancreas, Calculus pancreatis		0	1	0	1	0	
57791	2	Morbi pancreatis, Cirrhosis pancreatis	Haiman sairaudet, Cirrhosis pancreatis		Diseases of pancreas, Cirrhosis pancreatis		0	1	0	1	0	
57792	26	Morbi pancreatis, Cysta pancreatis	Haiman sairaudet, Cysta pancreatis		Diseases of pancreas, Cysta pancreatis		0	1	0	1	0	
57793	0	Morbi pancreatis, Necrosis telae adiposae pancreatis	Haiman sairaudet, Necrosis telae adiposae pancreatis		Diseases of pancreas, Necrosis telae adiposae pancreatis		0	1	0	1	0	
57798	25	Morbi pancreatis, Alii definiti	Haiman sairaudet, Alii definiti		Diseases of pancreas, Alii definiti		0	1	0	1	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
580-629	0	X.  Morbi organorum uro-genitalium	X. Virtsa- ja sukuelinten taudit	X. Uro-genitalorganens sjukdomar			0	0	0	1	1	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
580-584	0	NEPHRITIS ET NEPHROSIS 	Munuaistulehdus ja rappiomunuaistauti	Nefrit och nefros	Nephritis and nephrosis		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
580	0	Nephritis acuta	Äkillinen munuaistulehdus	Akut nefrit	Acute nephritis		0	0	0	0	0	
	NA						0	0	0	0	0	
58099	257	Nephritis acuta	Äkillinen munuaistulehdus	Akut nefrit	Acute nephritis		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
581	0	Nephrosis	Rappiomunuaistauti, nefroottinen oireyhtymä, puoliäkillinen munuaistulehdus	Nefros, nefrotiskt syndrom, subakut nefrit	Nephrotic syndrome		0	0	0	0	0	
	NA						0	0	0	0	0	
58199	306	Nephrosis	Rappiomunuaistauti, nefroottinen oireyhtymä, puoliäkillinen munuaistulehdus	Nefros, nefrotiskt syndrom, subakut nefrit	Nephrotic syndrome		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
582	0	Nephritis chronica	Krooninen munuaistulehdus	Kronisk nefrit	Chronic nephritis		0	0	0	0	0	
	NA						0	0	0	0	0	
58200	210	Nephritis chronica, Cum uraemia	Krooninen munuaistulehdus, Cum uraemia		Chronic nephritis, Cum uraemia		0	1	0	1	0	
58209	218	Nephritis chronica, NUD	Krooninen munuaistulehdus, NUD		Chronic nephritis, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
583	0	Nephritis NUD	Tarkemmin määrittelemätön munuaistulehdus	Nefrit UNS	Nephritis, unqualified		0	0	0	0	0	
	NA						0	0	0	0	0	
58399	206	Nephritis NUD	Tarkemmin määrittelemätön munuaistulehdus	Nefrit UNS	Nephritis, unqualified		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
584	0	Sclerosis renalis NUD	Tarkemmin määrittelemätön munuaiskutistuma	Njurskleros UNS	Renal sclerosis, unqualified		0	0	0	0	0	
	NA						0	0	0	0	0	
58499	6	Sclerosis renalis NUD	Tarkemmin määrittelemätön munuaiskutistuma	Njurskleros UNS	Renal sclerosis, unqualified		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
590-599	0	ALII MORBI SYSTEMATIS URINARII 	Muut virtsaelinten taudit	Andra sjukdomar i urinorganen	Other diseases of urinary system		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
590	0	Infectio renis	Munuaisen tartuntataudit	Njurinfektion	Infections of kidney		0	0	0	0	0	
	NA						0	0	0	0	0	
59000	613	Infectio renis, Pyelonephritis chronica	Munuaisen tartuntataudit, Pyelonephritis chronica		Infections of kidney, Pyelonephritis chronica		0	1	0	1	0	
59001	29	Infectio renis, Pyelonephrosis chronica	Munuaisen tartuntataudit, Pyelonephrosis chronica		Infections of kidney, Pyelonephrosis chronica		0	1	0	1	0	
59002	9	Infectio renis, Hydropyonephrosis chronica	Munuaisen tartuntataudit, Hydropyonephrosis chronica		Infections of kidney, Hydropyonephrosis chronica		0	1	0	1	0	
59010	1866	Infectio renis, Pyelonephritis 	Munuaisen tartuntataudit, Pyelonephritis		Infections of kidney, Pyelonephritis		0	1	0	1	0	
59011	76	Infectio renis, Pyelitis	Munuaisen tartuntataudit, Pyelitis		Infections of kidney, Pyelitis		0	1	0	1	0	
59012	273	Infectio renis, Pyelocystitis	Munuaisen tartuntataudit, Pyelocystitis		Infections of kidney, Pyelocystitis		0	1	0	1	0	
59013	9	Infectio renis, Hydropyonephrosis   	Munuaisen tartuntataudit, Hydropyonephrosis		Infections of kidney, Hydropyonephrosis		0	1	0	1	0	
59020	11	Infectio renis, Abscessus renalis et perirenalis	Munuaisen tartuntataudit, Abscessus renalis et perirenalis		Infections of kidney, Abscess of kidney and perirenal tissue		0	1	0	0	0	
59098	122	Infectio renis, Alia definita	Munuaisen tartuntataudit, Alia definita		Infections of kidney, Alia definita		0	1	0	1	0	
59099	248	Infectio renis, NUD	Munuaisen tartuntataudit, NUD		Infections of kidney, Other		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
591	0	Hydronephrosis	Vesimunuainen	Hydronefros	Hydronephrosis		0	0	0	0	0	
	NA						0	0	0	0	0	
59199	165	Hydronephrosis	Vesimunuainen	Hydronefros	Hydronephrosis		0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
592	0	Calculus renis et ureteris	Munuaiskivi ja virtsanjohdinkivi	Njursten och uretärsten	Calculus of kidney and ureter		0	0	0	0	0	
	NA						0	0	0	0	0	
59200	36	Calculus renis et ureteris, Nephrocalcinosis	Munuaiskivi ja virtsanjohdinkivi, Lukuisat pienet kivettymät munuaiskudoksessa	Njursten och uretärsten, Utbredda små konkrement i njurvävnad	Calculus of kidney and ureter, Nephrocalcinosis		0	0	0	1	0	
59201	122	Calculus renis et ureteris, Calculus renis	Munuaiskivi ja virtsanjohdinkivi, Calculus renis		Calculus of kidney and ureter, Calculus renis		0	1	0	1	0	
59203	1245	Calculus renis et ureteris, Calculus ureteris	Munuaiskivi ja virtsanjohdinkivi, Calculus ureteris		Calculus of kidney and ureter, Calculus ureteris		0	1	0	1	0	
59204	8	Calculus renis et ureteris, Pyelonephritis calculosa	Munuaiskivi ja virtsanjohdinkivi, Pyelonephritis calculosa		Calculus of kidney and ureter, Pyelonephritis calculosa		0	1	0	1	0	
59205	3	Calculus renis et ureteris, Pyonephrosis calculosa	Munuaiskivi ja virtsanjohdinkivi, Pyonephrosis calculosa		Calculus of kidney and ureter, Pyonephrosis calculosa		0	1	0	1	0	
59208	35	Calculus renis et ureteris, Alius definitus	Munuaiskivi ja virtsanjohdinkivi, Alius definitus		Calculus of kidney and ureter, Alius definitus		0	1	0	1	0	
59209	103	Calculus renis et ureteris, NUD	Munuaiskivi ja virtsanjohdinkivi, NUD		Calculus of kidney and ureter, Unspecified		0	1	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
593	0	Morbi renis et ureteris alii	Muut munuaisen ja virtsanjohtimen taudit	Andra sjukdomar i njure och uretär	Other diseases of kidney and ureter		0	0	0	0	0	
	NA						0	0	0	0	0	
59300	16	Morbi renis et ureteris alii, Rachitis renalis, nanosomia renalis	Muut munuaisen ja virtsanjohtimen taudit, Rachitis renalis, nanosomia renalis		Other diseases of kidney and ureter, Renal dwarfism		0	1	0	0	0	
59310	54	Morbi renis et ureteris alii, Nephrosis acuta tubularis	Muut munuaisen ja virtsanjohtimen taudit, Nephrosis acuta tubularis		Other diseases of kidney and ureter, Acute tubular nephrosis		0	1	0	0	0	
59320	103	Morbi renis et ureteris alii, Ren mobilis	Muut munuaisen ja virtsanjohtimen taudit, Ren mobilis		Other diseases of kidney and ureter, Ren mobilis		0	1	0	1	0	
59321	68	Morbi renis et ureteris alii, Cysta (cystis) renis (non congenita)	Muut munuaisen ja virtsanjohtimen taudit, Cysta (cystis) renis (non congenita)		Other diseases of kidney and ureter, Cysta (cystis) renis (non congenita)		0	1	0	1	0	
59322	75	Morbi renis et ureteris alii, Albuminuria orthostatica	Muut munuaisen ja virtsanjohtimen taudit, Albuminuria orthostatica		Other diseases of kidney and ureter, Albuminuria orthostatica		0	1	0	1	0	
